i,changedTaxaCount,changedTaxaRate,MicrobiotaDensityFoldChange,qmd_Density_delta,MicrobiotaDensityFoldChange_ori,changfold,ancomP_FNR,ancomP_FPR,mwu_diff_pvalue_FNR,mwu_diff_pvalue_FPR,mwu_logged_pvalue_FNR,mwu_logged_pvalue_FPR,qmd_diff_pvalue_FNR,qmd_diff_pvalue_FPR,qmd_diff_qvalue_FPR,qmd_diff_qvalue_FNR,ANCOM_BC_diff_qval_FPR,ANCOM_BC_diff_qval_FNR,qmd_logged_Density_diff_MAE,logged_relative_abundance_diff_MAE,ANCOM_BC_diff_MAE,groupsize,DR_inferred_foldchange_MAE
61.0,4.0,0.06557377049180328,-0.1525406341549811,-0.08999999999999986,-0.1463077983159522,-2.5417993566747055,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,0.05128205128205128,1.0,0.6470952976900038,0.6476117837936013,1.9126872630035718,56.0,0.5132262897881062
62.0,57.0,0.9344262295081968,6.2634041251860575,5.91,0.27065060141385544,0.1416806493081204,0.6153846153846154,0.18181818181818182,0.20512820512820512,0.8181818181818182,0.20512820512820512,0.8181818181818182,0.05128205128205128,0.18181818181818182,0.09090909090909091,0.05128205128205128,0.0,0.8064516129032258,0.5728032664496241,5.920091481699477,2.93276393251011,55.0,4.668775059199735
63.0,49.0,0.8032786885245902,6.221758285521318,5.15,-0.06491251764828121,0.1605738522990879,0.41935483870967744,0.08333333333333333,0.16129032258064516,1.0,0.16129032258064516,1.0,0.0967741935483871,0.25,0.25,0.12903225806451613,0.09090909090909091,0.8275862068965517,1.3087984124741932,6.370817433444033,3.1676726070585435,46.0,4.634498204435367
64.0,40.0,0.6557377049180327,3.0650808181126763,2.83,0.07100453838979348,0.7532402068915732,0.6,0.0,0.15,0.6818181818181818,0.15,0.6818181818181818,0.1,0.09090909090909091,0.09090909090909091,0.15,0.0,0.8333333333333334,1.0085462709666628,3.584236856122724,2.780126374641519,41.0,2.756490093173164
65.0,50.0,0.819672131147541,2.5787241093651474,3.0999999999999996,-0.6619063963404415,-0.2368287445926655,0.47368421052631576,0.0625,0.3157894736842105,0.5,0.3157894736842105,0.5,0.05263157894736842,0.125,0.0,0.10526315789473684,0.0625,0.9473684210526315,1.095801497647502,3.113455768702597,3.7501849929396336,13.0,3.354409220387441
66.0,30.0,0.4918032786885246,2.6793231689626964,3.1999999999999993,-0.12169874657251255,0.8638031051323267,0.25,0.42424242424242425,0.20833333333333334,0.7878787878787878,0.20833333333333334,0.7878787878787878,0.041666666666666664,0.12121212121212122,0.06060606060606061,0.125,0.0,0.7894736842105263,0.723309367620985,3.4136140892070657,2.3486887074881824,99.0,2.3559303759559866
67.0,20.0,0.32786885245901637,4.8465280321824125,5.039999999999999,-0.0007056737768706968,0.08028273648010668,0.38461538461538464,0.20588235294117646,0.15384615384615385,0.9411764705882353,0.15384615384615385,0.9411764705882353,0.23076923076923078,0.08823529411764706,0.0,0.38461538461538464,0.06896551724137931,0.75,0.8416337453972748,4.897869841322804,2.1979770963757352,65.0,1.538361965591147
68.0,11.0,0.18032786885245902,1.4636355134567085,1.3100000000000005,0.3226307559305397,2.2180239576947947,0.3333333333333333,0.024390243902439025,0.2222222222222222,0.43902439024390244,0.2222222222222222,0.43902439024390244,0.1111111111111111,0.04878048780487805,0.0,0.2222222222222222,0.058823529411764705,1.0,0.5698651650943951,1.3978178945995772,1.9765944096486099,58.0,0.6942997832748288
69.0,32.0,0.5245901639344263,3.0871593899701324,3.0500000000000007,0.08166552434857978,0.17991174288236014,0.42857142857142855,0.038461538461538464,0.14285714285714285,0.7692307692307693,0.14285714285714285,0.7692307692307693,0.0,0.07692307692307693,0.0,0.14285714285714285,0.0,0.9285714285714286,0.7764986864850343,3.2114369489821963,2.6852186744984436,22.0,2.4692621081317023
70.0,23.0,0.3770491803278688,2.655078629980132,2.9499999999999993,0.12270005685907392,0.3714943663501646,0.375,0.11428571428571428,0.1875,0.7428571428571429,0.1875,0.7428571428571429,0.0,0.08571428571428572,0.05714285714285714,0.1875,0.03571428571428571,0.7692307692307693,1.0373517224598434,2.799018663385264,2.18369777939113,59.0,1.8378795563558383
71.0,22.0,0.36065573770491804,6.568986239277762,6.41,-0.03111514972093232,-1.1917824021279162,0.7333333333333333,0.12,0.2,0.96,0.2,0.96,0.13333333333333333,0.12,0.04,0.3333333333333333,0.0,0.9333333333333333,1.0802025605958476,6.403077885160979,2.3476143850062527,25.0,2.1645267699429804
72.0,45.0,0.7377049180327869,7.136664248933173,6.710000000000001,0.1412167244898228,0.9510467755029031,0.3333333333333333,0.4090909090909091,0.1388888888888889,0.8636363636363636,0.1388888888888889,0.8636363636363636,0.027777777777777776,0.045454545454545456,0.045454545454545456,0.027777777777777776,0.09090909090909091,0.6896551724137931,0.7343554278935763,6.973986446441827,2.86008747386357,94.0,3.8269217468622774
73.0,6.0,0.09836065573770492,2.66570866012254,2.84,-0.06381922597380196,2.7674758304379994,0.5,0.1,0.125,0.82,0.125,0.82,0.375,0.12,0.0,0.75,0.0,0.6666666666666666,0.8383669175975722,2.9757657560335815,1.6529956665440861,98.0,0.6141428129592135
74.0,13.0,0.21311475409836064,0.8326013057423296,1.0,-0.08048119545830447,0.2900400844107998,0.8181818181818182,0.0,0.2727272727272727,0.4,0.2727272727272727,0.4,0.09090909090909091,0.044444444444444446,0.0,0.36363636363636365,0.0,1.0,0.7834182719032554,1.4075224160486597,1.5104014929377223,78.0,0.6802401946932551
75.0,57.0,0.9344262295081968,8.215806516159176,3.8599999999999994,0.002105812580921907,0.6811548592214629,0.7333333333333333,0.5,0.6,0.8333333333333334,0.6,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.6,0.0,0.8,4.3135421287022035,8.173542128702202,3.84332514743036,9.0,5.092390427325876
76.0,38.0,0.6229508196721312,6.6582522951863,7.23,-0.11658363253406635,1.5799241349954458,0.39285714285714285,0.9,0.2857142857142857,1.0,0.2857142857142857,1.0,0.03571428571428571,0.05,0.05,0.10714285714285714,0.05555555555555555,0.6956521739130435,0.7705030464977268,7.546473900452957,3.4670360248456893,65.0,3.347108764718323
77.0,41.0,0.6721311475409836,6.043030234189985,5.5600000000000005,-0.0317571844342055,0.6483578866942089,0.8421052631578947,0.0,0.2631578947368421,0.95,0.2631578947368421,0.95,0.10526315789473684,0.1,0.05,0.2631578947368421,0.0,0.8947368421052632,0.8345834115312769,6.142807618675064,3.510266588468619,21.0,2.9594382619407447
