,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,controlAbundance
684,taxa75984,1,9,0.00234192037470726,0.023195876288659795,0
685,taxa762551,134,39,0.31381733021077285,0.10051546391752578,7.392050723398674e-05
686,taxa76632,5,3,0.0117096018735363,0.007731958762886598,5.171788074068457e-06
687,taxa76634,0,14,0.0,0.03608247422680412,0
688,taxa768,0,27,0.0,0.06958762886597938,0
689,taxa76831,1,6,0.00234192037470726,0.015463917525773196,0
690,taxa76833,0,0,0.0,0.0,0
691,taxa76890,0,4,0.0,0.010309278350515464,0
692,taxa773,0,4,0.0,0.010309278350515464,0
693,taxa776,2,23,0.00468384074941452,0.059278350515463915,3.474763234838418e-06
694,taxa780,2,20,0.00468384074941452,0.05154639175257732,7.86208037771463e-06
695,taxa78119,33,46,0.07728337236533958,0.11855670103092783,1.629885942827237e-05
696,taxa79206,84,74,0.19672131147540983,0.19072164948453607,5.163686424575731e-05
697,taxa79328,0,30,0.0,0.07731958762886598,0
698,taxa795750,48,41,0.11241217798594848,0.1056701030927835,9.684359073888764e-06
699,taxa80865,8,40,0.01873536299765808,0.10309278350515463,1.1225696540898017e-05
700,taxa81,2,16,0.00468384074941452,0.041237113402061855,0.0005397538031120395
701,taxa816,420,388,0.9836065573770492,1.0,0.2782361355976045
702,taxa81682,0,0,0.0,0.0,0
703,taxa81894,26,3,0.06088992974238876,0.007731958762886598,2.339919961617179e-05
704,taxa82800,2,0,0.00468384074941452,0.0,1.7586492802070958e-05
705,taxa82802,11,47,0.02576112412177986,0.1211340206185567,9.66407839572468e-06
706,taxa830,177,131,0.41451990632318503,0.33762886597938147,0.00014064709894189673
707,taxa832,8,34,0.01873536299765808,0.08762886597938144,5.06346853153306e-06
708,taxa83461,0,1,0.0,0.002577319587628866,0
709,taxa836,153,129,0.3583138173302108,0.3324742268041237,4.4001552229319355e-05
710,taxa83618,1,19,0.00234192037470726,0.04896907216494845,0
711,taxa83660,144,55,0.3372365339578454,0.14175257731958762,0.0001470634136185339
712,taxa83681,113,39,0.2646370023419204,0.10051546391752578,8.55229646907334e-05
713,taxa83768,0,3,0.0,0.007731958762886598,0
714,taxa83770,12,16,0.02810304449648712,0.041237113402061855,6.227871884144848e-06
715,taxa838,290,304,0.6791569086651054,0.7835051546391752,0.0023466091312196544
716,taxa84034,0,57,0.0,0.14690721649484537,0
717,taxa84036,5,1,0.0117096018735363,0.002577319587628866,6.731602924583152e-06
718,taxa841,427,373,1.0,0.961340206185567,0.010569763562453097
719,taxa84108,64,108,0.14988290398126464,0.27835051546391754,0.000657705952740404
720,taxa84111,247,303,0.5784543325526932,0.7809278350515464,0.0006234454734493562
721,taxa84162,2,5,0.00468384074941452,0.01288659793814433,7.89563376412902e-06
722,taxa84406,2,40,0.00468384074941452,0.10309278350515463,6.685095527611684e-06
723,taxa84565,0,19,0.0,0.04896907216494845,0
724,taxa84567,35,38,0.08196721311475409,0.0979381443298969,1.1267893500671092e-05
725,taxa846,67,127,0.15690866510538642,0.327319587628866,0.00026839164966889267
726,taxa848,65,160,0.1522248243559719,0.41237113402061853,3.6404873575808485e-05
727,taxa85,52,4,0.12177985948477751,0.010309278350515464,3.180440495489223e-05
728,taxa85076,0,4,0.0,0.010309278350515464,0
729,taxa85079,1,0,0.00234192037470726,0.0,0
730,taxa85274,0,0,0.0,0.0,0
731,taxa85413,0,24,0.0,0.061855670103092786,0
732,taxa862,42,41,0.09836065573770492,0.1056701030927835,1.861120884703697e-05
733,taxa862261,27,10,0.06323185011709602,0.02577319587628866,5.944253716576973e-06
734,taxa86331,86,76,0.20140515222482436,0.1958762886597938,1.943464285862468e-05
735,taxa864,0,59,0.0,0.15206185567010308,0
736,taxa866,0,19,0.0,0.04896907216494845,0
737,taxa866673,0,4,0.0,0.010309278350515464,0
738,taxa86795,0,11,0.0,0.028350515463917526,0
739,taxa869806,0,3,0.0,0.007731958762886598,0
740,taxa872,193,241,0.4519906323185012,0.6211340206185567,0.0002371446086425934
741,taxa890,0,23,0.0,0.059278350515463915,0
742,taxa89092,0,3,0.0,0.007731958762886598,0
743,taxa893,1,15,0.00234192037470726,0.03865979381443299,0
744,taxa89404,0,24,0.0,0.061855670103092786,0
745,taxa896,1,3,0.00234192037470726,0.007731958762886598,0
746,taxa89966,4,52,0.00936768149882904,0.13402061855670103,1.5641293850115723e-05
747,taxa904,202,198,0.47306791569086654,0.5103092783505154,7.50543082321829e-05
748,taxa904708,0,2,0.0,0.005154639175257732,0
749,taxa906,117,211,0.27400468384074944,0.5438144329896907,3.399919611028378e-05
750,taxa909656,0,2,0.0,0.005154639175257732,0
751,taxa914,0,19,0.0,0.04896907216494845,0
752,taxa919,2,25,0.00468384074941452,0.06443298969072164,2.760642635803244e-05
753,taxa92944,0,2,0.0,0.005154639175257732,0
754,taxa929509,3,15,0.00702576112412178,0.03865979381443299,4.85610960308323e-06
755,taxa93,0,8,0.0,0.020618556701030927,0
756,taxa93217,0,42,0.0,0.10824742268041238,0
757,taxa940557,0,12,0.0,0.030927835051546393,0
758,taxa946234,37,171,0.08665105386416862,0.44072164948453607,0.00031109046613912765
759,taxa958,1,27,0.00234192037470726,0.06958762886597938,0
760,taxa963,28,40,0.06557377049180328,0.10309278350515463,1.4572705786490472e-05
761,taxa965,0,15,0.0,0.03865979381443299,0
762,taxa970,28,71,0.06557377049180328,0.18298969072164947,8.60599924399566e-06
763,taxa978,5,10,0.0117096018735363,0.02577319587628866,4.852319876026423e-06
764,taxa984996,0,0,0.0,0.0,0
765,taxa986106,0,26,0.0,0.06701030927835051,0
766,taxa987053,0,5,0.0,0.01288659793814433,0
767,taxa990721,204,117,0.477751756440281,0.3015463917525773,0.003417365247273947
768,taxa992,0,4,0.0,0.010309278350515464,0
769,taxa999488,0,1,0.0,0.002577319587628866,0
770,taxa10,0,11,0.0,0.028350515463917526,0
771,taxa1007,0,3,0.0,0.007731958762886598,0
772,taxa100715,0,4,0.0,0.010309278350515464,0
773,taxa1013,0,3,0.0,0.007731958762886598,0
774,taxa102115,0,13,0.0,0.03350515463917526,0
775,taxa102234,21,1,0.04918032786885246,0.002577319587628866,5.15958355688047e-06
776,taxa1023,0,0,0.0,0.0,0
777,taxa1030,3,17,0.00702576112412178,0.04381443298969072,1.7181226385855e-05
778,taxa1041,0,1,0.0,0.002577319587628866,0
779,taxa104267,0,4,0.0,0.010309278350515464,0
780,taxa105,0,4,0.0,0.010309278350515464,0
781,taxa1056,0,0,0.0,0.0,0
782,taxa105850,0,1,0.0,0.002577319587628866,0
783,taxa1068904,0,5,0.0,0.01288659793814433,0
784,taxa1073531,0,0,0.0,0.0,0
785,taxa1073987,0,0,0.0,0.0,0
786,taxa1078830,0,12,0.0,0.030927835051546393,0
787,taxa1080709,0,59,0.0,0.15206185567010308,0
788,taxa1084558,0,1,0.0,0.002577319587628866,0
789,taxa109168,0,2,0.0,0.005154639175257732,0
790,taxa109262,0,7,0.0,0.01804123711340206,0
791,taxa1099,1,1,0.00234192037470726,0.002577319587628866,0
792,taxa1101,0,1,0.0,0.002577319587628866,0
