,taxa100883,taxa1016,taxa1017280,taxa102106,taxa114627,taxa117563,taxa118966,taxa123375,taxa1236988,taxa1243,taxa1263,taxa1279,taxa1301,taxa133925,taxa1350,taxa1357,taxa1378,taxa1380,taxa1386,taxa1485,taxa1505652,taxa1505657,taxa1505663,taxa1506553,taxa1506577,taxa1508657,taxa1573,taxa1573535,taxa1578,taxa162289,taxa1649459,taxa1654,taxa1663,taxa166484,taxa1678,taxa1716,taxa1730,taxa1849822,taxa1849828,taxa1870884,taxa189330,taxa2005359,taxa2039240,taxa204475,taxa2048137,taxa2057233,taxa207244,taxa212791,taxa2132,taxa2147,taxa216851,taxa2172,taxa237,taxa239759,taxa239934,taxa241189,taxa244127,taxa264995,taxa278993,taxa283168,taxa28453,taxa286,taxa292632,taxa29465,taxa32207,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa44249,taxa447020,taxa44748,taxa459786,taxa46123,taxa46205,taxa46255,taxa52225,taxa559173,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa579,taxa588605,taxa61170,taxa644652,taxa698776,taxa724,taxa762551,taxa79206,taxa816,taxa830,taxa836,taxa83660,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa848,taxa86331,taxa872,taxa904,taxa906,taxa990721,taxa1647,condition
1536,,,,,,0.0001257858844253302,,,,,,0.0001257858844253302,0.8153466637943783,,,0.0001257858844253302,,,0.00037735765327599063,0.00779869464636197,,0.0002515717688506604,0.0002515717688506604,0.0001257858844253302,,,,,,0.0001257858844253302,,,,,,0.0002515717688506604,,,,,,,,,,,,,,0.000754712790884606,0.0001257858844253302,,,,,,,,,,,0.0002515717688506604,,0.028301823995699294,0.004528289323644511,0.0001257858844253302,,0.0018867882663799527,,0.0001257858844253302,0.0016352152396956051,,,,,,,,,,0.1090560674636784,0.0001257858844253302,0.00779869464636197,,,,0.0010062858175689537,,,,0.0001257858844253302,0.00150943187093765,,,0.008553457750594079,,,,0.003522003506075558,0.00037735765327599063,,0.00037735765327599063,,0.004905652008255253,,,,,,,UC
1537,9.965444677441152e-06,1.9930889354882304e-05,1.9936906241556397e-06,8.968909760310804e-05,,0.0007633542943211683,0.0007713266691643488,0.0004085824199729169,0.004018062595042298,3.986187421590229e-06,0.12097643077773161,2.9896286279254608e-05,0.02230068314923794,,0.00021923983065677416,0.007842796890877551,0.00030693523763572657,0.00039263767028655596,9.766147244628851e-05,0.02908711052772605,2.5910098857664382e-05,3.986187421590229e-06,0.04212990622055551,0.028608863543272908,3.986187421590229e-06,,3.986187421590229e-06,1.9936906241556397e-06,0.006756581710461832,0.004047956016137422,0.00011958538388236265,0.001580519134267002,3.388247370084484e-05,0.0010563384728946895,0.11412625305233935,0.00039263767028655596,0.005219911831659044,,,,6.776494740168968e-05,1.5944725809826495e-05,0.0014928230109920169,9.965444677441152e-06,0.0009746210338387291,0.0010244489735219675,0.008799481872059207,8.769588450964082e-05,,0.0019592057454913526,0.028527205795553,,6.97581604951569e-05,0.012171803593684867,0.0004085824199729169,0.0004484442941888191,5.182043648067298e-05,,3.986187421590229e-06,7.972350966646037e-06,,0.000950703909309188,,0.00017937795644087186,0.00022920517982807768,0.0003368310463842928,0.00010962003471105918,0.06922404242015855,1.9936906241556397e-06,0.0016602428826988066,0.02660180205984149,0.0013692523947494409,,1.9936906241556397e-06,4.5841035965615526e-05,5.9792572558509216e-05,3.986187421590229e-06,1.9936906241556397e-06,5.3813410808795986e-05,,0.00012157835821048568,1.9936906241556397e-06,0.05922860881548459,,,0.0002232260180783644,,4.185484854402529e-05,,1.9930889354882304e-05,0.0001275577587255431,0.0019213375618996062,1.9930889354882304e-05,3.587568679431206e-05,0.3420910469172447,3.786866112243507e-05,0.0042432899442358335,3.986187421590229e-06,0.0060310932120789685,0.0027265569716746004,5.979257255850923e-06,0.000701566598546438,,0.03190143763993234,3.786866112243507e-05,3.388247370084484e-05,0.0018356351292487766,0.00016144023242638795,3.986187421590229e-05,1.9936906241556397e-06,UC
1538,,0.0010408863096859644,,,,0.0016914412068304862,,,,,0.002098033249591842,4.879161728583914e-05,0.2872520620692546,,1.6263853356797162e-05,0.00013011078871074557,0.003155184003860896,0.00021143015085381078,4.879161728583914e-05,0.18230157574100778,,0.009498088529475219,0.00019516570627072134,0.00016263853356797165,1.6263853356797162e-05,,4.879161728583914e-05,,0.00019516570627072134,0.00014637466113935862,3.252774485722609e-05,0.0003090130039891715,,0.0005041806174414809,4.879161728583914e-05,3.252774485722609e-05,0.023696349795493673,0.00013011078871074557,3.252774485722609e-05,0.00013011078871074557,0.00011384710700029133,,1.6263853356797162e-05,,,,4.879161728583914e-05,1.6263853356797162e-05,,,0.06224182471756758,,,,,0.0065706029354144005,,,,,,3.252774485722609e-05,,0.013043615388967087,,0.003756957010345678,,0.0005367075994260718,3.252774485722609e-05,4.879161728583914e-05,0.0784242604923699,,,,,4.879161728583914e-05,,,1.6263853356797162e-05,,0.04352207455799248,,0.24467423311551725,,3.252774485722609e-05,,,,,,0.001236053923138274,0.0008131936214306522,,,0.028071424358533915,,4.879161728583914e-05,,8.131936214306522e-05,6.505548971445218e-05,,,,0.002960022111953351,4.879161728583914e-05,,0.00029274855940608196,1.6263853356797162e-05,1.6263853356797162e-05,,UC
1539,,,,,,0.0011508362245198336,,,,,0.001304280793568868,,0.8642780059188299,,7.672241496798893e-05,0.00023016750579091008,0.0003068891380980689,7.672241496798893e-05,,0.0059843551505636625,,0.0045266232657721756,,,,,,,0.00038361207483994454,0.00015344456904903446,,0.00015344456904903446,,0.0009973916554707992,0.0003068891380980689,,0.00046033501158182017,,,,,,,,7.672241496798893e-05,7.672241496798893e-05,,,,,0.0009973916554707992,,,,,0.00023016750579091008,,,,,,,,0.002378388863607959,,0.0011508362245198336,,,,,0.00015344456904903446,,,,,,,,,,0.00046033501158182017,,0.11308888088295273,,,,,,,,,0.0003068891380980689,,,0.0005370566438889791,,,,7.672241496798893e-05,,7.672241496798893e-05,,,,,,,,,,UC
1540,1.3894855448721889e-05,0.0266086610490316,,,,0.000250107262658792,,,,,0.000861481511784464,1.3894855448721889e-05,0.02748397045196392,,,1.3894855448721889e-05,0.0005974786488768393,2.7789677042893287e-05,,0.0010143246508840008,,6.947427724360945e-05,0.00037516089398818804,0.00011115887744432561,8.336920040143231e-05,,1.3894855448721889e-05,1.3894855448721889e-05,6.947427724360945e-05,1.3894855448721889e-05,,5.5579523358539026e-05,,8.336920040143231e-05,0.00018063264686967768,4.168460020071616e-05,0.0014450662531399951,2.7789677042893287e-05,,2.7789677042893287e-05,,,1.3894855448721889e-05,,4.168460020071616e-05,,5.5579523358539026e-05,,,8.336920040143231e-05,0.04061462713246337,,,2.7789677042893287e-05,,0.0025983367501471754,1.3894855448721889e-05,2.7789677042893287e-05,,1.3894855448721889e-05,,,,0.00441856051182031,,0.0012505380060214846,,0.010226613339422905,4.168460020071616e-05,5.5579523358539026e-05,0.10319713353271828,,,,1.3894855448721889e-05,,,,,,0.005460688212294647,,0.18717842420701913,,,2.7789677042893287e-05,,,,,0.00098653514311386,0.00011115887744432561,,,0.5429000353035524,,,,0.002848454169171115,0.00030568627819907375,,,,0.03789136709100619,1.3894855448721889e-05,,8.336920040143231e-05,,,,UC
1541,0.002632532353988959,,,,,,,,,,,,0.011237178312409163,,0.0005710624463085374,,,,,,,,,,,,,,,,,,,,0.06674293601298212,,0.13038066327113845,,,,,,,,,,0.0014638956478892466,,,,0.009542841578507327,,,,,,,,,,,,,0.003315387960572196,,,,0.005513852372141991,,,0.013965475772133886,,,,,,,,,,0.1256670039614496,0.0033369603107063573,0.39142122070066593,,,,,,,,,,,,0.2318039746752706,,,,,0.0018671171457240478,,,,0.0005378974781116251,,,,,,,UC
1542,,0.07077213798286132,,,,,,,,,0.0034561238475780743,0.00015709691140727042,0.10470503647075531,,0.00015709691140727042,0.00015709691140727042,0.00015709691140727042,,,0.0026706500330656055,,,0.006519520553830717,7.854855336294326e-05,0.0029848395588705934,,0.007383551515725236,,,,,,,,0.00023564605072606186,,0.0011782263472579879,,,,,,,,,,,,,,0.030869521313502946,,,,,0.0047914586300416805,,,,,,,,0.009268727734278372,,0.005027110540326224,,0.011153884420969902,,7.854855336294326e-05,0.01154663109415694,,,,,,,,,,0.08475382579538415,7.854855336294326e-05,0.24051534382460613,,7.854855336294326e-05,,,,,,0.01987269259171232,0.002042251449594024,7.854855336294326e-05,,0.3764824920271586,,0.0008640329150806792,,0.00023564605072606186,7.854855336294326e-05,,,,0.0014924217326214573,,,7.854855336294326e-05,,,,UC
1543,,2.471141544003888e-05,2.0593678828556467e-06,3.981296550672194e-05,2.744898701003012e-06,0.0008896108448242633,8.237138480012961e-05,0.00021759775076510377,0.00381724097714713,4.324506028292045e-05,0.25136944124404687,0.00010502359888301767,0.08091400734017341,1.3738370647082818e-06,4.736351850579039e-05,0.047139818975658096,0.0009671785181262169,0.00043313613364735196,0.00018327624791743597,0.06845344393468997,6.17785386000972e-06,1.3738370647082818e-06,0.0358618656171892,0.013695629049514118,8.23713848001296e-06,,2.0593678828556467e-06,2.0593678828556467e-06,0.007611112847052154,0.0008566637341269864,1.784714262478946e-05,0.0025905793303526883,3.0889408071469284e-05,0.0016055548075273318,0.1372898969904501,0.0008882370077595549,0.0047926375388058755,3.432150284766778e-05,6.17785386000972e-06,6.864272815249422e-06,5.2168617718173114e-05,1.0296423100016202e-05,0.0005436509176465823,2.744898701003012e-06,0.0001201249824239959,0.00032948498411483574,0.004778926922442927,0.00019837763145841422,,0.0009060857878871084,0.01115033916001377,,9.404067356490936e-05,0.0016048692767091845,9.678640489443642e-05,0.0002484868812937317,3.0202767081956497e-05,6.855308181473649e-07,,5.491434904770019e-06,1.235570772001944e-05,0.0006754449112925166,2.0593678828556467e-06,3.0202767081956497e-05,0.00023681787007179327,3.981296550672194e-05,1.5101411295262383e-05,0.009571564461248802,6.855308181473649e-07,0.0003006566091832702,0.021865491144782572,0.0005903280727057013,,,6.452426992962427e-05,4.0499328953393374e-05,2.0593678828556467e-06,2.744898701003012e-06,0.00012767553542306436,1.3738370647082818e-06,1.0296423100016202e-05,1.3738370647082818e-06,0.057004524185946266,,6.855308181473649e-07,0.0002580970797184971,,6.315126549344006e-05,1.3738370647082818e-06,2.744898701003012e-06,0.0008395004848175804,0.0005731675988247088,,9.6100041447765e-06,0.16209723123646136,2.0593678828556467e-06,0.00288575169299078,5.491434904770019e-06,0.0046938045329992855,0.0017483339468341054,4.804988195246181e-06,3.77535976238663e-05,,0.04781785613708887,8.923557435252663e-06,6.864272815249422e-06,0.007751827067619243,0.00035145250000810044,2.7457119015281827e-05,2.0593678828556467e-06,UC
1544,,,,,,,,,,,,,0.0006127560406105618,,7.208899239803134e-05,,0.0002523116425814116,1.8022276297558154e-05,0.001027267380324588,0.9461494850060754,1.8022276297558154e-05,3.604443980291503e-05,5.4066716100473184e-05,0.0001261558212907058,0.0002703335805023659,,3.604443980291503e-05,,,,,,,,,,1.8022276297558154e-05,0.03036749552015404,,,5.4066716100473184e-05,,,,1.8022276297558154e-05,,,3.604443980291503e-05,,1.8022276297558154e-05,0.0006488010443744833,,1.8022276297558154e-05,,,,,,,3.604443980291503e-05,,3.604443980291503e-05,,0.00036044439802915024,,,,5.4066716100473184e-05,,,5.4066716100473184e-05,1.8022276297558154e-05,,,,,,,,,0.014129479054687357,,0.0008110007415070978,,,,,,,,5.4066716100473184e-05,3.604443980291503e-05,,,0.0041451133971402605,,,,,0.00010813343220094637,,,,0.00028835551842332024,,,1.8022276297558154e-05,,,,UC
1545,,,,,,0.0007104661551265421,,,,3.73929733269154e-05,,,0.0830871693773837,,0.00026175092598335796,,0.0016452899248246766,7.47859466538308e-05,0.018584298840575893,0.8741352851393079,,3.73929733269154e-05,0.00022435761457159208,7.47859466538308e-05,,,3.73929733269154e-05,,0.00029914423739512384,0.00026175092598335796,,0.00033653642185738807,,7.47859466538308e-05,,,3.73929733269154e-05,0.0043375835535827845,0.0001121789199807462,,,,,,,3.73929733269154e-05,,3.73929733269154e-05,,,,,0.0014957211869756192,,,,,,,,,,,0.008114273070736588,3.73929733269154e-05,,,0.0021687917767913923,,,,,,,,,,,,,0.0005235018519667159,,0.00022435761457159208,,,,,,,,7.47859466538308e-05,0.0001869654301093278,,,0.0013087489951692818,,,,0.00014957211869756192,,,,,0.0009722170811099001,,,,0.00029914423739512384,,,UC
1546,,,,,0.0001400428923783479,0.01157688746240671,,,,4.668102383418703e-05,,0.00023340422354986906,0.04640087356471358,,9.336186854416083e-05,,0.03244333574652877,0.0004668102383418704,0.0001400428923783479,0.2904964840289446,,0.028662202729703223,9.336186854416083e-05,0.00023340422354986906,,,,,0.0012137044701983042,0.0005601715695133916,,0.0003267673459635225,4.668102383418703e-05,0.00018672445358517453,,0.000373447115928217,0.0007468960230985661,4.668102383418703e-05,,0.0001400428923783479,,,4.668102383418703e-05,,,,,0.00018672445358517453,,4.668102383418703e-05,0.00018672445358517453,,,,,0.0007002144618917394,,,,,,0.0001400428923783479,,0.02940897157461041,,,,0.00018672445358517453,4.668102383418703e-05,9.336186854416083e-05,9.336186854416083e-05,4.668102383418703e-05,,,,0.0005601715695133916,,,,,0.009709642926554962,,0.02478756687357772,,,,9.336186854416083e-05,,,,0.5011662624371443,0.00023340422354986906,,,0.010829993230550275,,,,0.00018672445358517453,4.668102383418703e-05,,,,0.004994860773171564,0.0003267673459635225,,0.0008402573542700872,0.000373447115928217,,,UC
1547,,,,,3.758677311794819e-06,0.010531814420151735,,,,,,0.00032324665900849894,0.24087511707907405,,0.00028941817579676457,7.517354623589638e-05,0.009171177654263347,0.004762240074891153,0.00032324665900849894,0.0019281973362207333,3.758677311794819e-06,0.00013907062755370023,4.134540485261584e-05,4.8862782264769055e-05,3.758677311794819e-06,2.2552018293641748e-05,3.758677311794819e-06,3.758677311794819e-06,0.00013155381985563658,0.0007066311978860446,,0.010092052114396444,0.0002142444016752324,0.00016162332950424947,,0.0018793386558974094,3.382814138328054e-05,,4.134540485261584e-05,2.6310763971127317e-05,,,1.8793386558974095e-05,,,,,0.00015410538237800665,,1.8793386558974095e-05,1.8793386558974095e-05,,1.1276031935384455e-05,,7.517354623589638e-06,0.0008005987003950045,,3.758677311794819e-06,3.758677311794819e-06,,3.758677311794819e-06,4.134540485261584e-05,,0.576938064247012,9.396693279487047e-05,3.758677311794819e-06,,0.00035331616865711177,7.517354623589638e-06,0.00024431391132384534,7.517354623589638e-06,5.2621527942254634e-05,,,3.758677311794819e-06,0.00016162332950424947,,7.517354623589638e-06,7.517354623589638e-06,,0.0001014843102070237,,0.0002330381300626603,,,,,,,,0.0012591592922504404,0.10936995080668854,3.758677311794819e-06,3.758677311794819e-05,0.0015636145017278698,6.0138791411589934e-05,3.758677311794819e-06,,0.0008005987003950045,6.38975370890755e-05,6.38975370890755e-05,1.8793386558974095e-05,,0.02120646755684573,0.0013944663885283024,,0.00012403587272939376,0.0028829014189937444,1.1276031935384455e-05,,UC
1548,,,,,,0.03207044901023818,,0.0505467000141175,,,,,0.2374590062525963,,,,0.013641899083398431,0.01178033917901575,,,,,,,,,,,,,,0.0019184967218703452,,,,,,,,,0.007698852342533924,,,,,,,,,,,,,,,,,,,,,,0.0027365194472723973,0.5164950831861113,0.0718633979182235,,,,,,,,,,,,,,,,0.036200956315252164,,0.003046677939682902,,,,,,,,,0.0035464228404123934,,,0.00703276262208558,,,,,,,,,0.0031929274120531693,,,,0.0007695097151362724,,,UC
1549,0.006527912432081277,0.0001231679942392109,,0.0001231679942392109,,0.004926703883380985,,,,0.0001231679942392109,0.002586525496095311,0.0001231679942392109,0.017120345639084707,,,0.0001231679942392109,0.0044340334950428864,0.0004926703883380984,0.0001231679942392109,0.30397822533663615,,0.004557191163260254,0.01059243320700343,0.0019706855248992562,0.0016011807478722515,,0.0008621751653651037,,,0.0004926703883380984,0.0004926703883380984,0.0002463355913237355,,0.0001231679942392109,,,0.002586525496095311,,0.0001231679942392109,0.0001231679942392109,0.0002463355913237355,,0.00036950358556294636,,0.0002463355913237355,0.0009853407766761968,0.0006158399711960544,,,0.0007390055825071476,0.009114422041989135,,,0.0001231679942392109,,0.002340190301926262,,,,,,,,0.009607092430327235,,0.0004926703883380984,,0.0007390055825071476,0.0001231679942392109,0.0002463355913237355,0.0006158399711960544,,,,,,,0.0002463355913237355,,,0.006281557380177913,0.0001231679942392109,0.04963678984674235,0.0001231679942392109,,0.0016011807478722515,,,,,0.3007759671011101,0.0007390055825071476,,,0.030176130787778633,,,,0.0001231679942392109,0.004557191163260254,0.0001231679942392109,,,0.21258776901124732,,,0.0014780151365611583,,0.0001231679942392109,0.0001231679942392109,UC
1550,,,,,,0.0013476605029526236,,,,,,0.00024825228464643465,0.005319709291996861,,3.546472861331241e-05,,0.0014895198252292499,0.0002837186445532516,3.546472861331241e-05,0.7558251803679936,,0.00017732384697825013,0.0006029016098964395,0.00014185891445324964,,,,,3.546472861331241e-05,0.00024825228464643465,,3.546472861331241e-05,,,,0.00014185891445324964,0.00010639418583993723,,,,,,7.092945722662482e-05,,,,,0.00014185891445324964,,0.001170336859886062,7.092945722662482e-05,,3.546472861331241e-05,,3.546472861331241e-05,,,,,,,,,0.0008156895737529378,,,,,,,,,,,,7.092945722662482e-05,,,,,0.0002127879638564983,3.546472861331241e-05,0.005284249049440687,,,,,,,,0.021137077762437975,0.00017732384697825013,,,0.00042557796682987734,,,,0.0002127879638564983,,,3.546472861331241e-05,,0.20381584958121549,7.092945722662482e-05,3.546472861331241e-05,3.546472861331241e-05,3.546472861331241e-05,,,UC
1551,,,,,,0.012714972527548229,,,,,,0.0009147474845310595,0.1173618762602843,,0.00027442384746310196,0.00018294909900999602,0.006769129793944977,0.00274423847463102,0.0005488461033413403,0.13410176795988157,,,0.006403224433793098,0.00018294909900999602,,,,,9.147474845310596e-05,0.00100621984560687,,0.003293084577972359,,0.0003658985959162079,,0.0012806448867586197,0.00018294909900999602,,,,,,,,,,,,,0.006220271753717159,9.147474845310596e-05,,9.147474845310596e-05,,,9.147474845310596e-05,9.147474845310596e-05,,,,,0.00045737374226552976,,0.01033662747618261,,,,,,,,,,,,0.00027442384746310196,,,,,0.00018294909900999602,,0.0734540288344907,,,,,,,,0.011068438196486365,,,,0.0008232711444930898,,0.0012806448867586197,,0.00228686473236549,,9.147474845310596e-05,,,0.6041894880124199,0.0003658985959162079,,,0.00018294909900999602,,,UC
1552,,,,,9.678670374092727e-05,0.00493612439698123,,,,,,,0.009388302744288127,,9.678670374092727e-05,,0.007452568669469582,0.0003871468149637091,0.0549748677743982,0.6243706022859461,0.0010646537411502,0.011324036819106674,0.0003871468149637091,9.678670374092727e-05,,,,,,,9.678670374092727e-05,,,0.00029036011122278183,,,0.00048393351870463635,9.678670374092727e-05,0.09736738887665769,0.00048393351870463635,,,0.00019357340748185454,,,,,,,,,,,9.678670374092727e-05,,0.0003871468149637091,,,,,,0.00019357340748185454,,0.007452568669469582,,,,0.00019357340748185454,,9.678670374092727e-05,,0.0003871468149637091,,,,,,,,,0.00958188116415786,,0.005129690285881267,,,,,,,,0.15485897660487757,0.0009678670374092727,,,0.003097179532097551,,9.678670374092727e-05,,9.678670374092727e-05,,,,,0.0036778897297673574,,,,9.678670374092727e-05,,,UC
1553,0.07259635387117515,,,,,0.010689700820757214,,0.0032811377132266725,,,,,0.04143500132380196,,,,0.004543477438632322,,,0.49825305420023447,,,,,,,,,,,,0.0018509588108476113,,,,,,,,,0.003318960626347441,,,,,,,,,,,,,,,,,,,,,,,0.016675176822118835,0.0016382049245432882,,,,,,,,,,,,,,,,0.24615624645410183,0.009916695033851506,0.06912846552441468,,,,,,,,,0.007356556601989484,,,0.00048697000642989517,,,,,,,,,0.012673039827527516,,,,,,,UC
1554,,,,,,0.0024696798582586168,,,,,,,0.014144567784323632,,,,0.0006735510185318778,,0.05747638242015332,0.1964532816165813,0.008980680247091704,0.005388415357946624,0.0006735510185318778,0.0002245170061772926,,,,0.0002245170061772926,0.0002245170061772926,0.0004490340123545852,0.0006735510185318778,0.0004490340123545852,,,,0.0002245170061772926,0.0006735510185318778,,0.06892681462241965,0.0004490340123545852,0.0002245170061772926,,,,,0.0006735510185318778,,,,,0.0002245170061772926,,0.0002245170061772926,,,0.0004490340123545852,,,,,,,,0.00359226488914508,,,,0.0004490340123545852,,,,,,,,,,,,,0.015042643018724407,0.0004490340123545852,0.01302198275343717,,,,,,,,0.557251483300321,0.011674887926065016,,,0.00359226488914508,0.0002245170061772926,,,0.0015716190432410483,,,,,0.032330420050763725,0.0002245170061772926,,,,,,UC
1555,,,,,,0.010814041776384873,,0.008003909468344615,,,,,0.2260080612591073,,0.0001956753525791183,,0.04189895962908516,0.0021380914686354017,,0.0019581670732298348,,,,,,,,,,,,0.02134375858225231,,,,2.584772459249447e-05,0.0006528569813088643,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08711268800180934,0.004696612332595596,,,,,0.0018717387441236813,,,,,,0.0013723526275827534,,,,,0.0027959968336537374,,0.5537753832732912,,,,,,,,,,,,,,,,0.0009446535597163213,,,,,0.03102110628261256,,,,0.003370099029094845,,,UC
1556,,0.0002621916509277755,,0.0002621916509277755,,0.008848974104199743,,,,,6.554791273194387e-05,0.00019664373819583162,0.2781528213381974,,0.00013109582546388775,0.00022941828310053556,0.011470890613477499,0.0007210270400513827,6.554791273194387e-05,0.0002621916509277755,,9.832198680566222e-05,0.0002621916509277755,0.000557157846760255,,,0.00039328747639166324,,0.0007865749527833265,0.00022941828310053556,,0.0008521228655152705,,0.00032773956365971945,,0.0002621916509277755,3.277395636597194e-05,,,,3.277395636597194e-05,,,,,,,,,,0.027333504327847345,,,0.0021958615504461716,,0.0007210270400513827,,,,,,,,0.14030527954140548,,,,0.004752226615759592,9.832198680566222e-05,0.003637910922239082,0.005768221028720918,0.0003605141085644233,,,,9.832198680566222e-05,,,0.00039328747639166324,,0.001900885937993981,,0.010225483802802957,,0.002523595228718571,,,,,3.277395636597194e-05,6.554791273194387e-05,0.3666101927499377,0.00039328747639166324,,0.06394202594795137,,9.832198680566222e-05,,0.02002491264677433,6.554791273194387e-05,,3.277395636597194e-05,,0.04326159886153369,0.00019664373819583162,,,0.00045883538912360724,,,UC
1557,,0.0001320301989800637,,0.0001320301989800637,,0.007327686816287871,,,,,,,0.24640242715856536,,,9.902288863269964e-05,0.009935289829579554,0.00112225908530706,9.902288863269964e-05,0.0003300766944384186,,,0.0003960917939284505,0.0004621068934184823,,,0.000297068546199273,,0.0006601521918885777,9.902288863269964e-05,,0.0005281219929085142,,0.0002640603979601274,3.3007669443841864e-05,0.0002640603979601274,6.601521918885779e-05,,,,6.601521918885779e-05,,,,3.3007669443841864e-05,,3.3007669443841864e-05,,,,0.027660363792959382,,,0.0017493983410034552,,0.0005611289441594004,,,,,,,,0.12057741531484231,,6.601521918885779e-05,,0.004720083802996185,9.902288863269964e-05,0.005182193090391187,0.006865589498775462,0.000594137092398546,,,,3.3007669443841864e-05,,,0.0001650383472192093,,0.001485342730996365,,0.007822809039875055,,0.003003698398184913,,,,,,,0.42787781715482526,0.0004290987451793367,,0.05753228309384761,,3.3007669443841864e-05,,0.018550325548888844,,,3.3007669443841864e-05,,0.045748532174922855,3.3007669443841864e-05,,,0.0003960917939284505,,,UC
1558,0.0008631638705197141,,,,,0.026428789897640914,,0.008939329320042457,,,,,0.12991553586969568,,,0.001099943005917237,0.02199376590286717,0.003004160751433462,,0.5481864898552775,,,,,,,,,,,,0.021374513069413584,,,6.255696606457796e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027785277595008654,0.023894927119096854,,,,,9.088080411987547e-05,,,,,,,,,,,0.13224746394670883,0.0006557274162730028,0.0002443185743043289,,,,,,,,,0.007859966944654611,,,,,,,,,,,,0.04535318909096171,,,,,,,UC
1559,,,,,,0.004310153686446668,,,,,0.000887386848180075,2.1128224942384528e-05,0.02089590042983869,,0.00046482059858247835,4.2256449884769056e-05,0.004796109337896166,0.00023241029929123918,0.00014789774967168234,0.029262559156329304,0.0018804104441973075,0.03688987619745363,0.002915698893698859,6.338467482715359e-05,,,2.1128224942384528e-05,,0.0032537511930769737,0.000612718698404142,2.1128224942384528e-05,0.0004436925487150845,,8.451307484452872e-05,,4.2256449884769056e-05,0.00038030839911290277,,8.451307484452872e-05,0.00046482059858247835,,,0.0023874976470140102,,4.2256449884769056e-05,,2.1128224942384528e-05,,,0.00048595039919977845,6.338467482715359e-05,,,8.451307484452872e-05,,0.0006549747981389296,,,,,,,,0.13317131683611852,2.1128224942384528e-05,0.0019860506935342774,,4.2256449884769056e-05,,0.0019860506935342774,0.00010564129978691324,0.0001267695247292978,,,,2.1128224942384528e-05,,,,,0.041157854318661195,0.00021128224942384527,0.16406084788023112,,2.1128224942384528e-05,2.1128224942384528e-05,,,,,0.23938353616742664,0.10194371598512869,0.0010141551473844387,,0.004605960390589433,,0.0007606167982258055,,0.00384534709386344,0.005535608590754014,,,,0.18679451048655335,4.2256449884769056e-05,,,0.001183181297073496,,,UC
1560,6.515083696140427e-05,,,9.772618560536369e-05,,0.0010424125533415557,,,,,0.00019545209186375647,,0.011531680403635903,3.257534864395941e-05,9.772618560536369e-05,3.257534864395941e-05,0.003062089756206457,6.515083696140427e-05,3.257534864395941e-05,0.20480183497974594,9.772618560536369e-05,0.014886958773149401,0.08710653115966735,0.0016613462726790661,0.003062089756206457,,0.08495667687162867,,9.772618560536369e-05,0.00039090418372751294,,9.772618560536369e-05,,9.772618560536369e-05,,3.257534864395941e-05,0.0006840830198905748,,,0.0001303015342493231,0.0003583295334509807,,0.0004886309280268184,,,,6.515083696140427e-05,3.257534864395941e-05,,,0.09352396912213004,,,3.257534864395941e-05,,0.00016287744158722427,,,,,,,,0.005570388109954195,,0.000846960461477799,,,0.0023128532455582544,0.00019545209186375647,0.02436645855712145,6.515083696140427e-05,,,9.772618560536369e-05,,,,,,0.003876469980468306,,0.053814517861866584,,0.007655210423167596,,,,,,0.3554955584312104,0.0034204220831271464,0.0004886309280268184,,0.02638599748323576,,0.0013030153424932309,,0.0015961885917168746,0.0005863562755912694,,,,0.0026711855724789436,3.257534864395941e-05,,0.00019545209186375647,,,,UC
1561,5.719516986633257e-05,,,5.719516986633257e-05,,,,,,,0.00017158507488724759,0.0002859751248120793,0.0008007317985129892,,0.00011439033973266514,,0.00040036662377607813,5.719516986633257e-05,,0.037119601630430404,,0.0005719516986633258,0.14487537063286532,0.00011439033973266514,0.05056045423218564,,0.14407463158915648,,0.00011439033973266514,0.00017158507488724759,,,,,0.00017158507488724759,5.719516986633257e-05,5.719516986633257e-05,,,,0.00045756164873849396,,,,,,0.00045756164873849396,,,,0.14710645623836385,,,5.719516986633257e-05,,,,,,,,,,0.003946458171445861,,0.003717683867752867,,5.719516986633257e-05,0.00011439033973266514,0.0013154884722138991,0.0011439033973266515,5.719516986633257e-05,,,,,,,,,0.005433534616625342,0.00011439033973266514,0.03563259763720927,,0.00022878009984966344,,,,,,0.3770298479908255,0.011038664451412102,0.0005147566737009098,,0.003946458171445861,,0.01590030677997997,,0.006691836758111827,0.0012010984222890673,,,,0.003946458171445861,,,5.719516986633257e-05,,,,UC
1562,0.0002712166084587523,,,,,0.004531497352913078,,,,,,,0.04477360893557206,,,,0.0050600384661664225,,,,,,,,,,,,,,,0.0001288759770690525,,,,,,,,,,,,,,,,,,,0.0005618821620473283,,,,,,,,,,,,,0.10085293242004506,0.0037643326436438175,,,0.00031118312207718157,,9.788589966438814e-05,,,,,,,,,,,0.002106790951837786,,0.001306712643118055,,,,,,,,,0.8121601644141155,,,0.005205264380624832,,,,0.006387375540108961,,,,,0.012480238482537733,,,,,,,UC
