,taxa100175,taxa100883,taxa1017280,taxa102106,taxa114627,taxa117563,taxa123375,taxa1243,taxa1263,taxa1279,taxa1301,taxa133925,taxa1350,taxa1357,taxa1378,taxa1380,taxa1386,taxa1485,taxa1486726,taxa1505652,taxa1505657,taxa1505663,taxa1506553,taxa1506577,taxa1508657,taxa1573,taxa1573535,taxa1578,taxa162289,taxa1637257,taxa1654,taxa1663,taxa1678,taxa1716,taxa1730,taxa189330,taxa2005359,taxa2039240,taxa204475,taxa2048137,taxa2057233,taxa207244,taxa2132,taxa2147,taxa216851,taxa2172,taxa2282742,taxa237,taxa239759,taxa239934,taxa241189,taxa244127,taxa246875,taxa264995,taxa278993,taxa283168,taxa28453,taxa286,taxa292632,taxa29465,taxa32207,taxa33042,taxa33986,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa44249,taxa44261,taxa447020,taxa44748,taxa459786,taxa46123,taxa46205,taxa46255,taxa52225,taxa52784,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa79206,taxa816,taxa830,taxa836,taxa83660,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa848,taxa86331,taxa872,taxa904,taxa906,taxa990721,taxa184869,condition
3381,,0.0037545528275916094,,0.002922997083982026,,9.677004707670085e-05,3.041641953325796e-05,,0.3164620120794852,,0.0016995695243309482,,,,,,,0.022952730175733987,,,,,,,,,,3.458305234603302e-05,,,1.427071738375459e-05,,0.0036829909090321973,,0.18343705124062534,0.015544248702979291,,,,,,0.0023778973462507285,,,0.00011010327207758103,0.0008073892732954877,,,0.005456934829071181,0.21339930779729083,,0.00016166535313567244,,0.00014791546485351474,,,,,0.015022169611538573,1.968734004036217e-05,1.9062345118445915e-05,0.011491364965992984,,0.0014380091495089936,0.000929992443811394,0.002067379035878667,,,,,,,0.004665899589565835,,,,,,0.0032683067783407594,,0.12178442716819593,,0.00021447742403759638,,0.00041614245217590944,0.0003038516978716215,,,0.05339748281211882,,,,,0.007897435833333856,,0.003436222080695595,,8.635346504476319e-05,,0.00044832969065459674,,,,,DiabetesMellitusType2
3382,,,,0.017301366795081284,,,,,0.09164660891417532,,0.008046306231935555,,,5.127987619486393e-05,,,,0.0004127576675252604,,,,,,,,,,0.06191032550027347,,,,,0.06271488560104398,,0.1777819912127046,0.0486131211400937,,,,,,0.004040531855935585,,,0.07536217545958707,,,,0.010448501453920497,0.01395245841670511,,,,0.00030495910656552674,,0.0014739186419073858,,,0.10229277464529488,,,0.015197380676312051,,0.004307207361412609,0.010051762451061215,,0.08895235011441256,,,,0.0007411906663371591,,0.004326449908275514,,,,,,0.0042979387000964455,,0.03475717769665908,,,,0.00024531728592238445,,,,0.10317229000714392,,,,0.03112053783220721,0.026201800316565087,,,0.0002746344646506859,,,,,,,,DiabetesMellitusType2
3383,,,1.7575260210362657e-05,0.009792772443454903,,,,,0.1174098495821863,,0.0011432046424694276,0.00014730709424870436,,0.013200341102275621,,,,,,,,,,,,,,0.02798723040515953,,,,,0.01702504281556888,,0.06864500432879675,0.008652717125069412,,,,,,0.0004295271686093255,,,0.06370574666308795,0.019673827552359545,,,0.0035996774279409257,0.07122927871741642,,,,,,0.0019094047147616541,,,0.10339434149766819,,,0.1324595550594298,,0.0019345993074331566,0.01847799872035851,,0.020957837458710837,,,,0.0015512960890880798,,0.0010679256377533657,,,,,,0.10856736028328476,0.08112516612684544,0.017966893898865247,,,,,,,,0.0712916556524983,,,,,0.01571086035267147,,0.0005246164377243512,2.12325397917098e-05,,,0.00038015389426113914,,,,,DiabetesMellitusType2
3384,,,,0.017448865268692878,,,,,0.08744065180479725,,0.0199174899859085,,,,,,,0.00021210827951712252,,,,,,,,,,0.002350146940170109,,,,,0.015914092840935,,0.06837948634604937,0.021614996066025925,,,,,,0.00536807771459674,,,0.09493834356763779,,,,0.023926752367369405,0.0019011897472253699,,0.0007992717722377242,,,,0.007306058490697627,,,0.3587146643495783,0.00040363491099663587,,0.021731660951793515,,0.00033026613457241247,0.015451059080420496,,0.02149075969315642,0.010920537136224701,,,0.00023450281883265583,,0.0005693545019315823,,,,,,0.0020638167589215046,,0.03006712176636182,,0.017335932806144545,0.0001418320823317109,,,,,0.06906454596777788,,,,0.07209143455793073,0.009016788013077556,,,9.832269166153192e-05,,,0.0027562345864251122,,,,,DiabetesMellitusType2
3385,,,,0.03469403475798537,,,,,0.1947202545068048,,0.012597023763671777,,,,,,,0.0003358445020230608,,,,,,,,,,0.0002573596663107165,,,,,0.04401493952618828,,0.17683796224298032,0.050321133786123004,,,,,,0.0006565318796889758,,,0.11558656929287031,,,,0.0024441382105498985,0.008275270819400372,,,,,,,,,0.020408756499136146,0.014377051532354126,,0.1212258500810906,,0.0014517618288378618,0.0008120481282301025,,0.0881134508681814,0.00020129906937332766,,,0.0005632013673802488,,0.001389160828924444,,,,,,,,0.030149700480688473,,,,0.0008840963768866726,0.00010942197994816264,,,0.03204267997060763,,,,,0.047520180257658653,,1.027777610518795e-05,,,,,,,,,DiabetesMellitusType2
3386,,,,0.006792322314904919,,,,0.00037308945957798895,0.12521697879981145,,0.0020513858261936575,,,0.0026714748364110186,,,,0.1503578076712263,,,,,,,,,,,,,9.456743170396293e-05,,0.012730782283177434,,0.10437830676021569,0.007569362400584334,,,,,,0.0014857447311997908,,,0.0845673115658504,0.0013204170533956598,,,0.018626808147480224,0.0092595623600019,,0.0009199934177540544,,,,0.005615740341198853,,,0.12027588560250531,2.920788974539648e-05,,0.017557358508991237,,0.003980429170812258,0.0176854323500635,,,0.0007158688448918872,,,0.0002330018072519553,,0.002994855774195898,,,,,,,,0.027943022791743006,,,5.9297527105748316e-05,0.0005226558987647927,,,,0.19690857081827612,,,,,0.07620658068084363,,,0.0005333470885961266,,,0.0003228298455255331,,,,,DiabetesMellitusType2
3387,,,0.00011330448090208691,0.020322629673822562,,,,,0.17044434800499111,,,0.00086530825486769,,,,,,0.0004737817197828504,,,,,,,,,,,,,,,0.1441664633192268,,0.16979485780898454,0.009207999642474991,,,,,,,,,0.029960127613625407,0.01591352781187262,,,0.02334214827942616,,,0.0001974938840521551,,,,0.0020680867291337788,,,0.07962200077796303,0.0007035465116930124,,0.12459624462325447,,0.0010699282069011084,0.013840758238065439,0.014383561016295386,0.03125635937941722,0.0003559979961496837,,,0.00015015643246233442,,0.0005068670354101445,,,,,,9.060286433320517e-05,,0.009973746547547315,,0.008545275320217502,,,,4.2451004974097256e-05,,0.06849871766406677,,,,,0.022073504576818965,,,0.0003036722969729787,,,,,0.03711653228429469,,,DiabetesMellitusType2
3388,,,2.4894720850495325e-05,0.016200005228933,,,0.00012561938638367098,0.0007119473515193956,0.13425650041263784,,0.008345147909536126,,,,,,,0.0004451884389749667,,,,,,,,,,4.145648074684996e-05,,,,,0.02912182361850705,,0.17697959122451717,0.037010325267756265,,,,,,0.0059675458252959335,,,0.05967306252668501,0.00783412907902345,,,0.011235122930444048,0.034096913794164824,,0.00020603245959112873,,,,0.003223397621085475,,,0.12603499281125877,2.416558676700802e-05,,0.12287992546999725,,0.0030708002736127733,0.005545168866932927,0.00793277050431809,0.012472775956157794,0.0009627694762390306,,,0.0001692632693809829,,0.0007392377986442066,,,,,,0.0007892355643690507,,0.028954331103328824,,,0.0015673257934619381,0.0006052854513063948,5.489338028540184e-05,,,0.05830895681849218,0.03322716099457639,,,,0.07115807012374135,,4.166480477070349e-06,,,,,,,,,DiabetesMellitusType2
3389,,0.002370488668356996,,,,0.0003077997429486831,,,,,0.22627247598261047,,,,,,,0.07121416232401952,,,,,,,,,,0.025602229576223448,,,0.00036639048930526224,,0.043301394765749776,,0.14794220119201004,0.026223495478596304,,,,,,0.01191817377290068,,,,,,,0.0015784369734128337,0.27629220077836164,,,,,,,,4.034488530549748e-05,0.004413005151112562,0.0031335283109466443,0.010446832070874632,0.01056378690692877,,,0.015162763846766953,,,,,,,,,,,,,,0.014419216676852996,,0.08387123680532427,,,,0.00010494203312609736,,,,0.018897158960774686,,,,,0.001786281129733852,,0.003771453477757446,,,,,,,,,DiabetesMellitusType2
3390,,0.0016637293697610513,,,,0.00010325657195092819,9.21559668527554e-05,,0.20685558709686608,,0.002834005426101439,,,,8.472065589077172e-05,,,0.0071931921036159805,,,,,,,,,,,,,2.4086218609242887e-05,,,,0.06996449586654307,0.018052411402248333,,,,,,0.001060317232254714,,,0.0029894138974758586,,,,0.023210946369520924,0.08291439894045771,,,,,,,,,0.025503011876914398,0.0005748228432440617,,0.004730114444096881,,0.008223872814712365,,,0.038849813944433514,0.0002438991440909856,,,0.0004831904898393334,,0.00024882111050243954,,,,,,0.03966549897377,,0.036512822403199315,,,7.958924410010692e-06,,2.387677323003208e-05,,,0.3926273550954762,,,,,0.03493349952126022,,0.00032872452267136264,,,,,,,,,DiabetesMellitusType2
3391,,,,0.008501284818126417,,,,,0.19881398061699196,,0.07139297952742318,,0.005505151633985981,,,,,0.032481418729680495,,,,,,,,,,,,,,,0.1422397781678052,,0.08276626550990795,0.027325905618080737,,,,,,0.0009482651877853679,,,0.06822037198849254,,,,0.008087614862202596,0.06878362102825378,,,,,,,,,0.016518040985703406,0.0006959668575782648,6.961737442779017e-05,0.02775250599273186,,,0.00984366916871993,0.006215704003888642,0.08457383460463486,,,,0.0019353216317526394,,0.001376417212683768,,,,,,0.013619454880441728,0.00017026775380110345,0.04958836270590009,,,,6.961737442779017e-05,,,,0.050361912075842175,,,,,0.0004972521825770986,,,,,,,0.021582110176063683,,,6.330733008886715e-05,DiabetesMellitusType2
3392,,0.004334400244451669,,0.010537118351806086,,,,0.00010742346786646159,0.1272537792861837,,0.008300867517907371,,,2.5311844454868423e-05,,,,0.0049054354553535,,,,,,,,,,,,,,,0.017051374640711024,,0.37549108775019113,0.03788778125382525,,,,,,0.00015551597233071158,,,0.0232507515845974,,,,0.014680768536445865,2.1666938853367373e-05,,,,,,,,,0.0052440066867818205,0.00016412199944536684,,0.01450328188312833,,,,,0.039964263725524835,,,,0.00017343675820475848,,0.0003889924255824179,,,,,,0.15026832073832827,5.7812252734919474e-05,0.03391007552143159,,,0.0006379597276405037,0.0006588166874713153,0.0002783290416257332,,,0.06574437730280834,0.00010934716804503161,,,,0.06369502912836436,,0.0001985461079039879,,,,,,,,,DiabetesMellitusType2
3393,,,,0.007804830180690746,,,1.157708574982028e-05,,0.060998562236207844,,0.07716678942052828,2.4256751094861545e-05,0.0186004075134184,0.0006163419937285274,,,,0.03624995038391823,,,,,,,,,,0.00204285947402543,,,,,0.07100226690364779,,0.2004258162396744,0.06489243233469025,,,,,,0.00028281166617418114,,,0.041096669768590596,,,,0.008921963826568641,0.02315714846454766,,,,,,0.0007722467484927737,,,0.1316887991144081,0.0009485492257686084,0.001065422662862032,0.03468594122809726,,,0.010612879893799537,0.004298627067888032,0.0015932275150943149,0.00026009852651262896,,,2.4587524973427838e-05,,0.00020441825695396954,,,,,,0.03820008291398557,0.00014895850331435428,0.012227497453041136,,,,3.792873807560168e-05,,,,0.07932100943367104,,,,0.038727998024177375,0.012247895175552725,,4.3331378092184476e-05,,,,0.00023881874032486406,,0.019356997631659035,,,DiabetesMellitusType2
3394,,,,0.007314408204803431,,,0.00011091600310564808,,0.3713493703977823,,0.0005539320155100964,,,,,,,0.001345680037679041,,,,,,,,,,,,,,,0.02279264463819405,,0.24869052696333477,0.021983940615550337,,,,,,0.0010025640280717928,,,0.044196841237511546,,,,0.005451948152654548,0.009102996254883896,,0.00017085600478396808,,,,,,,0.03243747690824935,,,0.028539324799101092,,0.0009578520268198567,,,0.05227329746365233,,,,0.0002843640079621922,,0.0021241440594760336,,,,,,0.009375264262507397,,0.04573184528049167,,,,0.0008041680225167046,0.0002587680072455042,,,0.06287306576044584,,,,,0.025073712702063954,0.004889700136911604,0.0003103920086909762,,,,,,,,,DiabetesMellitusType2
3395,,,,0.006050472656729628,,,0.00019632610997955422,,0.24607933626656203,,0.0009230998834462208,,,,,1.1770927386012877e-05,,0.016867198993358926,,,,,,,,,,0.011322444253589836,,,,,0.009405618922381318,,0.02825843297855326,0.015319160056858978,,,,,,0.027041275890775728,,,0.012014661176014997,0.2189813655420463,,,0.014412690657976481,0.11030654842608122,,0.0027947853279817725,,,,0.025120778894144043,,,0.14207293374598534,,,0.022506229142375628,,,0.006453923892639207,0.011171366020442752,,,,,0.0024947886648777015,,0.0008520423584921247,,,,,,,,0.03591612317919141,,1.3930730576106985e-05,,0.00012127294912378404,0.0004982665959547102,,,0.027550773463318926,,,,,0.003382575766165884,,0.0018598065269900346,,,,,,,,,DiabetesMellitusType2
3396,,4.8735120969993056e-05,0.00015684400678076766,0.0067930274125430025,,,,,0.09349037592813303,,0.0003289873966519073,,,5.005228640161448e-05,,,,0.06358879554238796,,,,,,,,,,2.1479928577211074e-05,,,,,0.008310705951024344,,0.2519828659067838,0.0183197447454978,,,,,,0.0004063961958641208,,,0.020771901497505647,0.0019875013158989264,,,0.02935343692535492,0.011426714080569389,,,,,,0.00330638919462325,,,0.0940809726435885,,,0.00950527367708717,,0.003685226236841137,0.012430292819047103,0.024685807917359828,0.043710033527939465,,,,0.0013856580340657482,,0.004645135875239712,,,,,,0.0012275981822711761,,0.04782982303679786,,,,0.00019534576555124035,0.00014843441210195388,,,0.22608030109185925,,,,,0.01999669898078752,,4.944436389471228e-05,,,,,,,,,DiabetesMellitusType2
3397,,,4.392900626196316e-05,0.00836193199566635,,,,,0.09356127584037559,,0.007069932238746946,,,,,,,,,,,,,,,,,0.0005365831734861969,,,,,0.06429491966622478,,0.07715394418053785,0.012958955394608784,,,,,,0.000821563724502027,,,0.11191751329765512,0.008007354912789763,,,0.01827477096298773,0.03405705272079322,,,,,,,,,0.1900076627201916,,,0.0247087978639749,,,0.0168361720974112,0.004805610089183999,0.04169562717685727,,,,0.00047895805672685485,,0.001269883074782894,,,,,,0.0035107696574947704,,0.015698481852095603,,,1.643533259685458e-05,,,,,0.2565869921647088,,,,,0.007324882799338893,,,,,,,,,,,DiabetesMellitusType2
3398,,,,0.009996619037945567,,,,,0.00563796063059784,,0.008820264408152758,,,,,,,,,,,,,,,,,0.025151931791205565,,,,,0.0711394372150658,,0.08684261463647727,0.05724548730243364,,,,,,0.015805921158248085,,,0.14511431616755263,0.001263503335145279,,,0.011380907420860058,0.004960137366745298,,0.0011134648623045361,,,,,,,0.21838140493294292,,,0.10943431112821696,,0.0011191728476843469,0.010555390035304911,0.004236242506612855,0.05831756927073455,0.00229318312633902,,,0.0001968235672931215,,0.0011198863458568235,,,,,,0.0014764315754742957,,0.04186073392256731,,,,,,,,0.07526213158394456,3.0374636485422165e-05,,,,0.031243779187808723,,,,,,,,,,,DiabetesMellitusType2
3399,,,,0.013320216780019038,,,,,0.07103851253526891,,0.003970967990364405,,,,,,,,,,,,,,,,,,,,,,0.07091965377141257,,0.07559553040958165,0.044666059050369605,,,,,,0.0020723583770174943,,,0.2206588427894054,0.010846514411964266,,,0.025807378676925598,0.005373480533146777,,,,,,,,,0.09985482325524413,,,0.012360059197716908,,0.0024963471018184446,0.02622604536752403,0.012580975793927496,0.05648347946665286,,,,0.00044788570190639436,,,,,,,,0.0011536291786055893,,0.030537519193238046,,0.032507193616230404,,,,,,0.07436269683960912,0.0899693012544765,,,,0.01630890422237671,,,,,,0.0004416244851975444,,,,,DiabetesMellitusType2
3400,,,,0.004007162356296103,,,,,0.11946589976821086,,0.02324239251539589,,,,,,,0.0004560997803914263,,,,,,,,,,,,,,,0.02030438894720438,,0.18535630864140035,0.025036228249615773,,,,,,0.0007170640877287888,,,0.028437944456585217,,,,0.009345455392232378,0.020792955329538246,,,,,,,,,0.0966559847814483,,,0.31060910032135214,,0.0013140017482705377,0.005196223663988133,0.0006095884399193216,,,,,,,0.0016513185470725424,,,,,,0.003543561671317974,,0.02472443691716852,,0.0014175590130869518,,0.00010143014262018463,,,,0.10449700501194772,,,,,0.012158966335044586,,,,,,0.0003589238821636998,,,,,DiabetesMellitusType2
3401,,0.00341404526557429,,0.03188497479511823,,,,,6.426070557838124e-05,,0.21024603101615344,,,,,,,0.03758438904368509,,,,,,,,,,0.02935412366780111,,,,,0.04565415888100136,,0.2073871065945544,0.007639837596428813,,,,,,,,,0.005031915282518495,,,,0.0017332684963296933,0.004020095582852411,,,,,,,,,0.03626980456101034,,0.0015787095221346885,,,,0.016939621911671632,,,,,,,,3.301562993249085e-05,,,,,,0.09246990552426478,,0.0630977638628412,,,,,0.0001486224098222853,,,0.19254361265771347,,,,,0.007840535132327584,,0.005064201860685915,,,,,,,,,DiabetesMellitusType2
3402,,,,0.017079348535251258,,,,0.0014960245357348847,0.11137530728744516,,0.0015747570920495906,,,,,,,0.0006648291498229684,,,,,,,,,,,,,,,0.022796942803182067,,0.2134213894632527,0.040588487180951684,,,,,,0.01498122657693204,,,0.08366992472510629,,,,0.028162094968417435,0.016782114591156035,,,,,,0.0004030937338104194,,,0.04716715917783713,1.0066746769713419e-05,,0.04482044155718373,,0.00177937696586345,0.0019502997294376366,0.007171974261765722,0.027159341024398508,0.002019389402004512,,,0.0004923168999167216,,0.0010253246499341794,,,,,,,,0.043093517640278266,,,,0.0009163918533103331,,,,0.12234488229376865,,,,,0.14705397715441892,,,,,,,,,,,DiabetesMellitusType2
3403,,,,,,4.3063540253644255e-05,,,,,1.2073889790741378e-05,,0.02320480878882586,,,,,,,,,,,,,,,,,,,,0.012475749089276554,,,,,,,,,,,,,,,,,,,,,,,,,8.974924744451094e-05,,8.642892775205704e-05,,,,,,,,,,,,,,,,0.00027065636280911926,,,0.9083569629418112,0.05539882975835518,,,,,,,,,8.552338601775144e-06,,,,5.312511507926207e-05,,,,,,,,,,,,DiabetesMellitusType2
3404,,0.0045532461463433285,,,,,2.8410785277238605e-05,,,,3.4468967431943904e-05,,0.0022328579296747417,0.002036489266729122,,,,0.16740010710448244,,,,,,,,,,0.00026447098647782406,,,3.290219618503736e-05,,0.0007864147145306231,0.00010821166745301176,0.0008239127730399196,4.60630746590523e-05,,,,,,,,,,,,,,,,0.010858978158059853,,,,,,,0.019466714937147928,,,,,,0.05457858083740581,,,,,,,,0.00904956627071572,,,,,,0.0482949925259789,0.0016321578336107737,0.1441293760312619,,,,,,,,0.5169739296576115,,,,0.0009054893292955203,,,0.015762658806627944,,,,,,,,,DiabetesMellitusType2
3405,,0.0014887944186231811,,0.038056206680578825,,0.0003729925128681694,0.000384395921736817,,0.05107933264941749,,0.008621410145540695,,,,5.629530960471597e-05,7.145173911367798e-05,,0.08469889154535387,,,,,,,,,,0.0008308610309865261,,,0.00011158019057550115,,0.0015266133189217337,,0.06299921489695143,0.02374175291757659,,,,,,,,,0.0009951278574741333,3.911802282789239e-05,,,0.0013471900629251647,,,0.00015661643825927394,,,,,,,0.03891406059078607,2.0208572678615992e-05,2.655983837760959e-05,0.0013183206733842847,,0.0020396223710631716,0.011211860469043858,4.186061483427598e-06,0.31205356195580297,0.002037457166847605,,,0.0015323871968299096,,0.00089004327954533,,,,0.0005068021333901482,,0.11257387496349824,0.0425107534867366,0.12625175868712407,,,,0.005856588709210619,0.0009129944442303296,,,0.022343752729059474,,,,0.0004642197838173502,0.00322947426099054,,0.0033879672095699707,0.00016729811238939954,,,0.0003646203899013142,,0.03480378125490328,,,DiabetesMellitusType2
3406,,0.006524211878345704,,0.022445688608649962,,1.8320217265697506e-05,2.597041788214262e-05,,,,0.022760252778734055,0.00010891469824991593,0.00026584447142146767,,,,,0.013834179888427863,,,,,,,,,,0.14330033681014817,,,,,0.378591316217016,,1.711229085257459e-05,0.0015777532166073775,,,,,,0.002473430651938017,,,0.02014066303080816,,,,0.000725359811080309,0.0047979843734586355,,,,,,,,,0.0011186405190862438,0.006056140393260575,,,,0.004425238414475789,0.11235628192197197,,,,,,,,,,,,,,0.001395054346622537,9.240637060390279e-05,0.07072781592812032,,,,,,0.0070664701773034645,,0.17383067690182982,,,,1.4897759095182588e-05,4.046553483961757e-05,,0.002908888123868827,,0.00033540090071046197,,,0.000195482757857058,0.0018288005894680896,,,DiabetesMellitusType2
3407,,0.00024294967572783123,,0.0009383129704796296,,4.4478009339364165e-05,,,0.046361352782878104,,0.0003966379917517211,,,,,4.580115378195394e-06,,0.009019366763425846,,,,,,,,,,,,,,,,,0.007851742683011233,0.0023740264710312795,,,,,,0.001655355478021553,,,0.05555517105204232,,,,0.12246210717877107,3.155190593867938e-06,,0.000781774804887085,,,,0.00873926726296376,,,0.023308614281003313,0.00013435005109373155,,0.0008610616911007339,,0.003567299197563786,0.04998178131882895,0.0077531175318674254,,,,,0.00016264498609680535,,0.0015763739328331166,,,,,,0.0013443147536712171,,0.014128231016948462,4.3358425580249725e-05,,,0.0014351028185012231,,,,0.5669022542310088,,,,,0.04733966542766064,,0.0003980629165360485,0.0020326552048431155,0.021103441396914835,,0.0014973923876446808,,,,,DiabetesMellitusType2
3408,,0.002544187182204376,,,,,,,1.5691111461152248e-05,,0.0013669488907092824,,0.00016490851980785167,,1.4881247643802453e-05,,,0.002281487606451537,,,,,,,,,,0.0020297211922329196,,,6.0739786301234514e-05,,0.0014697003625355376,,0.053766555134921276,8.938871883998343e-05,,,,,,0.00010700325686734145,,,4.1404287662008185e-05,,,,4.201168552502053e-05,,,0.00012208697046548134,,,,,,,,0.0030301054726142515,,,,0.031152424064131493,0.3691976800641088,,,,,,,,0.0015943181574302372,,,,,,0.08514877805722577,0.0017543674943339901,0.006748898888907335,,,,0.0029209763232263676,,,,0.43279729797035976,,,,0.0003516833626841478,0.0011327970145180236,,1.6602208255670763e-05,,,,,3.735496857525922e-05,,,,DiabetesMellitusType2
3409,,,,0.00044743340585625427,,,,,0.1763062413444138,,0.00015058434561709142,,,,,,,0.00010628301378444476,,,,,,,,,,,,,,,0.00018946102457227112,,0.12951760571091378,0.001923541727735868,,,,,,,,,0.069091794569601,0.0010806109444983672,,,0.027537044854043683,,,0.00024210024879065396,,,,0.0057775566841065905,,,0.008548147913005443,,,0.007015783931655802,,0.005223237525257284,0.00609228700753444,9.824649100301229e-05,,0.009740566980700489,,,5.896798590876095e-05,,0.0011794601747099867,,,,,,0.00415347588651385,,0.002419696552954557,5.324196342699029e-05,,5.022826738395311e-06,0.000366264525763786,,,,0.1645236943814861,,,,0.3482486508185098,0.02986261363392071,,,4.0383526976698304e-05,,,,,,,,DiabetesMellitusType2
3410,,0.0047571566616744845,2.192821083300002e-05,,,0.00012756314955735586,,,0.3940921183052276,,0.004892310345750956,,,0.0012986139473119915,1.5075644947687514e-05,,,0.03487692475397707,,,,,,,,,,0.0005207950072837504,,,7.516737655735102e-05,,0.039761328292937284,,0.2563924424421364,0.059532562233422015,,,,,,0.001963629110458934,,,0.016453854083359674,,,,0.00042496450897991866,,,0.0004613358202173465,,,,,,,0.02797586378701466,,1.4759372676057705e-05,0.01601434104988478,,,0.001610458407138982,0.001398977681509184,0.01347709946277992,,,,0.002059354184672223,,0.000388698621833034,,,,,,0.00044415169345879364,,0.08833632140347296,,0.0008109221044588277,,0.0015773552427083954,0.0009313164158592412,,,0.008527965532226142,,,,,0.008862370747429392,0.007185284315067065,0.004716990083177499,,,,,,,,,DiabetesMellitusType2
3411,,,,0.007607257471281162,,,,,0.025494700299800926,,0.00038009169573803645,,,0.0007911751430213993,,,,0.007214215650790257,,,,,,,,,,0.0013397291453736734,,,,,0.0017637627174099044,,0.11122828944790629,0.0019214885958102254,,,,,,0.006199235787680823,,,0.09038102366198095,4.139612527840002e-05,,,0.0033856274866729944,,,,,,,0.00013127220475984603,,,0.019823873875967915,5.4235565204320875e-06,,0.08480250838382224,,0.0030075281178200135,0.000802132940889211,2.069806263920001e-05,,0.00022347266560719152,,,0.00045247957256176275,,0.0026093947952895197,,,,,,0.0005732367187615873,,0.05898649003139243,,,,0.000485906390299936,,0.00023055649453183752,,0.03385561075776825,,,,0.46419334779762655,0.040846685797432156,,0.00020830884431537118,,,,,0.019633385288791105,0.011359694474458483,,,DiabetesMellitusType2
3412,,,,0.10208107526135102,,,,,0.11267900436058323,,0.00011037419058090739,,,,,,,0.014292554618668208,,,,,,,,,,0.02711683148209058,,,0.0005936124649787711,,0.19009646503576424,,0.04152788784537338,0.009417025600189763,,,,,,1.8763612398754255e-05,,,0.23878452730446756,,,,0.01647846529303645,0.002439670972531075,,,,,,,,,0.031440589887837746,,,0.007249677857873763,,0.00044601207012012127,,,0.10313163687533475,,,,0.0025824550390734667,,0.0015248696129618632,,,,,,0.012964953786326403,,0.008421350060976721,,,,0.00036925183757976284,9.411908251353738e-05,7.926873687174257e-06,,0.006642920830198538,,,,0.0007810479086198028,0.013856777246220132,,3.511906063937962e-05,,,,,0.0012183303836667066,0.05359670354435607,,,DiabetesMellitusType2
3413,,,,0.010809745288320379,,,,,0.053802596633176554,,0.0018476676719992376,1.5004963738811017e-05,,0.00033773269189533506,6.050388604359281e-06,,,0.0006818787957112909,,,,,,,,,,0.0702010858753436,,,,,0.0376383784377703,,0.07447943666525814,0.061514905979381244,,,,,,2.6863725403355202e-05,,,0.3735715637543969,0.007774265325513328,,,0.0007457708993733249,,,0.00017969654154947063,,,,0.0013816667416914853,,,0.05525033361842765,,,0.018989749673642038,,0.0005820473837393628,0.003591873698863931,0.005361733373411107,,,,,,,0.0005746659096420444,,,,,,0.0007726346247766803,,0.013926784489514194,,0.004650933720170979,,0.00025653647682483355,,,,0.02993804886100224,,,,0.029337124264817282,0.0315928301442945,,,7.199962439187544e-05,,,0.001037278622331355,0.04226753075896559,0.0667835843760573,,,DiabetesMellitusType2
3414,,0.036952003263437394,,0.0373541694105683,,7.716723046062751e-05,3.810332126479118e-05,,0.16834410223558696,,0.010622715001459027,,4.06648890809116e-05,0.0013209151371794277,0.00025989240134388387,1.1206859195526818e-05,,0.12590959672170549,,,,,,,,,,,,,0.00014568916954184864,,0.011268763751083063,,5.9342987740122965e-05,0.0017733520527016963,,,,,,0.012495007611058373,,,5.77420078550477e-05,,,,0.0069747222353265395,0.001317392981432262,,0.0031337580270463135,,,,,,,0.22352774423428443,0.00033844714770490996,,,,,0.019914802254435836,,0.042572936907944295,,,,,,3.415423754827221e-05,0.00010523774444561374,,,,,0.011084651064299409,,0.23868261982640682,,,,,,,,0.03844817233203639,,,,,2.2413718391053636e-06,,0.0071326855839872975,,,,,,,,,DiabetesMellitusType2
3415,,0.001965323992540395,,0.0384974767838604,,2.5078662684636247e-05,,,0.1105504204351321,,0.015402838991094047,,,0.0008333250458442276,1.7295629437680171e-06,0.000100747041474487,,0.021414907881315663,,,,,,,,,,,0.00023489626730049384,,0.0003116456229301996,,0.05990287206898534,,0.28491630861110473,0.007626832093597028,,,,,,0.0016628666727489627,,,0.0017848008602846079,,,,0.023485194725005976,3.869897086680938e-05,,0.0002143577073432486,,,,,,,0.011388307203240508,,,0.005308028674424044,,0.0008413242744591547,0.001972242244315467,,,0.00018073932762375776,,,0.00013847313318542687,,0.014363695954941426,,,,,,0.010365270722001725,0.00010593573030579104,0.27958276888326006,,,0.0001365273748736878,0.000300295366111722,2.8321593204201277e-05,,,0.059760075028440496,,,,0.00031153752524621406,0.02233006287393691,,0.0010743828811318951,,0.00024030115149976887,,,0.02260138806074052,,,,DiabetesMellitusType2
