,taxa102106,taxa1263,taxa1301,taxa1485,taxa1654,taxa1678,taxa1730,taxa189330,taxa216851,taxa239759,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa459786,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa872,condition
2882,0.00441566425172809,0.26361502023399,0.00986162775307106,0.0042684705057340734,0.000441566425172809,0.04435285526739832,0.05828669519821145,0.002894713484898829,0.019428936380965975,0.04268470505734073,,4.9062929800051764e-05,0.00029437723696625106,0.0470513503049454,,0.001570015348827267,,,0.0017172033975869601,,,0.04970073518261988,4.9062929800051764e-05,0.0007359459410327897,0.0005887521950387727,4.9062929800051764e-05,0.43602187672872417,0.0006378167770367783,0.007114136500337868,0.004170347038972386,,H2029
2883,0.00835111807028408,0.055836025475289264,0.004903866542344791,0.0006797432330862207,4.8553191333331293e-05,0.12667500731070372,0.015051455583122961,0.00024276595666665644,0.010341802769831775,0.10701101782531985,0.0032045144828809773,9.710614173659305e-05,,0.004903866542344791,4.8553191333331293e-05,0.04394058515204953,0.09584366817222027,0.0018450159702050593,0.014177505848885226,,,0.013109342385593884,,0.0004369772764195644,0.0005826363685594193,,0.4782485973312159,0.0004369772764195644,0.005340841409463661,0.0085939033013563,4.8553191333331293e-05,H2029
2884,0.002519271348269128,0.028832482692676544,0.003639769209985266,0.011791681686063224,0.004279004629455491,0.15551811876931249,0.009701082096201413,0.0030908077669143446,0.00450459234833672,0.0019026141451104323,7.520195566991362e-06,0.00039857179097492533,0.013385962368488455,0.0015040423541355066,,0.00760293158858363,0.66968214578669,,0.024064677666168106,,,0.00779092675554671,,0.0004662545881137625,0.00012032338833084053,0.00147396183112652,0.010618534807238273,0.009866521732013607,0.026245531788005812,0.0009851484711246347,7.520195566991362e-06,H2029
2885,0.04013768661622481,0.054444125066565825,0.003191864912949206,0.03154245995398367,0.0011741488377256368,0.058662136347923534,0.02851018434706989,0.000729567997356381,0.017418469314152196,0.009393216965885302,1.1399530052952023e-05,4.559794511794004e-05,0.0008891616807385114,0.009495778199096397,9.119632797055023e-05,0.018512805989473306,0.42167943789747564,,0.13284984597596286,3.419854638538906e-05,,0.04138024025085142,,0.0007181693865462363,0.00021659067704488536,0.00011399530052952024,0.057066155740635234,0.037230821992302834,0.03329799484853381,0.0008435628601512311,0.0003191864912949206,H2029
2886,0.013852000085454591,0.06125107718014071,0.012748754628893232,0.0035140799544539593,0.0013892859261445114,0.22163204907209075,0.02811268734044894,0.002165650819059106,0.007804508105136469,0.1297349202304542,0.0022473739415218765,0.00016344552935328234,4.0861322707299e-05,0.015404720330320329,,0.04413029531062709,0.052057404796143764,0.00016344552935328234,0.03612137206349484,,,0.18612344538641054,,8.1722645414598e-05,0.0006129210332299168,,0.1435867294966397,0.0006946441556926874,0.014015436789416677,0.022228584359275633,0.000122583968121897,H2029
2887,0.07081794929968868,0.10320804555046861,0.008033022190581138,0.027900552722327398,0.0007740617444530494,0.25046870940490584,0.022929391474559444,0.0028382170441642826,0.11044998692933951,0.022017723865830823,8.600661110375486e-05,1.7201322220750966e-05,0.014208311906109754,0.023273420163493718,0.0002752212677579783,0.019557899100407266,0.06120242880779872,,0.013503027842952861,,1.7201322220750966e-05,0.16170975656371395,,0.0019781509331267336,0.00010320804555046861,0.002769416917675567,0.038548159281020185,0.022430547069955675,0.014603908424946263,0.005968850056975489,0.00030962413665140584,H2029
2888,0.03692255396843137,0.04702917876364445,0.005034001288511505,0.02939555656830543,0.00043313850353337104,0.44861605293793017,0.018499755891763125,0.0014437902347564826,0.022590522358113,0.009076615378936084,8.662734243006764e-05,2.8875804695129646e-05,0.0008759003167196695,0.0060735408625237275,9.625280174263436e-05,0.013658256623970823,0.07942777402070159,,0.010154669688156408,0.00046201201525821866,9.625280174263437e-06,0.08338386431063538,,0.0012994119278340473,9.625280174263436e-05,0.00033688426868431045,0.11658141640038157,0.03690320703167566,0.028240544443990215,0.002772079257081444,0.0004716389076772117,H2029
2889,0.042986166877973936,0.0588827250788604,0.0040804058127776825,0.03547698999088054,0.0004533792074031665,0.2319320256286771,0.026225194528734785,0.0010767773810452248,0.030546454077654314,0.03612876580635885,7.084041298360956e-05,5.667240092539581e-05,0.0005525563498882854,0.009804323596630771,0.00011334480185079162,0.028222880349324977,0.12915636114933485,,0.03542020649180477,0.00024085796845233786,,0.08184935795349041,,0.000920926074172006,0.00022668995639412408,0.00019835357958515576,0.18152203345849388,0.0488800119280053,0.011603690401504808,0.0028902942106578903,0.00048171452613451226,H2029
2890,0.019135583390743647,0.06102356187732333,0.002614950214587396,0.01479768179522574,0.0001832910444773466,0.305057210704138,0.01708269972857293,0.0006965061067381956,0.007514925248735901,0.018817853480566173,0.00013441338670862807,3.665807117119096e-05,0.00025660718681972853,0.002724923050858185,0.00021994911564853759,0.05741897320193543,0.032552476002197475,,0.03682919358705377,7.331648665307782e-05,,0.0282878781538369,,0.0007453844531283059,1.2219380011110049e-05,9.77549712267412e-05,0.3813688561008589,0.007356060293647166,0.002566071868197286,0.0018817853480566173,0.0005132157508822407,H2029
2891,0.03786222623654984,0.063196716213757,0.0022961394822579744,0.024959691287421395,0.00024018177137438083,0.35490134954259966,0.012470249805190107,0.004217592472226741,0.0018349900560497025,0.01850361113076839,6.725088417456384e-05,9.607264949843836e-06,0.00011528735655206795,0.001614022991728951,0.0002113600060505063,0.013133159855849457,0.025622601338080746,,0.011740080307915669,0.0009607264949843835,,0.01400741455921768,,0.0008358329659317802,5.7643530647749046e-05,0.0004323264798581178,0.4039464183627603,0.0032760783222434285,0.0012201241544386736,0.0019790988826690753,0.00028821824375188497,H2029
2892,0.00088212810651628,0.02461942842905458,0.0017951009171660822,0.0037690931480988074,0.00033928087700358175,0.006767104921076768,0.019585698788659636,0.004059027570439163,0.03855461217930046,0.0208256095227092,0.00030226831888987145,3.0843617287005944e-05,0.0033126176112390697,0.005052187917063992,0.007877463550379476,0.044044817356555147,0.1038999909862022,,0.01205370751760512,4.3181136658242745e-05,,0.06065092642068865,,0.045870719503994094,0.00010486837123225464,0.004756094697797751,0.12594087605525742,0.4466522557629506,0.01769192307627571,0.00043181136658242754,8.636227331648549e-05,H2029
2893,0.004069170506469464,0.018646197888983078,0.004960515901692038,0.004179903519221509,0.0004262957816279919,0.010231087869085304,0.035703546747263976,0.0007252549510832584,0.03254781015863948,0.011509971583973776,0.00010518964662276613,1.6608899214111494e-05,0.005508608922358527,0.005602734705694391,0.006001344511637746,0.04716380554285423,0.025522316866382226,,0.0023695340130827263,3.321772582831298e-05,,0.02450918512210766,,0.0532369695154754,8.304449607055748e-05,0.00144497415902779,0.12112314887399792,0.5438314059485445,0.040204559668486656,0.00020484246110815497,3.875401346636513e-05,H2029
2894,0.006604817194475696,0.0063720691028926555,0.002667089993530572,0.009850612357636112,0.0003774181253986113,0.10161986245062009,0.03641463342513361,0.003799340793388182,0.006472725142192052,0.048869410105258436,0.00026419304541285026,6.290296129413148e-05,0.0026859551776593454,0.001616606802645133,0.008026429519993786,0.04634058134744699,0.08781895206318338,,0.008051589059395856,6.919338259538246e-05,,0.00965561251600173,,0.05157419470366433,0.00026419304541285026,0.0018807962717197594,0.2982916422044685,0.23998123563999843,0.019839557477755808,0.0003396770281263948,0.00018870906269930564,H2029
2895,0.004546305173586729,0.020344796276176184,0.0005682885601566775,0.004015904281529399,0.00011365771203133548,0.050464078387646674,0.03064966646519437,0.0014775495948740234,0.03477928832752219,0.22239096989476256,0.007160436850274143,0.0002273160855960089,,0.01496492602007024,0.000303086460294667,0.04307623945244258,0.0882741817031152,0.002765672426084729,0.027202085474321895,,,0.020344796276176184,,0.0026520209986201043,0.000303086460294667,,0.4149649784135106,0.000681946602954682,0.004697845922984045,0.002614131676687413,0.0004167445030926715,H2029
2896,0.0007826376051387275,0.02707211471744903,0.00042689455696491005,0.005940930441092625,0.00021344624306948037,0.03365340666683554,0.03802906189765071,0.00021344624306948037,0.07776572687307244,0.20772040931973876,0.009818552031107486,0.00021344624306948037,7.114902379995335e-05,0.005763067200309513,7.114902379995335e-05,0.03735314430780779,0.17954433728873198,0.0028815336001547565,0.017751658451920328,,3.5574511899976674e-05,0.010707909651542032,,0.0013518310380339238,0.0003557451189997668,,0.32845991629213744,0.00042689455696491005,0.01003201276995861,0.0032372807899804725,0.00010672353569993003,H2029
2897,0.001145386682335911,0.05963809609328696,0.000442534213365833,0.023558472442717304,0.00013015753619779967,0.05011052524466728,0.027306927995072602,0.00026031598188378386,0.040218704378161316,0.1843289261861929,0.0039567965582162235,5.206296900471065e-05,2.6031598188378384e-05,0.005388512858232653,,0.012078616994486532,0.16990762678890506,0.0005206296900471065,0.029025178547611063,,,0.011766230540320515,,0.0009111025260125516,0.0001822205052025103,2.6031598188378384e-05,0.36831997751184964,0.00031237735928417166,0.007965638577789605,0.0023948870245907527,2.6031598188378384e-05,H2029
2898,0.0022763238800193744,0.03271738387276098,0.0013503603828462231,0.005594343184862834,0.0001543269008967112,0.04498627208799106,0.030595259991536655,0.0013889417594382535,0.026814344352982734,0.26339681684297517,0.005941580803673318,0.00019290862612088899,,0.016705877260368863,7.71634504483556e-05,0.026814344352982734,0.1402831264190673,0.0011960331333173643,0.027277327844730047,,,0.04382881335862277,,0.0006173072549546973,0.0005787258783626671,,0.3083459596072682,0.00019290862612088899,0.008333650556629522,0.010146990944901582,0.00019290862612088899,H2029
2899,0.005300290101965768,0.013154954161440429,0.005236429237822474,0.004246616147712849,0.0004470119070843901,0.12426948391303262,0.01229284259687644,0.00031929421934599294,0.0034164451165909814,0.18436092064985493,0.003097160998615464,0.00012771788976580667,,0.013378457084571483,6.385904589660809e-05,0.06060216202804106,0.04262576313063435,0.0002873658075484412,0.040805900225848554,,,0.04192331382779907,,,0.00019157693566241479,,0.42328984866077257,0.0007663081467044782,0.005172568373679181,0.014495991902967695,0.00012771788976580667,H2029
2900,0.0031305038211366185,0.02292712482140253,0.0007751699293433708,0.000834798657880127,2.9814187186655146e-05,0.03849012911618273,0.021108495527688027,0.00026832839300678773,0.029158276485202514,0.22050570293273336,0.009212605798810074,2.9814187186655146e-05,,0.0055454558165632505,2.9814187186655146e-05,0.04460210478050172,0.1378611316314248,0.0019677321043578915,0.026415457679910995,,,0.012969199759270645,,0.0010136848434903949,0.00023851314332979545,,0.4103939759839441,0.0003279571215435437,0.00649950130661352,0.005605079232648321,5.962855145503315e-05,H2029
2901,0.008872490126199256,0.10246537507540572,0.001452575817121117,0.0018844226816706383,0.00035332925281324467,0.09869665960058674,0.02701010173345325,0.0036510581216933355,0.030700451133145307,0.14074287315749343,0.0017666462640662235,0.0004318468645495213,7.85176117362766e-05,0.03219222081187341,3.92588058681383e-05,0.03898409164345306,0.07435619996234098,0.0002355528352088298,0.010639125566221954,,,0.06603337641446975,,0.0003140704469451064,0.0001177764176044149,,0.33071566107910777,0.0007459173114946276,0.020296791809783978,0.007184350649825783,3.92588058681383e-05,H2029
2902,0.00047972102925006164,0.05228961721864421,0.00204971567693859,0.008416922892617506,8.722202600446366e-05,0.025512336227158774,0.080069706552707,0.0010466638569556095,0.16445692739905204,0.08207577833581615,0.006410805599712913,,0.00017444382445995014,0.017182723877097874,,0.07749681026736045,0.08521595422135453,0.007937204138857217,0.009289140877172372,,,0.01482772849233042,,0.003445273554185462,0.0001308329252322069,0.0001308329252322069,0.3519409010961433,0.0005669428277055482,0.008155241568822642,0.0006105525891884052,,H2029
2903,0.004797630913516187,0.06373999231435126,0.008190245396255508,0.008704276399185966,0.00030841860175827393,0.18285852761063084,0.013947412355873242,0.0006168396693661255,0.0309446861032101,0.12806266488387122,0.0020903993208493967,0.00010280644717104904,3.4268897918668934e-05,0.011274456072334021,,0.031184613267103097,0.08173132400187501,3.4268897918668934e-05,0.008738551708313535,,3.4268897918668934e-05,0.024844914003291314,,3.4268897918668934e-05,0.00020561314092705588,,0.38415470568231713,0.00041122726819394276,0.00705938212150766,0.005859968228504669,3.4268897918668934e-05,H2029
2904,0.005969589914166861,0.04645087424836835,0.0046326588441766015,0.04405684436709389,0.00012436643228952107,0.07415351108486426,0.015172706485726344,0.0002176413292735275,0.01122408528580301,0.1467835750695959,0.0022696887718542075,6.218336167849191e-05,,0.010819879900255793,3.109153530551457e-05,0.05108350398579868,0.08183332609002252,3.109153530551457e-05,0.0353821607741914,0.00012436643228952107,,0.024873315564650486,,0.00012436643228952107,0.00046637448492003233,,0.42639054755946415,0.00040419083217407777,0.011379544417667897,0.005876331899095697,6.218336167849191e-05,H2029
2905,0.001078068270228216,0.0007069947808609958,,,,0.0005730719981846473,0.025233503792790463,0.01422266030212656,0.03384984439834025,0.05602267570020747,0.010247929363329878,0.03588036501556017,,0.033544212752852694,,0.005970301964470955,0.013328862487033195,0.006484010308609961,0.0008995720954356848,0.0005216099909232366,,0.00840785869424274,,,0.000675996012707469,,0.647933010243776,0.081393445280083,0.02302600654823652,,,H2029
2906,,0.004540152056981968,0.000774477581912223,,,,0.1852412099371035,0.023864838524537538,0.03349567230859377,0.031436661282326174,,0.01810467492876288,,0.0024497926173627695,,0.02271106661258707,0.02992678427761124,,8.019611223848499e-05,,,0.013466290686107264,,0.0009774907656377588,,0.0009205912482530238,0.553406853235532,,0.07860324782445231,,,H2029
2907,0.028450149446804116,0.17922195021020268,0.03568332611912194,,,0.0005038138731347174,0.31278867641306096,0.034594690516676775,0.08130872739090297,0.0030388521504043043,,0.24256353696797744,,0.020560555328947416,,1.5545894070277805e-05,,,,0.00031028335511697333,,0.026083789407916114,,,0.00018845430770908194,,0.016961839483250248,,0.01590524745837851,0.0018205616763253905,,H2029
2908,0.039926181941941453,0.3410383024271454,0.012707829788929197,0.0004168719814398332,,0.002099081950688082,0.2543146412454503,0.03924474617898022,0.1156470641214274,0.0023226188610161154,,0.10019335672117576,,0.02300102794503655,,0.0008835391099745309,,,2.6413078024232484e-05,,,0.015950143366723502,,,0.0003967374219623445,,0.041663491323953375,,0.007281133008466907,0.0028868195276648854,,H2029
2909,0.016981413010679382,0.22219657738915366,0.0010710946835317645,0.0023816200842483514,,0.00752902526526924,0.4463916248170395,0.018769784878757623,0.0378062015905142,0.003041450136142599,,0.10687602594133876,,0.01846397531925026,,0.0007743183303955113,,,,0.001127120862372808,,0.013155190383958976,,,,0.0018457175040296728,0.08881874790219006,,0.012727889273595217,4.222262753238075e-05,,H2029
2910,0.012148810061381816,0.085196824665566,0.0005339578739506287,,,0.0011358020682495985,0.32572242105551563,0.0076274187672696605,0.04906384865713958,0.03797869242220218,,0.11034520549057253,,0.005644610546632018,0.0014358616336756736,0.012363225300389358,,,8.188977656369391e-05,0.006829120288674146,,0.004542193529794382,,0.0004225390701502124,,,0.3230018945255619,,0.015925684266711045,,,H2029
2911,0.007527916047824457,0.05648187996966778,,,,0.00047507669788550086,0.14172071726772148,0.01142373082965883,0.05082639183739553,0.05963446456863326,,0.14109602393535736,,0.006880919614668502,,0.029648048809097022,,,0.0003073904215616466,0.018223491938668124,,0.007302406917595825,,6.949067978199133e-05,,,0.4653201238400323,,0.003061926624450477,,,H2029
2912,0.008897518281072006,0.17390672873113244,0.005214653096310268,0.0005179455856744808,,0.004378718656630598,0.3793422950764625,0.010392490689167007,0.060688739179250946,0.019646735016064804,,0.07156438278049898,0.00027793682277552686,0.008303615434151375,0.0003398354164940939,0.007402242448497993,,,0.00029159092433109316,,,0.008579226002587806,,4.672736976793792e-05,,0.013850518334980423,0.20430480445354313,,0.022053295700606615,,,H2029
2913,0.005284550780674583,0.023716069939177582,0.0003295605892673372,,,0.0009444897652337961,0.2882060180364325,0.004373078028853822,0.0535907779925859,0.029282027264941723,,0.0786156423434562,0.0009413404501082451,0.0030990276743526886,0.0003716191848150184,0.07284508112534172,,,0.004023504049917661,0.0004770704461157262,,0.0038402342277726927,,0.0007049386340709164,,0.0016381518193390298,0.407100791290823,,0.02061602635671988,,,H2029
2914,6.25121662923964e-05,0.009390872621677976,,,,,0.08091492525631996,0.0011975645340284928,0.02509055735165151,0.009307288938657806,,0.07216522878650139,,0.00014168086485531896,0.000718237698749556,0.008805686499980935,,,0.007088458227223196,,,0.0004203265884411693,,0.0006053545734221949,,,0.7801929749570041,,0.0038983309351940487,,,H2029
2915,0.005697411100286431,0.12461744390933419,5.389826277388827e-05,5.481007548998788e-05,,0.0003354457670006468,0.3240045436640768,0.008213001071481254,0.04937698876484633,0.025619404509298865,,0.08791130858498013,,0.007338370051693702,0.0012208159143333715,0.013225134259356817,,,0.0007704817451041735,0.0016242423849454452,,0.0057096699156917695,,0.00047090061160344487,,,0.3235749785622699,0.0005815338878235313,0.019599616957609218,,,H2029
2916,0.003190080022312068,0.061432964261281586,,0.00015359756830797124,,,0.2633531359671948,0.005478683790100838,0.05431210015369862,0.043914454238535,,0.07218024674640941,0.00010175838900403094,0.005218578434295104,0.0031724971427820763,0.015466870924485576,,,0.004138039751454882,,,0.0012888048593420165,,0.0010125313384512313,,0.0019720108852171437,0.44775409029313895,,0.015859555233988718,,,H2029
2917,0.016428910815616305,0.027501410977471788,,0.06209873708829117,,0.04510494758381767,0.05410399059421508,0.0012848460227017102,0.002403508222197648,0.07641066351482322,0.009274105890186266,0.03907831501064223,,0.008666675363985857,,0.04444252886666656,0.028105915302823383,,0.004078026657933583,0.010849011572027032,,0.004109361392023006,,,,,0.5562500541042346,0.0011701145644209825,0.00728672781369757,,0.0013521486422245173,H2029
2918,0.008023632730495056,0.0502995162724501,,0.046076350993459726,,0.005910470421283752,0.015247734699155717,0.0006863392559690271,0.004628868039185396,0.14201666518867687,0.02546645467862219,0.1183575705507731,,0.001853987533028715,,0.07533150730777,0.07239397529222256,,0.0022133896291305914,0.008328345571597494,,0.0023786557642583714,,,,,0.41788582670217034,,0.0029007093697510024,,,H2029
2919,0.010050131563364508,0.0020628266996246254,,0.0011408694604046396,,0.02263835978024138,0.08282149492009537,0.015499672130203139,0.027389286750526147,0.09525274003099113,0.0006504218879428666,0.03554199442106192,,0.18110000953863475,,0.012852673293783633,0.03154042082329385,0.002244514980364925,,0.005630896490967821,0.0020952868619763983,0.019980282390118193,,,0.0026674941607713063,,0.410552366716967,0.0015496680920703146,0.03673858900659606,,,H2029
2920,0.0015830289298192628,0.0031519681288170063,,0.00017871711199927032,,0.0016561260295700016,0.028095135133760808,0.0043376242743391365,0.01996536044974421,0.12786907440744472,0.01844155076450562,0.02379744941972026,,0.011436517976218865,0.0004614651688611864,0.03596949371995273,0.05337921006188994,0.006566450189782317,0.00132019718419378,0.001388844895264039,,0.0038560309185900654,,3.951480899568928e-05,0.00025001326871267217,,0.6338366050994868,0.004027544258439987,0.017076647817855586,,0.001315429982036123,H2029
2921,0.0021105986226028087,0.004555229312701377,,,,0.005659558939968742,0.018634962621164864,0.0028867380923618484,0.015220783512794721,0.08399633795699647,0.022927931903358952,0.01677473156945207,0.0003423776531920927,0.026371529201308672,0.0006844423469205728,0.013395395281364119,0.06817540251281413,0.010919364325083097,,0.0013542799188725615,,0.007448122274514271,,,,0.00015929636697877068,0.40789363050294875,0.26081624418182275,0.028833164022263522,,0.0008398788805147891,H2029
2922,0.013621343966904802,0.013723734216183354,,,,0.0388467771626369,0.03305234404333256,0.01742771712389335,0.047221715658107066,0.12775321072153117,,0.02854300239282468,,0.10972960737093015,,0.01155560504765161,0.06508923122543923,0.000623829797793855,,0.00296149719985607,,0.016341358664389058,,,0.0014880994273966071,,0.43532642939446803,0.02978617850499184,0.0069083180816696755,,,H2029
2923,0.035346974102764696,,0.002675913607372815,,,0.06681390538920959,0.06809516099417094,0.02371780292110108,0.03753640631844968,0.007375942989870166,,0.06071038836172258,,0.5103522772073734,,0.0032338831895732767,0.006715741039987217,0.0007446686511731617,,,,0.028580808356969474,,0.0009847711005585653,,,0.05708204354949929,0.010507912955468603,0.07952539926473547,,,H2029
2924,0.052228835370750314,0.015671490328779288,0.004012788801954241,,,0.0991051782088862,0.03561584472381551,0.04773854538308005,0.09063585455245304,0.013287306333941786,,0.0702403601233359,,0.2939986373642106,,0.003733424890113647,0.022306677922664102,,,0.05958949043036617,0.0010938806337049399,0.044063950867956996,,,0.0022086573022426057,,0.10552047522083896,0.002781530134118253,0.036167071406787515,,,H2029
2925,0.07368864459666587,,,,,0.11577551876937395,0.03362227163411648,0.020107440976900134,0.05938320085559217,0.008868620788081564,,0.22697380389536315,,0.2941246706846429,,0.0023611802211441343,0.0065006761822427725,,,0.0024263642918381035,0.0005522197687092887,0.028479391943310357,,,,,0.04624051384725917,0.012908085848241027,0.06798739569651895,,,H2029
2926,0.025325175863149134,,,,,0.40811931739277774,0.018414499405333285,0.01794399733266608,0.0293608420001727,,,0.15282546001320643,,0.2835575965338105,,,,,,,,0.017759956334382324,,,0.00448526400954324,,0.003156324129812772,0.002094516817796681,0.036957050167349154,,,H2029
2927,0.0016433118711371652,0.006069282134929865,0.0002910799054256414,9.743603022686732e-05,,0.002433034990076775,0.03184827654392354,0.005475863959241444,0.03277320238968005,0.13013032171391614,,0.027827402716725316,,0.0004863613609643629,0.000787778492285922,0.028728890693866325,0.017429893394543358,,0.0002149324196180897,,0.0005610759639744608,0.004922566501881734,,,0.0016022700138672349,,0.625806444349442,0.02437098236295269,0.052213839744136264,,0.004285752447184707,H2029
2928,0.014053726693133596,,,0.0003550548070959585,,0.041113322130929664,0.07149173305712636,0.03171579854569028,0.05528024839468858,0.002435314608818203,,0.12755632386135926,,0.4435790482397793,,0.0032981347976133173,0.004163893821415051,,,0.000687360854325867,0.015792319713901146,0.03145848721399965,,,0.00016054746795418113,,0.053788626360218014,0.009465661019096547,0.09360439841285495,,,H2029
2929,0.027935918007600574,0.0912656683498248,,,,0.10820674499626917,0.05599886369768403,0.00896215034048753,0.006460796639720837,0.0573725986154727,,0.24529864220556777,,0.02110793197320262,0.0008491254751908362,0.031111982221086472,0.057790896804273795,0.0005346575307629663,,,,0.038990427645391804,,,,,0.23671434960027837,,0.011399245897185729,,,H2029
2930,0.0053731506826658285,0.026304755919055928,,,,0.019832041877889235,0.11452742654416447,0.004093203939697162,0.030065206784482688,0.11478482174606981,0.017202062469505387,0.12433428710832514,,0.008789684344582915,0.0019762576184844897,0.048096722707838865,0.061590330210133715,0.00828430075337198,0.0007445853973189549,,,0.017995335874895598,,,,,0.38302266731721846,,0.01298315870429943,,,H2029
2931,0.004574029634357885,0.02779930822769005,,0.00018122527106406526,,0.030713971098490753,0.10610201069072239,0.0012938836000436695,0.024592677118683418,0.10407235039869561,0.017093631871554053,0.2560912814854072,,0.004905421950573708,0.00029562829849862234,0.04992719617212072,0.06996717657929508,0.007264487668943154,0.0020818422944855228,,,0.03574341680641125,,,,,0.24413438737492527,,0.013166073458037511,,,H2029
2932,0.0011087911454746493,0.007374673840573547,,,,0.04328444943191327,0.0723954026268352,0.012932018909701509,0.014737055826421453,0.08146766940398224,,0.0551128353851768,,0.004973920964471601,0.0059358683454559915,0.1667752264252927,0.01230206135501236,0.026194271666451746,,,,0.006737253374086685,,,,,0.4757452622856813,,0.01292323901346891,,,H2029
2933,0.0016981993164870268,0.008971042610132453,,,,0.03807378090570005,0.1561181834949874,0.003956000507572559,0.03072013055917334,0.1525908253027632,0.019128958359552178,0.039763951650481445,,0.030041455582135574,,0.09342734199953351,0.04227272390774149,0.04165827750434872,0.0007371688566073112,,,0.022808338078358234,,,,,0.2868045627728476,,0.031229058591577902,,,H2029
2934,0.003200581714831939,0.011831630701388941,,,,0.017328869941411057,0.11512999554427567,0.0024087960939569984,0.04573081120593369,0.18110751586127102,0.02364558333780609,0.11540901078660146,,0.018762177630900746,0.00037911994758773216,0.038492389060557804,0.08813803970280402,0.019166430249171255,0.001957579459707217,,,0.018852058876901882,,,,,0.27512500308833665,,0.02333440679655572,,,H2029
2935,0.004043023649609579,0.02699659049645413,,,,0.032442226379764356,0.13633973605455632,0.00867990593959655,0.05689261472716262,0.09923053571153251,,0.14053662066255912,,0.031352120957893456,0.0018197487504778252,0.021769145827119613,0.07677034470915546,0.007594691743769934,0.0026591256720783834,,,0.022602568212666256,,,,,0.2597825850023313,,0.07018962539056706,,0.00029879011270554445,H2029
2936,0.004676342254028166,0.026721327989800106,0.0008356731706068468,,,0.042064230277118975,0.14319595387857484,0.005820270836324616,0.046390132487209204,0.09296031865216584,,0.2016205709843773,,0.03452537509992759,,0.01617769661142054,0.06934186810469391,0.0016757405737395613,0.0006774807996756178,0.0005168716008551615,,0.04837500731914355,,,,,0.19237510574995215,,0.07205003361038603,,,H2029
2937,0.004067822262866693,0.027561747442222857,,,,0.0275450135736189,0.08600505000442328,0.006447015988838404,0.04789371755148329,0.1747591442065109,0.020101000088465673,0.11271166478543877,,0.026349980867965514,0.0016204140406750253,0.02692362214711522,0.101798411241749,0.01240981563966545,0.001410867635099343,,,0.01698636882512255,,,,,0.2880943321214602,,0.01731401157727903,,,H2029
2938,0.0016789948979306132,0.025973864058151063,,,,0.0323057805667461,0.08515254383417097,0.0012079761291322573,0.03572600231747996,0.14044346977064304,,0.2391355315829284,,0.021871098286233393,0.00015859111080447112,0.01364528060430715,0.10371774121037033,0.004869201426664924,0.0008507499161876093,,,0.025861973327743377,,,,,0.24831183935998927,,0.019089361600517128,,,H2029
2939,,0.004630424771297024,,,,,0.03337720700031757,0.010293803806083157,0.012038981872244921,0.025167691690313857,,0.002942224609349073,0.0006182817383774776,,,0.011127743848581732,0.013835215408132321,,,,,0.005936525797818297,,,,0.000596634219213807,0.8586039188136343,,0.02083134642463651,,,H2029
2940,,0.008796842460934073,,,,,0.196942618527263,0.010325165357243638,0.04200050341539495,0.023531779541891996,,0.039651897187652566,,0.004938305339829039,,0.012284281511150021,0.016826896044720943,,,0.0024978441945117213,,0.01203604201994639,,0.00015333675599750083,,,0.5760858769911313,,0.05392861065233282,,,H2029
2941,0.00032026092815626804,0.0006109205512518781,,,,,0.12338285813616538,0.008494419891573148,0.01615674919727454,0.03119505192142386,,0.00933144402828835,,0.0005038520010324767,,0.007914570213718273,0.006369109169718033,,,0.00217842512029729,,0.0012836679417971163,,,,,0.7612804852766571,,0.030540989042583577,0.0004371965800625553,,H2029
2942,,,,,,,0.01111015959156947,0.001698742928129087,0.010767612556579174,0.00409709819737779,0.002289363030842699,0.00928106783777915,0.0030699831167235333,,,0.010980441995088195,0.00954870901008115,,0.006512917473938651,,,0.01731335394787562,,4.681616418018478e-05,,0.00046269098890888244,0.9064619351971708,,0.006359107963755661,,,H2029
2943,,0.00022718148982225878,,,,,0.06361940980805783,0.014790269464701519,0.020518428578928435,0.02910249374648369,,0.020842434652051326,,,,0.04614403956143494,0.03392025028526052,,,0.0026258952737343096,,0.007585535455139986,,0.00016011684338026357,,,0.7350337644297708,,0.02543018041123412,,,H2029
2944,0.00639966480813463,,,,,0.04712991965278241,0.032669787428062674,0.018696954080956802,0.04926099578394076,0.1266738311574791,0.010739261672645608,0.03812257258926164,0.0011203514033252592,0.11097832257067909,,0.008499181744833113,0.05567446773965158,0.009601988727554038,,,0.005358419017238379,0.005045837653690161,,,0.0008233420107276345,0.0008220962530515871,0.3451319734919376,0.10503502032453646,0.022216011889511257,,,H2029
2945,,0.008475770869201923,0.004517374316121926,,,,0.15461916424609165,0.028292682705728864,0.03773411513922093,0.045424280326045056,,0.06664549206473673,,0.009266475679764779,,0.01877929590784765,0.027934270651299182,,,0.00578127822225808,,0.021614411178739402,,,,,0.5306787347544566,,0.0402366539384873,,,H2029
2946,,0.008272046829906897,,,,,0.04434999745484524,0.002959785732062331,0.027628977333310295,0.043085296541093554,,0.09133837403288528,,,,0.039028919423692326,0.014043023578007935,,0.011237005162843467,,,0.001586342640840811,,0.0016294868344964044,,,0.7091071514851419,,0.005733592950873576,,,H2029
