,taxa100175,taxa100883,taxa1017280,taxa102106,taxa114627,taxa117563,taxa118966,taxa1236988,taxa1243,taxa1263,taxa1279,taxa1301,taxa133925,taxa1350,taxa1357,taxa1378,taxa1380,taxa1386,taxa1485,taxa1486726,taxa1505652,taxa1505657,taxa1505663,taxa1506553,taxa1506577,taxa1508657,taxa1573535,taxa1578,taxa162289,taxa1637257,taxa1654,taxa1663,taxa166484,taxa1678,taxa1716,taxa1730,taxa1870884,taxa189330,taxa2005359,taxa2039240,taxa2048137,taxa2057233,taxa207244,taxa2132,taxa2147,taxa216851,taxa2172,taxa2282742,taxa237,taxa239759,taxa239934,taxa244127,taxa253238,taxa264995,taxa278993,taxa283168,taxa28453,taxa286,taxa292632,taxa29465,taxa32207,taxa33042,taxa33986,taxa35832,taxa36853,taxa375288,taxa397864,taxa39948,taxa40544,taxa420345,taxa44249,taxa44748,taxa459786,taxa46205,taxa46255,taxa52225,taxa52784,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa653683,taxa66831,taxa698776,taxa724,taxa79206,taxa816,taxa830,taxa836,taxa83660,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa848,taxa86331,taxa872,taxa904,taxa906,taxa990721,taxa1647,taxa184869,condition
3010,,,,0.004630444827795237,,,,,,0.0857210168926248,,0.007911513617107168,,,,,,,0.007962029175566102,,,,,,,,,,,,,,,0.006477981988927435,,0.22483531372826362,,0.061804953100467346,,,,,0.004459024998651069,,,0.07801034425409392,0.002301066955208576,,,0.057518236116603685,0.03128178733149731,,,,,,,,0.050292068746456975,0.00780437622389206,6.47265287506803e-05,0.011261638840180544,,,,0.02037442353976174,0.01453848874768711,,,,,,0.0019197022446449622,,,,,,,0.020954186718382756,,0.000772055370381185,,,,,,0.01012298484555451,,0.1714442542493577,,,,0.0754726868481689,0.04206469410997471,,,,,,,,,,,,H2029
3011,,0.0011871364525126104,,0.019612705346154686,,2.6206794158369853e-05,,,,0.00017958440618484522,,0.001902237381559125,,0.0024512227348846573,,,,,,,,,,,,,,0.01700695649432028,,,,,,0.025230564973585955,,0.034100990543732515,,0.02427594856326733,,,,,0.003268853830718101,,,0.00840580312391251,,,,0.07140756273786453,,,,,,0.008832629317216956,,,0.26301389200232334,,,0.18037583048652028,,,,0.00620255304291681,0.0964535316474186,,,,,,,,0.0010771932084936325,,,0.0005984754745648446,,0.0172643260066724,,,0.0005485677151716143,,,,,,,0.1404496229719361,,,,0.034911208562333915,0.038861961088862015,,,0.0023544350927141044,,,,,,,,,H2029
3012,,,,0.011580046202896379,,,,,,0.050149677784761065,,0.0038682032994315748,,0.017279852381193055,,,,,0.0026541651603719948,,,,,,,,,0.01284334033848772,,,,,,0.004286557755613865,,0.013945491488036515,,0.0063524802837762705,,,,,0.000713890435372853,,,0.04698366179881098,,,,0.03704115242055927,,,,,,0.009316199448461444,,,0.021909015815033055,,,0.15545732649510915,,,,0.021703503850391402,0.02618657116919203,,0.0032348200542124616,,,,,,,,,0.0011366174865475183,,0.008770139497354772,,0.00025463935543834426,0.0005028484241231951,,,,,0.010935731470196325,,0.36404296820493265,,,,0.1416926546705809,0.026990099801908588,,,,,,0.00016834490720646093,,,,,,H2029
3013,,0.0005893525501368639,,0.006174482529730512,,,,,,0.029690750105975022,,0.002429703237085013,,0.04346536670642784,0.0005559991719161269,,,,0.0011041118307554296,,,,,,,,,0.018185477643378453,,,,,,0.00840422979984687,,0.09920198345803882,,0.03734822569886007,,,,,0.0057172290736304575,,,0.0043651849880223595,,,,0.09203708632774378,,,,,,0.0019573339642543794,,,0.026812337135289847,,,0.16758675985896287,,,,0.015532980411873145,0.05964044072463911,,,,,,,,0.008900258611907977,0.000664603029078231,,,,0.05131425454378165,,,0.0028427593594836965,,,,,,,0.28134149587436785,,,,0.015841375933648136,0.018271407775444688,,2.4809655720843728e-05,,,,,,,,,,H2029
3014,,,,0.037936937755565656,,,,,,0.257513078470825,,0.00648962160057117,,,,,,,0.004500292075030831,,,,,,,,,,,,,,,0.003422755890179789,,0.3655938209904589,,0.03142945414422016,,,,,0.00025785681832933083,,,0.03208899850717207,,,,,,,,,,,,,0.17972817550464076,,,0.018222989550204453,,,,0.002850444603102486,,,,,,,,,,,,0.00023563315376127738,,0.023829687804244826,,,,,,,,,,0.002649393132991497,,,,,0.031207321347439476,,0.0020435386512624135,,,,,,,,,,H2029
3015,,,,0.029750475320256764,,,,,,0.21449082906679748,,0.0022797122323401503,,,,,,,8.479073605330805e-05,,,,,,,,,,,,,,,0.007825149403942657,,0.1628074407510634,,0.024679025540159022,,,,,0.0008035126946188334,,,0.08345869101968705,,,,0.0083639345526248,,,,,,,,,0.2827499347921304,,,0.009604934636287728,,,,0.0026479931560444824,,,,,,,,,,,,0.0073924808354481454,,0.01380120458210368,,9.27879276036805e-05,,,,,,0.0004922373927351051,,0.14004927910444576,,,,,0.006307118402727083,,0.002318467852930417,,,,,,,,,,H2029
3016,,,,0.012291864583948844,,,,,,0.12278643260313318,,0.0003472122991668226,,,,,,,0.00022710165906254104,,,,,,,,,,,,,,,0.02345391621199721,,0.1432845693626742,,0.0073701760093794096,,,,,0.00040436909826809816,,,0.062278027960251815,,,,0.01953979420094439,,,,,,,,,0.15169536524465904,7.820921442861355e-05,,0.008827979493930447,,0.0015934746055494367,,0.01141386699206039,,,,,,,0.0012569410677805393,,,,,,,0.004154546696240394,,0.002006793522893891,,,,,,0.0048392078555816505,,0.4174744810655898,,,,,0.00467567025245914,,,,,,,,,,,,H2029
3017,,,,0.011081053869470933,,,,,,0.15268851606097605,,,,,,,,,0.00030429762904412005,,,,,,,,,,,,,,,,,0.2536638119385456,,0.02383640910398812,,,,,,,,0.06974201142061608,,,,0.0029118329051326325,,,,,,,,,0.33002851320914406,,,0.010518864766433426,,,,0.002475369728774422,,,,,,,,,,,,0.004632233776627959,,0.014030604552607354,,,,,,,,,,0.1174791236187397,,,,,0.006607357419899552,,,,,,,,,,,,H2029
3018,,,,0.022639689446855356,,,,,,0.24139087292610933,,0.0013247802797197357,,,,,,,0.003188664146960437,,,,,,,,,,,,,,,7.216024856697935e-05,,0.21976224579889175,,0.01694639936736445,,,,,0.00027901962779232017,,,0.05607424501444331,,,,0.03189104273299214,,9.79536991185805e-05,,,,,,,0.116117610764958,,,0.014144944043565547,,0.001860199088590472,,0.01761723379163109,,,,,,,0.00014943824525927638,,,,,0.013715053201038862,,0.011231307680859682,,0.00038731117812404236,,,,,,,,0.2282976261222966,,,,,0.0021848690296606254,,0.0006273335652014417,,,,,,,,,,H2029
3019,,,,0.01229164869521607,,,,,,0.18683343074803163,,0.001885123674118702,,,,,,,0.001401927555169694,,,,,,,,,,,,,,,,,0.2971872303639041,,0.021138646404409413,,,,,0.0003230228848022982,,,0.05720232947057805,,,,0.019149451303733953,,,,,,,,,0.12305648412339432,,,0.018209308535442243,,9.30569432317647e-05,,0.009393192555197489,,,,,,,8.698353653854111e-05,,,,,0.02097548793646434,,0.017331958616012666,,0.0011919317983192517,,,,,,0.002760723628907851,,0.20505673900059726,,,,,0.0044313222259303175,,,,,,,,,,,,H2029
3020,,,,0.026564470584136236,,,,,,0.0036501718078813597,,0.012081718152720817,,8.763284162158767e-05,0.0008451818038323003,,,,0.004822551414346553,,,,,,,,,,,,,,,,,0.5128316124390067,,0.03665650090509944,,,,,0.0007779262374311541,,,0.06716276005441683,,,,0.007394311361597916,,,,,,,,,0.06590950483749124,,,0.028642319166199904,,,,0.0024587874887753423,,,,,,,,,,,,0.03846617187545367,,0.024693773369857574,,,0.0006151191991414093,,,,,0.002468817753780222,,0.16037760252382582,,,,,0.0029173289721037216,,0.0005757372112801415,,,,,,,,,,H2029
3021,,,,0.0016154022237285066,,,,,,0.028023694857728938,,,,,,,,,,,,,,,,,,,,,,,,,,0.21955901551562645,,0.002127615259054827,,,,,,,,0.04520820964456905,,,,0.040249672005707345,,,,,,,,,0.046801469220303774,,,0.0022886802739136556,,0.0014700089460342217,,0.01710858269257835,,,,,,,0.0020459200098357846,,,,,0.0004359776171194417,,0.0017768716705141626,,0.000405341898662301,,,,,,7.623541820687827e-05,,0.5898508212394707,,,,,0.000956481506945714,,,,,,,,,,,,H2029
3022,,,,0.002558509532321035,,,,,,0.06094855130057149,,,,,,,,,,,,,,,,,,,,,,,,,,0.14951545320397028,,0.00301217028926394,,,,,,,,0.03185466883369758,,,,0.023163924299659317,,,,,,,,0.0012301980961776937,0.08569257430245247,,,0.0019258650359752277,,0.00047977725750930064,,0.039077343360993964,,,,,,,0.0007769406828728796,,,,,0.0034247908310310812,,0.002878361037327235,,0.00032751503412993034,,,,,,0.0014420543420850163,,0.587176576382899,,6.140906889936193e-05,,0.0019440154996893247,0.0025093016084739273,,,,,,,,,,,,H2029
3023,,0.002670377788505671,,0.06272965537615574,,,,,0.0007375458490125024,0.05673386943876451,,0.0003554165079648952,,0.01670559458408628,,,,,,,,,,,,,,0.008092856524354803,,,,,,0.20595707496741542,,0.17814516726930893,,0.07623344525934936,,,,,0.010417438952404183,,,0.005041594484479109,,,,0.014161649992840733,,,,,,,,0.0008749584734295033,0.12041715031797894,,,0.09888332434416316,,,,0.0006571809698229879,0.016736042686201744,,,,,,,,0.010293382744528536,,,,,0.08174149561303971,,,,0.0004065783747165299,,,,,,0.01966245618840697,,,,0.0021759639965341234,0.01012823857729262,,4.154071924303075e-05,,,,,,,,,,H2029
3024,,0.0004585037545651698,,0.01387619559765755,,0.00036589791679911835,,,0.0010864353529573822,0.018399974216062338,,0.001288755377540424,,0.037753932050494134,0.00011037644548993014,8.819077994645419e-05,,,0.0006679982481050573,,,,,,,,,0.003463392106583028,,,,,,0.003882822599444763,,0.05712091430549374,,0.07296434929111831,,,,,0.009749441053680039,,,0.039387172314408636,,,,0.036599284054223975,,0.00024139328628647723,,,,0.0091316640882729,,,0.1082890061528246,1.5121573032120428e-05,,0.15158438764914065,,,,0.014130723680957327,0.03972956004831839,,0.00044216804063266016,,,,,,0.004954136379370025,,,,,0.03585777509342262,,0.0003731827622014538,0.0010359933173684844,,,,,0.0002190972442975113,,0.25088234930524655,,,,0.045217366541632234,0.040375593383770954,,0.00025684598865506744,,,,,,,,,,H2029
3025,,0.005850079366401077,,0.05704557145212165,,,,,,0.0012072899204202837,,,,0.0243972859553748,,,,,5.08962892675631e-05,,,,,,,,,0.1339736286116484,,,,,,0.009976046933863452,,0.11507557444040745,,0.13126807917591424,,,,,0.027253653071806244,,,0.003634780952288284,,,,0.014649898085794302,,,,,,,,,0.2167508295440235,,,0.12136931226950481,,,,0.0030133597145766042,0.015423446835177044,,,,,,,,0.0017431979074140362,,,,,0.07137137993125633,,,,,,,,,,0.02057257951188587,,,,0.0014670106906532895,0.02390609934020071,,,,,,,,,,,,H2029
3026,,,,0.004136980787358868,,,,,3.448370916141686e-05,0.03729849513731806,,0.000305138253598093,,0.014189620595118576,,,,,8.65285665068886e-05,,,,,,,,,0.005039410941617057,,,,,,0.001777613921030816,,0.01946264802318412,,0.01820207687717233,,,,,0.00220834099194518,,,0.023988315557016738,,,,0.0750819972581194,,,,,,0.019052355742883928,,,0.024793254731053146,,,0.1250960408551066,,,,0.03278772797164162,0.03543605554899821,,0.0052352443516695485,,,,,,0.0018019866660862617,,,,,0.014570431432709778,,0.0016755463991610666,0.0008407000576112092,,,,,0.001415109250031477,,0.4282791532887082,,,,0.07489797771139071,0.03230676537380075,,,,,,,,,,,,H2029
3027,,,,0.005393855231073593,,,,,,0.0014151257354029663,,0.0011119579873488416,,0.008530052030251757,,,,,7.931534908372254e-05,,,,,,,,,0.0020600387359293697,,,,,,0.0012852995738677426,,0.010322825815572163,,0.0040178213668143545,,,,,0.0002889712264282446,,,0.016001537339269397,,,,0.1305257002820067,,,,,,0.014848738633909871,,0.0019360763550657046,0.07008102613281297,,,0.019164686954867713,,0.00022807020612012043,,0.021720883834287084,0.0398790579805489,,0.0009656720905952056,,,,,,0.0006556118284183705,,,0.0003593365944869557,,0.003940151991252474,,0.00015153243735450492,,,,,,,,0.5757790264087193,,,,0.03763292136330637,0.031013535971876893,,0.0001614082784855521,,,,0.00044976226484310625,,,,,,H2029
3028,,,,0.010554485666902681,,,,,,0.001840901103354812,,0.0005401389795329619,,0.01602870554806791,,,,,,,,,,,,,,0.0018271536375846899,,,,,,0.002048792169695359,,0.012645674601263153,,0.004000932309052685,,,,,8.185513969996314e-05,,,0.022295136262047266,,,,0.1480602063442141,,,,,,0.016652063919629166,,,0.07081456043422683,,,0.001050369350329399,,,,0.028839454681059324,0.032475187136066015,,0.0005407686344537308,,,,,,,,,,,0.002883399767174599,,,0.000970718002852127,,,,,,,0.5701116031864317,,,,0.02630100086797931,0.02827108617257855,,0.0011263477107688517,,,,3.945837503485403e-05,,,,,,H2029
3029,,,,,,,,,,0.0021118656866643097,,,,,,,,,,,,,,,,,,,,,,,,,,0.10615512653467549,,0.014263881558456126,,,,,0.0005197791489442675,,,0.005829238027803677,,,,0.03276671730924656,0.012957523327467876,,,,,0.0006589878227462966,,,0.032251444915928976,,,0.004151022382551445,,,,0.011642652335851442,0.013093226746893595,0.2230803975158763,,,,,,,,,,,,0.008385770269634182,,,,,,,,0.003395589989394102,,0.5143299806409808,,,,,0.01440679578688454,,,,,,,,,,,,H2029
3030,,,,,,,,,,0.0040600991879398305,,,,,,,,,,,,,,,,,,,,,,,,,,0.17209569359464827,,0.011644086585066072,,,,,7.62270590330174e-05,,,0.05612297884860439,,,,0.05398942783122523,0.034752077540261696,,,,,,,,0.008040038968563194,,,8.44950733725775e-05,,,,0.02187363691196521,0.03236483964387847,0.004725371853944922,,,,,,,,,,,,0.004164860979388648,,,,,,,,0.0002445113996760148,,0.5597102887775418,,,,,0.03605136574489062,,,,,,,,,,,,H2029
3031,,,,0.0010686648806063623,,,,,,0.004083532532694611,,0.004099894769735644,,,,,,,,,,,,,,,,,,,,,,,,0.4185149051446989,,0.030386380676177976,,,,,0.002354154497461996,,,0.028441482868386485,,,,0.01367742482079084,0.12272982744465123,,,,,,,,0.014986905693185169,,,0.012295568654491086,,,,0.002854658263637398,0.000974105203964319,0.07876670491548704,,,,,,,,,,,,0.0183498975051403,,,,,,,,0.00035073408724766396,,0.16305822456879232,,,,,0.08166111438077013,,0.0013458190920805468,,,,,,,,,,H2029
3032,,,,0.000419461473430563,,,,,,0.001935820268402695,,,,,,,,,,,,,,,,,,,,,,,,,,0.3267800282475865,,0.03267395299156116,,,,,0.0019395663641103781,,,0.03046811009471547,,,,0.032038939146193914,0.03288403808868122,,,,,,,,0.017624570338009203,,,0.014061324599193068,,,,0.022582376138382796,0.009840993424083344,0.04506138028439953,,,,,,,,,,,,0.025948293754650978,,,,,,,,,,0.3694004728180258,,,,,0.036340671968573296,,,,,,,,,,,,H2029
3033,,,,0.009612297457812996,,,,,,0.06396739955343973,,0.0017051204683226646,,,,,,,,,,,,,,,,0.0025760432252769235,,,,,,0.031497983072704204,,0.03321409053527415,,0.007145310323583258,,,,,,,,0.006065126018789388,0.12251007242870765,,,0.11336238240355558,0.07676185608583855,,,,,0.012611238230182415,,,0.1540488498041263,,,0.04810991144889563,,0.0023072687919311516,,0.03842965739703458,0.10703977413995235,,0.001404707560801823,,,,,,,,,,,0.012335342596861545,,,,,,,,,,0.13467816855758263,,,,,0.006883453627356153,,,0.0001624650908604078,,,,0.013571481181110023,,,,,H2029
3034,,,,0.010200108008759064,,,,,,0.025111214498490828,,,,,,,,,,,,,,,,,,,,,,,,0.04430167487555155,,0.04182626865082757,,0.0035273408473673476,,,,,,,,0.004387753089017629,0.08088327162969929,,,0.10364915894549255,0.09574649752418277,,,,,0.01785196141933702,,,0.22743282742929288,,,0.02432570559146714,,0.0016871231201215221,,0.08511094324361645,0.08460727226098334,,,,,,0.0004081152882535131,,,,,,,0.016232138277515105,,,,,,,,,,0.11591522216596192,,,,,0.004267640608663058,,,0.00030978539629515156,,,,0.01221797712910417,,,,,H2029
3035,,,,,,,,,,0.0049553374347152,,,,,,,,,,,,,,,,,,,,,,,,,,0.18646391443959315,,0.009892510584208572,,,,,,,,0.0328419308775688,,,,0.07965350170789441,0.037791347357432684,,,,,,,,0.015125330055599772,,,0.0045239105719050285,,,,0.011865994942701713,0.026949476893674402,0.017122096812830286,,,,,0.0004149686154268572,,,,,,,0.006470399390482858,,,,,,,,,,0.5221027739272058,,,,,0.04382650638876046,,,,,,,,,,,,H2029
3036,,,,,,,,,,0.007583988303432231,,0.00906514293561233,,,,,,,,,,,,,,,,,,,,,,,,0.2577021252534391,,0.03267930563745486,,,,,0.0005843235296493453,,,0.03525307559957026,,,,0.06620424969910418,0.01040362448201491,,,,,,,,0.05472386245224035,,,0.06588245272502564,,,,0.02566712036640629,0.029496776981671604,0.03218676543050316,,,,,,,,,,,,0.04389888284853429,,,,,,,,,,0.26418956032860247,,,,,0.06432052069113145,,0.00015822273560748643,,,,,,,,,,H2029
3037,,,,,,,,,,0.0011558665564453904,,,,,,,,,,,,,,,,,,,,,,,,,,0.2764559644181277,,0.03120485607615021,,,,,0.001445819602464864,,,0.019772147086118585,,,,0.02477156080632037,0.0077841162992966974,,,,,,,,0.015697426611073113,,,0.009984461309023682,,,,0.019425640044033205,0.013124068035165457,0.08254516049042736,,,,,,,,,,,,0.014502002608363375,,,,,,,,,,0.4126114804207334,,,,,0.06951942963625665,,,,,,,,,,,,H2029
3038,,,,0.00035837127143090365,,,,,,0.0038044653965144406,,,,,,,,,,,,,,,,,,,,,,,,,,0.18206567412400593,,0.014945841204433069,,,,,0.0006303916530555952,,,0.041147656603722,,,,0.05029793570105665,0.010371958217026024,,,,,,,,0.01860846596588748,,,0.0030747551414465777,,,,0.01956455829760679,0.019401004283969174,0.01948433942675072,,,,,,,,,,,,0.008790701527093873,,,,,,,,,,0.5569793232341997,,,,,0.05047455795180113,,,,,,,,,,,,H2029
3039,,,,,,,,,,0.004027436933068094,,0.006152649416393293,,,,,,,,,,,,,,,,,,,,,,,,0.3943985810477566,,0.019038222778293364,,,,,0.004991493588006905,,,0.03197901222469953,,,,0.05262841203293993,0.03317960811344742,,,,,,,,0.020527540134559374,,,0.014087787304406376,,,,0.005729427230206476,0.02043794040768685,0.03768234833805148,,,,,,,,,,,,0.028055231860530244,,,,,,,,,,0.2819660930767221,,,,,0.04511821551323199,,,,,,,,,,,,H2029
3040,,,,0.0001746653655479954,,,,,,0.004094415231791364,,0.007856703157830398,,,,,,,,,,,,,,,,,,,,,,,,0.3701165167759202,,0.026931152802544246,,,,,0.0033250173324510333,,,0.012898015159860806,,,,0.01142105049579766,0.03723681415635465,,,,,,,,0.031421955193577496,,,0.009492445318153572,,,,0.004394969192207092,0.00499223164149114,0.3374482240145043,,,,,,,,,,,,0.02127405936983044,,,,,,,,,,0.0901218640053035,,,,,0.026799900786834075,,,,,,,,,,,,H2029
3041,,,,0.0004999386093013819,,,,,,0.0024997931944655037,,,,,,,,,,,,,,,,,,,,,,,,,,0.2094244036138992,,0.02127012448190958,,,,,0.001874869932838776,,,0.05161165105326611,,,,0.05720341232136359,0.06534864608973298,,,,,,,,0.010843119624933879,,,0.008186795171185913,,,,0.04257890607583645,0.022516165382736462,0.025968165367513965,,,,,,,,,,0.0023143191751493664,,0.008028761692524538,,,,,,,,,,0.42553568642312156,,,,,0.04429524179022088,,,,,,,,,,,,H2029
3042,,,0.0002790019530136711,0.008244168820292852,,,,,,0.1261875499795165,,0.0003838915761299218,,,,,,,0.0011140077980545864,,,,,,,,,,,,,,,0.06354955595800281,,0.14579102053714377,,0.029569206984448895,,,,,0.001457899094182548,,,0.030484435613271514,0.062272769242718025,,,0.09640011924527916,0.05255092341201944,,,,,,,,0.12154751749928916,0.0006683380116994153,,0.007118272050126572,,,,0.0065020455143186,0.05830174144552345,,,,,,0.002153348406772181,,,,,0.004771255621011569,,0.00708382736456933,,0.00016611227389702837,,,,,,0.003238911561269817,,0.05020901812979358,,,,0.009482066374464622,0.10881476170333193,,,0.0016582338298590314,,,,,,,,,H2029
3043,,,0.0001351955110178201,0.0009808652021491063,,,,,,0.017731041983397408,,0.0011861703588475134,,,,,,,0.00565063649064159,,,,,,,,,,,,,,,0.008490412059394926,,0.10736008381005287,,0.008623932976964963,,,,,0.00013776322097109003,,,0.01195012212251817,0.0017826605449484322,,,0.2573827801332485,0.013992567930999606,,,,,0.01435260552227332,,0.007291291511217879,0.05852782247701843,0.0001616540874928188,,0.0021135602102306944,,0.0008770404083864533,,0.061445522460875354,0.10976022277898113,,,,,,0.002117467594942192,,,,,0.00579967530749443,,0.0010889322993128136,,0.001138053707114499,,,,,,0.0014064352170127976,,0.2583462295635407,,,,0.018033027001814587,0.02041240101199031,,,0.001652042256021224,,,7.178423912837188e-05,,,,,,H2029
3044,,,,0.011119067449250146,,,,,,0.06977123951136925,,0.009867363234367887,,,,,,,0.0069620384429397745,,,,,,,,,,,,,,,0.03628064721414762,,0.16516011706005057,,0.016166163270608037,,,,,0.0005334506408066271,,,0.010105980607153502,0.038571854284033265,,,0.13145350290521562,0.024098389823940546,0.0008206429133587522,,,,0.010129449378950803,,,0.10861609564779812,0.0006481747299180993,,0.004493232806941517,,,,0.02241278622350348,0.08632884006414071,,,,,,0.00822214775283781,,,,,0.002529169500202486,,0.008540668106812385,,,,,,,,0.0023265739631987826,,0.2051498126318754,,,,0.0026926868032367255,0.015852991613461688,,,0.00026841725511428204,,,0.0008784961647660599,,,,,,H2029
3045,,,,0.013447987343784036,,,,,,0.10521670478458146,,0.008946594354506567,,,,,,,0.0024853154721200766,,,,,,,,,,,,,,,0.09236874437813088,,0.2167729940672905,,0.03148474078013463,,,,,0.00045581259584515446,,,0.029753843875199595,0.05535470448402664,,,0.07715261558476318,0.025922527882522046,,,,,,,,0.08518336225559892,0.001404465794133811,,0.006012720311225809,,,,0.007852752393503339,0.04769716114285318,,,,,,0.003826660424596471,,,,,0.002106265615100151,,0.012998129544321658,,,,,,,,0.008524994770606085,,0.10999158533136602,,,,0.007503259980347006,0.04583699102189935,,,0.00169906581154347,,,,,,,,,H2029
3046,,,0.00011582118410896058,0.0011985109829665162,,,,,,0.04594112533644345,,0.0003954288548693225,,,,,,,0.01380810211657516,,,,,,,,,,,,,,,0.00040920722471412727,,0.15014279260207208,,0.003743883517454138,,,,,0.00034994987470489164,,,0.007070997246294369,0.0066732892625785386,,,0.14833399307206988,0.04545950397246978,,,,,0.016682083592023087,,,0.13640482549590993,,,0.0016681151221131336,,0.0004556185757703118,,0.05114002542886212,0.09439167512965911,,,,,,0.0045880935615542455,,,,,0.0008399625767043403,,0.0044132222209675494,,,4.154230306591521e-05,,,,,0.0005394283592623951,,0.25832164330162477,,,,,0.005402778527415485,,0.0002350610614876848,,,,0.0012333194962586547,,,,,,H2029
3047,,,,0.01082002786586242,,,,,,0.03913701693742176,,0.0058937722947395325,,,,,,,0.005766589529978239,,,,,,,,,,,,,,,0.025641188834151517,,0.2937878716616951,,0.01938463822058907,,,,,0.0018577960769456808,,,0.02120985652403355,0.06124740078989235,,,0.10999313493541188,0.017610120425573594,,,,,0.0012542442797960416,,,0.06331910986303958,0.0010495005244805786,,0.003415811913627045,,,,0.01308817444081654,0.05903297517918855,,,,,,0.011477084880417996,,,,,,,0.007446286586889237,,,,,,,,0.00383436079172188,,0.1942109943728908,,,,0.008313481027869746,0.02007211554020205,,,,,,0.0011364465027652272,,,,,,H2029
3048,,,0.0003725699611747296,0.0078082445098870456,,,,,,0.035103554321622855,,0.001730448044206883,,,,,,,0.0013628051477972665,,,,,,,,,,,,,,,0.031385612216101484,,0.15162779736722817,,0.006645981381146408,,,,,0.00031250170350643477,,,0.010579141868854535,0.014568387029952778,,,0.1887076288154875,0.014953431899788113,0.0005450172279536914,,,,0.012172470748959968,,,0.05822448713449041,0.00015200518956200282,,0.0012087033349309603,,0.0015933288801054351,,0.017994793665010753,0.11976750963503238,,,,,,0.007609799114134722,,,,,0.0012389995416781457,,0.0035238996187080857,,0.00015672259199668565,,,,,,0.0015292770381589633,,0.29535027656558005,,,,0.0034882570225349264,0.009217070539213773,,,0.000635486523534387,,,0.00043379136166039146,,,,,,H2029
3049,,,,0.015187694138898863,,,,,,0.07463313715485081,,0.0015736016403604977,,,,,,,,,,,,,,,,,,,,,,0.23700691950043096,,0.10238131461317221,,0.0243826616845139,,,,,0.0005671367143331829,,,0.03508646158700315,0.2942212283002626,,,0.040561466428480054,0.050179759090704136,,,,,,,,0.04542824552770259,0.009520327769338309,,0.013107724293920195,,,,0.004372413215918192,0.016914622730817883,,,,,,,,,,,,,0.008662864634035705,,,,,,,,0.0033133975857601,,0.01363971907647868,,,,0.0014091373996549168,0.007850166913363028,,,,,,,,,,,,H2029
3050,,,,0.01630558887143429,,,,,,0.038150391935279845,,0.0010080691452567208,,,,,,,0.00857187525700075,,,,,,,,,,,,,,,0.10142935208466484,,0.08133893791529753,,0.016792559637742174,,,,,0.00036747193917060925,,,0.016454310119181553,0.284263183799424,,,0.07300480792311663,0.11350092530707545,,,,,,,,0.05539861260296206,0.0008174972165644369,,0.006634324404770602,,,,0.005588683575872466,0.04421853194073192,,,,,,0.00032614308716505364,,,,,0.009233241254877535,,0.003896392325190436,,,,,,,,0.0006635576794225315,,0.1014011733219338,,,,0.0038576726178822006,0.016392003743809544,,,,,,0.0003846922941729241,,,,,,H2029
3051,,,,,,,,,,0.007668484608643291,,0.0008647358280614568,,,0.0006645898570919317,,,,,,,,,,,,,,,,,,,,,0.22771309348263802,,0.03062273830246468,,,,,0.0021544529898296903,,,0.031908408022959515,,,,0.04847023415560813,0.052371360426972664,,,,,,,,0.02357128611595089,,,0.009968038368124297,,,,0.008560034735141008,0.007357135188687158,0.07279151113951964,,,,,5.878908449610418e-05,,,,,,,0.02061311247525622,,,,,,,,,,0.3744520649893598,,,,,0.07910987052538923,,0.001080059703806224,,,,,,,,,,H2029
3052,,,,0.013364950275669106,,,,,,0.07296571062417281,,0.0006320090311740619,,,,,,,0.010586048204808853,,,,,,,,,,,,,,,0.035478051651793525,,0.06673178462261836,,0.005740954834544426,,,,,0.0012644303317748517,,,0.008726197753482053,0.3472710289100844,,,0.09787997662020081,0.06991656594409235,,,,,,,,0.08266496729208969,,,0.001955393890971021,,,,0.008345673072612086,0.038063084024734926,,,,,,0.002055884563735977,,,,,0.0007573389368993813,,0.002676556185675019,,,,,,,,,,0.12086708918098864,,,,0.0007632137762302557,0.010569763562453097,,,,,,0.0007233267091943192,,,,,,H2029
3053,,,0.0003298290538467156,0.00030283314448896465,,,,,,0.2815825742275931,,0.0017772669842096786,,,,,,,,,,,,,,,,,,,,,,0.0009935147770491664,,0.09557433633876904,,0.08955348657067806,,,,,0.0017291533070478806,,,0.07948085560051366,0.0007711250882673708,,,0.08630603107120312,0.02913294037594198,,,,,0.0006472486977467231,,,0.04928277420414589,0.002532717028333839,,0.01615117360906026,,0.0006179668444514207,,0.003200212658098876,0.012720624885634768,,,,,,0.0027947297453665273,,,,,0.002166204017013083,,0.08036932581090865,,0.00035225307532936364,,,,,,0.014168171670470948,,0.06743904720985845,,,,0.06793629444351251,0.012087309560459787,,,,,,,,,,,,H2029
3054,,,,,,,,,,0.006485487651885584,,,,,,,,,,,,,,,,,,,,,,,,,,0.135195978264289,,0.004987796254659435,,,,,0.0009919487941625602,,,0.015303522705618735,,,,0.05653967865307361,0.03145773091888662,,,,,,,,0.011642499290177034,,,0.002545043451985812,,,,0.022033966907522243,0.058296052182056926,0.0081120191813502,,,,,,,,,,,,0.008948077426707899,,,,,,,,,,0.6039035554466415,,,,,0.03355664287098294,,,,,,,,,,,,H2029
