i,changedTaxaCount,changedTaxaRate,MicrobiotaDensityFoldChange,qmd_Density_delta,MicrobiotaDensityFoldChange_ori,changfold,ancomP_FNR,ancomP_FPR,mwu_diff_pvalue_FNR,mwu_diff_pvalue_FPR,mwu_logged_pvalue_FNR,mwu_logged_pvalue_FPR,qmd_diff_pvalue_FNR,qmd_diff_pvalue_FPR,qmd_diff_qvalue_FPR,qmd_diff_qvalue_FNR,ANCOM_BC_diff_qval_FPR,ANCOM_BC_diff_qval_FNR,qmd_logged_Density_diff_MAE,logged_relative_abundance_diff_MAE,ANCOM_BC_diff_MAE,groupsize,DR_inferred_foldchange_MAE
27.0,38.0,0.6551724137931034,4.439073189084724,4.25,-0.07810981345910761,1.3882021515987981,0.36,0.22727272727272727,0.24,0.8636363636363636,0.24,0.8636363636363636,0.08,0.045454545454545456,0.045454545454545456,0.08,0.1,0.8,0.6445978990494743,4.060445185002101,1.9525688687402862,51.0,2.651136780802586
28.0,46.0,0.7931034482758621,3.926143964009235,3.869999999999999,-0.02019324647046972,-0.15832909039822748,0.3548387096774194,0.3181818181818182,0.16129032258064516,0.9545454545454546,0.16129032258064516,0.9545454545454546,0.0,0.0,0.0,0.0,0.14285714285714285,0.6,0.4543999816562207,3.9643938630624773,1.8569611757132665,97.0,2.616472312206802
29.0,22.0,0.3793103448275862,4.071672186891711,3.619999999999999,0.3044746786271304,1.1490695262137023,0.6842105263157895,0.0,0.2631578947368421,0.8695652173913043,0.2631578947368421,0.8695652173913043,0.15789473684210525,0.08695652173913043,0.0,0.21052631578947367,0.0,0.8421052631578947,0.8516744987517957,3.8417850049240014,2.12188829120179,25.0,1.9111248998379142
30.0,46.0,0.7931034482758621,4.0252136218978265,4.24,0.003609527815918057,0.358525032322168,0.27586206896551724,0.7,0.13793103448275862,0.95,0.13793103448275862,0.95,0.0,0.05,0.05,0.0,0.07142857142857142,0.6666666666666666,0.5396105585965529,4.229241171457837,2.519717205969175,69.0,3.181237037464795
31.0,37.0,0.6379310344827587,4.313745409510815,4.24,-0.18326942245438715,0.5970615606788419,0.35714285714285715,0.1,0.35714285714285715,0.9,0.35714285714285715,0.9,0.0,0.1,0.05,0.0,0.0,0.7857142857142857,0.7289678045873551,4.582934742005323,2.9016356478952448,25.0,2.282725673811564
32.0,44.0,0.7586206896551724,8.040817334437492,7.510000000000002,0.0776710085258685,2.1076426621801243,0.43478260869565216,0.45,0.21739130434782608,1.0,0.21739130434782608,1.0,0.0,0.1,0.0,0.0,0.05263157894736842,0.5714285714285714,0.8015506631262199,8.064709606146785,1.9859272390639782,49.0,3.8506226374595816
33.0,24.0,0.41379310344827586,3.6369325792677434,3.5999999999999996,-0.3487458639532406,0.110847179132153,0.5,0.03333333333333333,0.21428571428571427,0.8666666666666667,0.21428571428571427,0.8666666666666667,0.0,0.03333333333333333,0.0,0.0,0.17857142857142858,0.8333333333333334,0.6893065064529649,4.083329571151955,2.5776739233488715,36.0,2.4149536501653506
34.0,36.0,0.6206896551724138,5.92126172090304,5.9,0.07646207673017358,-0.649646452153711,0.5,0.5217391304347826,0.03571428571428571,0.9565217391304348,0.03571428571428571,0.9565217391304348,0.0,0.043478260869565216,0.0,0.17857142857142858,0.05555555555555555,0.8181818181818182,0.536077993243084,5.692776077783209,2.1923310361132526,71.0,2.951450375140302
35.0,41.0,0.7068965517241379,3.497529954935011,3.2300000000000004,-0.07901330620155989,-0.48583966734920114,0.625,0.2,0.2916666666666667,0.9,0.2916666666666667,0.9,0.041666666666666664,0.1,0.05,0.041666666666666664,0.0625,0.85,1.0599181873298251,4.0044833584947135,3.207139361913627,51.0,3.317878431771761
36.0,46.0,0.7931034482758621,3.3986492926245266,4.24,-0.4331844268603291,-0.3905946087906567,0.06666666666666667,0.1875,0.13333333333333333,0.75,0.13333333333333333,0.75,0.06666666666666667,0.125,0.0625,0.06666666666666667,0.0,0.6666666666666666,0.5710264374549513,3.955212614648296,2.8627163849706307,19.0,3.2832580838002774
