,taxa100175,taxa102106,taxa117563,taxa1236988,taxa1257,taxa1263,taxa1279,taxa1301,taxa1350,taxa1357,taxa1386,taxa1485,taxa150022,taxa1501226,taxa1505652,taxa1505657,taxa1505663,taxa1506553,taxa1508657,taxa1573,taxa1573535,taxa1578,taxa158846,taxa162289,taxa1649459,taxa1654,taxa166484,taxa1678,taxa1716,taxa1730,taxa1870884,taxa189330,taxa195950,taxa2039240,taxa204475,taxa2048137,taxa2057233,taxa207244,taxa2147,taxa216851,taxa237,taxa239759,taxa239934,taxa241189,taxa244127,taxa253238,taxa2723,taxa283168,taxa286,taxa29465,taxa33042,taxa346096,taxa35832,taxa375288,taxa390876,taxa397864,taxa39948,taxa40544,taxa44249,taxa44748,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa590,taxa620,taxa644652,taxa698776,taxa724,taxa762551,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa848,taxa86331,taxa872,taxa904,taxa906,taxa990721,condition
2855,0.0012116854106898874,0.0036764323732224103,5.319598117965668e-05,1.1821312605211186e-05,,0.03168707229297412,1.1821312605211186e-05,0.004681243696478007,5.910664575517408e-06,,1.7731993726552224e-05,0.009338843410988054,,5.910664575517408e-06,6.501731033069149e-05,0.0017259114087193022,0.00034872805174787294,0.002127842556350993,0.2916433056403439,5.910664575517408e-06,0.022525484290539428,1.7731993726552224e-05,5.910664575517408e-06,1.1821312605211186e-05,,0.0002600689104062934,1.7731993726552224e-05,0.03476641552884329,1.1821312605211186e-05,0.021644750098688825,5.910664575517408e-06,0.001383093525172238,5.910664575517408e-06,0.00010639179690107705,0.00015958777808073376,0.0005378699799973753,9.457046775004223e-05,3.546398745310445e-05,0.00011821312605211187,0.007417873287488988,0.0004846735024430097,0.018234324931973685,0.06867592285186387,0.00010048113232555965,0.004302956530814276,0.015556846660441683,,1.1821312605211186e-05,,0.0005851546347685693,0.0030262642336625844,,2.9553322877587042e-05,0.007760686207288964,2.3642658302069633e-05,0.03782226369515718,0.00011821312605211187,,2.3642658302069633e-05,0.06850450811905208,0.06627032555422796,0.010645103094967419,,,0.006998221562749051,5.910664575517408e-06,0.0014599323301122005,,,3.546398745310445e-05,5.910664575517408e-06,0.0022224019383992027,0.00023642658302069634,0.13537776348637484,0.0008393133769740541,0.04531106892855005,0.012359184239790927,0.0006560832715077234,,,0.00018323010546633073,1.1821312605211186e-05,5.910664575517408e-06,0.05636996652669221,H2029
2856,0.0018212266831418833,0.003272452293855936,4.933342725520439e-05,,,0.009969464344523716,,0.001722554823643823,4.111111577657742e-06,3.288895150346959e-05,4.522227151589091e-05,0.009122561551648523,,8.222237875867397e-06,6.98889115407335e-05,0.000530334379794827,0.00022611209360705033,0.0029517797909011764,0.05608795250221097,2.055563149104829e-05,0.010175007410937473,6.577790300693918e-05,4.111111577657742e-06,0.00018500053621391544,1.233334945352514e-05,0.00018500053621391544,2.4666640024842614e-05,0.003864454009740465,,0.05721849088941835,1.233334945352514e-05,0.0008386681161329556,,0.0002548893005491298,8.63333872924683e-05,4.933342725520439e-05,0.00033300096518504773,3.7000107242783086e-05,0.00015622185721664433,0.0019897770025888166,4.522227151589091e-05,0.02303045067929444,0.5163483834187108,0.0002507778503987779,0.0010688901878351661,0.0009332241093150893,4.111111577657742e-06,0.0002055563149104829,,3.7000107242783086e-05,0.002532450149000274,8.222237875867397e-06,0.0007235563442542545,0.020411664493302353,,0.04705174170810617,0.00017266618576285996,,6.98889115407335e-05,0.005060778543463854,0.004057675974199893,0.0014430027104133485,0.00021377774315599487,,0.004945678548026687,,0.0018869981091059794,,2.8777795764156107e-05,0.0001233334945352514,1.233334945352514e-05,0.0006947791373121751,0.000374111050522991,0.1752069530236932,6.577790300693918e-05,0.0025242213604788036,0.0029846655038832247,0.002511885537972557,,8.222237875867397e-06,0.00038644540097404646,1.233334945352514e-05,9.044454303178182e-05,0.02304693769744121,H2029
2857,0.00045486068779770634,0.0035225225143360886,1.0578155098966903e-05,,,0.034241565172072566,1.0578155098966903e-05,0.005860295662687863,5.289068278418688e-06,5.8179825231123677e-05,9.52034515170907e-05,0.010276678615023887,,1.5867223377385588e-05,0.0001798286181403078,0.0017665513267214575,4.231258331160856e-05,0.00221083372962529,0.20168274284077634,2.1156384366451904e-05,0.025096586890462652,2.6445341392093443e-05,,5.8179825231123677e-05,,0.0003596579779657966,3.702362628596702e-05,0.16013743284890217,3.702362628596702e-05,0.017083716869116288,2.6445341392093443e-05,0.0018035762509564911,1.0578155098966903e-05,0.00010578155098966903,0.00041254754822221207,0.000275031698814808,3.702362628596702e-05,2.6445341392093443e-05,0.0001428049918543408,0.011799933097612158,6.346896767806047e-05,0.009287622884043853,0.08678847687487046,0.00020627377411110604,0.00314170425815664,0.01083203393641987,,3.1734483839030233e-05,,0.0006611344619088125,0.0032580746630540116,5.289068278418688e-06,7.40470671506388e-05,0.009113085818827318,6.8757924703702e-05,0.03661106390404119,7.40470671506388e-05,,2.6445341392093443e-05,0.06879500896275152,0.022684812103177587,0.010906072659612222,0.0002168520590049796,1.5867223377385588e-05,0.013910268485213265,,0.003268643676883123,5.289068278418688e-06,1.0578155098966903e-05,2.1156384366451904e-05,2.6445341392093443e-05,0.0052996558343773245,0.0001851177605872446,0.09763098711447182,0.0005130403276075348,0.06800159124038718,0.03212053097573566,0.0003596579779657966,,5.289068278418688e-06,0.00011107069343660582,2.1156384366451904e-05,1.0578155098966903e-05,0.03770579123118282,H2029
2858,0.000839345905538674,0.0029565001813833237,4.1758470975057e-05,4.175847097505701e-06,,0.010773697667009145,4.175847097505701e-06,0.004180023583543233,4.175847097505701e-06,1.67034507256353e-05,5.0110196337874655e-05,0.006430806711905216,,,6.263778438210114e-05,0.0008560502912984966,7.516537242632761e-05,0.001277809928696288,0.20392783951477686,8.351709778914527e-06,0.011349959236770062,5.8461921700692306e-05,,3.3406745612239354e-05,,0.00018791382066339716,3.3406745612239354e-05,0.036772557009204114,1.67034507256353e-05,0.007236743845924244,4.175847097505701e-06,0.0007600051379480312,,9.186866731293167e-05,0.0002171445477551964,0.00011274798071997577,3.3406745612239354e-05,1.2527556876420227e-05,0.00022131947540241775,0.0025472668853175084,0.00010857211803856695,0.02950656217711401,0.08719178214605003,6.263778438210114e-05,0.002893868474723441,0.011007549717304789,,2.505517608845295e-05,,0.0006430806711905215,0.0007265979248186982,2.0879313407044126e-05,1.2527556876420227e-05,0.019751818015941246,1.67034507256353e-05,0.02150563047364295,5.8461921700692306e-05,,1.2527556876420227e-05,0.12151735468654681,0.04230141415993641,0.00848950265034689,6.681364706350996e-05,,0.005140475117047889,,0.00046769475024941354,4.175847097505701e-06,,3.3406745612239354e-05,2.0879313407044126e-05,0.0012527556876420227,0.0004635198226021921,0.29717879903490724,0.00015868309357159786,0.009591939125224573,0.004835638388017295,0.0003967053963435259,,4.175847097505701e-06,6.681364706350996e-05,1.67034507256353e-05,4.175847097505701e-06,0.04324517533319405,H2029
2859,5.7087319711241094e-05,0.0008277669116925324,,,,0.010209126393659066,4.281544667901212e-05,0.0026783534022343475,,,0.0017887299255277113,0.007069314326568691,,,4.757279516231337e-06,5.7087319711241094e-05,,0.0010370871414396414,0.08082613001415079,,0.005233014364561464,4.757279516231337e-06,4.757279516231337e-06,2.8543746064457952e-05,4.757279516231337e-06,,0.0006565044353057848,0.007668741614806049,,0.00235960484681687,,4.757279516231337e-06,,4.757279516231337e-06,9.514559032462675e-06,0.00015223308245354266,,,2.378639758115669e-05,0.002307276082512654,2.8543746064457952e-05,0.061877944805780294,0.02242584970924707,0.0006850481813702428,0.0023120348103373533,0.0004804849552710855,,8.563106577569904e-05,0.02815839256126216,0.0008515536541090388,0.0004138834558462662,1.4271838548694013e-05,,0.06360953551387663,,0.0322829681780182,4.757279516231337e-06,,0.00010941746335685572,0.0257986842638404,0.09542163102199432,0.008039801692760262,0.0005470881788726527,4.757279516231337e-06,0.0009799996493107255,,0.012630577460429553,2.378639758115669e-05,1.4271838548694013e-05,,4.757279516231337e-06,4.757279516231337e-06,0.0014129128439255463,0.43751329817869733,0.0002759217291719281,0.06600734811743096,0.009899895293890989,,,4.757279516231337e-06,7.611654122677133e-05,,,0.0049380594482674855,H2029
2860,0.00017995593083755667,0.0033780351125180714,1.5424794071790574e-05,,,0.029990863548915343,,0.0014242234907287086,,2.0566428534853185e-05,9.769039889380604e-05,0.005964247877497834,,2.0566428534853185e-05,9.769039889380604e-05,0.0006632669103087755,1.0283196047860383e-05,0.0007249656493263486,0.3130412988141791,9.254883730900828e-05,0.02255618736077723,2.5707990119650957e-05,5.1415980239301914e-06,2.0566428534853185e-05,,0.00039076232435787266,5.1415980239301914e-06,0.011738265264184635,1.0283196047860383e-05,0.006776621895722365,1.5424794071790574e-05,0.00033934488655327377,5.1415980239301914e-06,4.113285706970637e-05,0.0005295844871474124,0.0022263216736101293,0.00017995593083755667,2.0566428534853185e-05,4.113285706970637e-05,0.012118744465372911,2.0566428534853185e-05,0.007954061362120507,0.10423049438097473,5.655754182409967e-05,0.0032957737710745494,0.04316889359380683,,1.5424794071790574e-05,5.1415980239301914e-06,0.000673550033478371,0.00233429082297764,,8.226553194375063e-05,0.006267603654914143,,0.06433164853075227,9.254883730900828e-05,5.1415980239301914e-06,8.226553194375063e-05,0.17606896858206145,0.018725705760536678,0.0186433533212621,1.5424794071790574e-05,1.0283196047860383e-05,0.012046758959272501,,0.0019332417315369298,5.1415980239301914e-06,,5.1415980239301914e-06,1.0283196047860383e-05,0.00011311526584386145,,0.02845367874767726,0.00019023960059413856,0.03472631100286569,0.025533264479685645,0.00043703637862105255,,,0.0002262305316877229,1.0283196047860383e-05,5.1415980239301914e-06,0.037456512999612494,H2029
2861,,0.040099696572745765,0.00011077255450398101,,,0.11221266063899195,,0.03007479138331209,0.00016615883175597152,0.0022154510900796206,5.5386277251990505e-05,0.0021046815681760814,,,,,0.005427861994046064,0.0011077255450398103,0.1031846091224296,0.0473551931308161,0.0003877028035387678,5.5386277251990505e-05,,0.00027693176533500783,,0.0008307960541551341,0.00027693176533500783,0.03295485202331184,0.00011077255450398101,0.0100803259625157,5.5386277251990505e-05,0.0037108832294087514,,0.0014400454830020848,0.0010523388887127645,0.014123502594632856,0.00022154510900796202,0.00011077255450398101,,0.017668233436561574,0.00016615883175597152,0.027416224298112787,0.19739689076142314,0.0004984761161928593,0.0018831349428678982,0.00016615883175597152,,,,5.5386277251990505e-05,0.12871796762096374,,5.5386277251990505e-05,0.0003877028035387678,,,5.5386277251990505e-05,,0.00027693176533500783,0.0006646360851739966,0.0005538627725199052,5.5386277251990505e-05,,,0.051121682880083966,5.5386277251990505e-05,,,,0.0018277482865408526,,5.5386277251990505e-05,5.5386277251990505e-05,0.015840485150020723,0.00016615883175597152,0.0012738855140209475,0.08075322180125646,0.060481804145072086,,,,0.00027693176533500783,5.5386277251990505e-05,0.0022154510900796206,H2029
2862,0.0018233517868091029,0.002235768664455765,,0.0001953589870888737,,0.04946921967945344,,0.0021272369277227365,,2.1706533443547935e-05,4.341306688709587e-05,0.0013892211179381438,,,,,0.0008031422957021002,0.002062121607621765,0.04065641288122079,0.0382686030149288,4.341306688709587e-05,0.0009985031437603966,,8.6826319871134e-05,4.341306688709587e-05,0.00010853285331468195,,0.10644893975512013,,0.024745496510849632,,0.00026047802912869064,,0.0012155684781958761,0.0007814359483554947,0.002583081387817992,0.00026047802912869064,0.00021706533443547935,4.341306688709587e-05,0.03186519332829168,0.0009550885880977627,0.12012408746103549,0.018103287227889082,4.341306688709587e-05,0.00892139436404837,0.001627992799720229,,0.0031040411680142185,2.1706533443547935e-05,8.6826319871134e-05,0.007792660580086032,,6.511978642758607e-05,0.04306580999281632,,0.06275374990353991,0.00913845783751443,0.0006946105589690719,2.1706533443547935e-05,0.0013892211179381438,0.019861568357863364,0.00036901162683114166,,,0.012459562478994704,,0.0004992515718801983,,,8.6826319871134e-05,,2.1706533443547935e-05,2.1706533443547935e-05,0.35066991220081367,0.0003255989321379304,0.0001953589870888737,0.004037428991673644,0.003017208334750105,6.511978642758607e-05,2.1706533443547935e-05,0.00010853285331468195,0.014152691069479553,2.1706533443547935e-05,0.007358533633153919,H2029
2863,0.0027712762686934837,0.005915577616484983,,,,0.0399168471303112,,0.017800035841996326,5.329364534394366e-05,5.329364534394366e-05,,0.0022916236340571,,5.329364534394366e-05,,,0.005489225577672684,0.0014922201522565902,0.06539107586789146,0.0014922201522565902,0.00010658705101615827,0.005542528570214062,,0.00015988069636010193,,0.000905990293144939,,0.18604781606637427,,0.02222341727339763,,0.001811980586289878,,0.0011191639158337973,0.0006928166704560805,0.000905990293144939,0.00015988069636010193,0.0006395232647838658,0.00010658705101615827,0.007194633732921876,0.00021317410203231654,0.060647972349933514,0.10610746788632332,0.00031976043403328765,0.029311373119718032,0.002611391258242259,,0.0009592836988171535,,,0.014495849483753605,,,0.03202949019890757,,0.042155141407936726,0.026113912582422592,0.0005329364534394365,5.329364534394366e-05,0.00218503442599538,0.03437443839596166,0.001012577104489368,,,0.060594765226083765,,0.00010658705101615827,,,0.00015988069636010193,5.329364534394366e-05,5.329364534394366e-05,0.0005862298591116512,0.166009342143715,5.329364534394366e-05,0.00037305383970550227,0.007780846815012495,0.014549128509122072,5.329364534394366e-05,,0.00015988069636010193,0.005755692606033758,,0.020251542089787362,H2029
2864,0.0015105744107464002,0.008172597027549976,3.87326136174375e-05,0.0001549306798939625,,0.0824619803293403,,0.006468367438563827,,,3.87326136174375e-05,0.00143310963435995,,,,,0.00224649654914405,0.0018979005469207753,0.035479065958301095,0.08621890025500836,3.87326136174375e-05,0.005228917490927876,,,,7.74654526590875e-05,,0.11615929331197353,,0.018591681587275498,,0.000387326136174375,,0.0007746545265908751,0.001200713050958475,0.006313433377306676,0.000387326136174375,0.0005035255549961751,7.74654526590875e-05,0.021457905364479654,0.0002711289715947,0.09524375860278954,0.04109528478873998,7.74654526590875e-05,0.02316211241104455,0.00309861359787925,,0.0024014215934327,,7.74654526590875e-05,0.00666202937952995,,7.74654526590875e-05,0.02424662829742335,,0.07696185496834335,0.011503600446104326,0.0008133869147841001,0.0001936635189356125,0.007281743082137301,0.013362786638768876,0.00042605852436759995,,,0.01719732012080365,,0.00034859374798115,,,0.0001549306798939625,7.74654526590875e-05,,7.74654526590875e-05,0.23247322763372796,0.0001936635189356125,0.0001549306798939625,0.012007130509584749,0.010186694739050425,,,3.87326136174375e-05,0.013595176459443975,7.74654526590875e-05,0.009140906732380601,H2029
2865,0.0013536632160985752,0.012040466508313804,,0.00014249074546171048,,0.04716438736596647,,0.005414642394742066,,,0.00014249074546171048,0.0013536632160985752,,,,,0.005628380345123772,0.0013536632160985752,0.027572003655615882,0.0009261908052192397,,0.0021729763214167657,,3.562264274187665e-05,,0.000320603435688482,,0.07990176844602458,,0.022798540213178155,,0.002208608037857246,,0.0007480758465678174,0.0007836988382981018,0.0013892844628868206,0.00010686810271983385,0.00046309540260961986,,0.0148190424138556,0.0003918494191490509,0.08902118453129583,0.09286843273932578,0.00014249074546171048,0.045240763261951505,0.003277280340345389,,0.0024223459882389527,,0.00010686810271983385,0.007480758465678174,,7.124545997795721e-05,0.025292062387196102,,0.07512830500358685,0.03555144910667725,0.00046309540260961986,0.00021373620543966768,0.00395412590793099,0.008976924118350122,0.0003918494191490509,,,0.02229983577837456,3.562264274187665e-05,0.0002849821889002367,,,0.00021373620543966768,,,0.0007836988382981018,0.3186089669376755,0.00014249074546171048,0.0005343396411281497,0.011897974541392665,0.007088914281355241,,3.562264274187665e-05,0.00010686810271983385,0.0111142861727468,,0.007017668297894672,H2029
2866,0.004086414687005107,0.012178356288775314,,4.0459577249439065e-05,,0.0842370438180148,,0.01060043016085895,8.091915449887813e-05,0.0003641361952449516,0.00020229814776601926,0.004288725649193499,,,,,0.0018206835914129976,0.001618385705165802,0.07149218545285312,0.09071041926663069,4.0459577249439065e-05,0.0017397644369141188,,4.0459577249439065e-05,,0.0005259745042427078,,0.17284354414616876,,0.013270746568192493,,0.000566434081492147,,0.0009710298539865376,0.0003641361952449516,0.00509791719418228,0.0006878128132404641,0.0004450553497438297,0.0001213787317483172,0.0035199910662659165,0.0003236766179955125,0.08836381085955153,0.05235476095566837,,0.012218813250836512,0.002994024407587926,,0.0018206835914129976,,4.0459577249439065e-05,0.011935588364525723,,8.091915449887813e-05,0.02633912987043181,,0.06307650969894614,0.011935588364525723,0.0003641361952449516,0.00016183857051658022,0.009427099805436977,0.015576950316975237,0.0008901106994876594,,,0.016062460013592027,,0.0004045957724943907,,,8.091915449887813e-05,,,4.0459577249439065e-05,0.16301174396070783,0.00024275772501545833,0.0003236766179955125,0.006635386360037443,0.013351686644197286,,,4.0459577249439065e-05,0.009467556767498176,4.0459577249439065e-05,0.01043857616073176,H2029
2867,,0.0007109077740329652,2.2390815144632543e-05,,,0.8879117872236088,,0.0010299768346795138,1.6793056194009122e-05,0.00010075855782191588,2.7988463766325395e-05,0.00040303378997194123,,1.1195407572316271e-05,,,0.011055400159415607,6.157468648327423e-05,0.0060343194960187346,,,5.59769275326508e-06,1.1195407572316271e-05,,,4.4781630289265086e-05,,5.59769275326508e-06,,0.00025749448449220486,,5.597692753265079e-05,,0.00010635620644360873,0.00021271197157149516,5.59769275326508e-06,5.59769275326508e-06,,,0.0018192468349432337,,0.0030675414541567977,0.006364578116804279,,0.0002407013179692652,,,5.59769275326508e-06,,0.00017352865187750634,0.0005373791221554589,,1.1195407572316271e-05,0.0019032181840044607,,0.00026309147114031423,0.051560350112771686,,0.0004086318799093564,0.00017352865187750634,0.00010075855782191588,2.7988463766325395e-05,,,0.00016793056194009122,5.59769275326508e-06,3.358622271694882e-05,,,,5.59769275326508e-06,5.59769275326508e-06,,0.02103056975956374,,2.7988463766325395e-05,0.0036161079298726415,0.0002910797142487785,,,,,,6.157468648327423e-05,H2029
2868,,0.00014815719726664144,1.4815719726664148e-05,,,0.04151359024228022,,0.0023556892433551544,7.407845090600994e-05,0.000340761110531343,5.92627311793458e-05,0.0022816187697239274,,1.4815719726664148e-05,,,0.004415081819454322,0.003392794056040968,0.034387224769662744,0.0007852312250581593,,1.4815719726664148e-05,,2.9631439453328295e-05,1.4815719726664148e-05,0.00014815719726664144,1.4815719726664148e-05,1.4815719726664148e-05,,0.010252467414485211,,0.00208901190191301,,0.0012148872448587303,0.00025186620126211494,0.0010222833315940288,,0.000385207826529403,1.4815719726664148e-05,0.008296794183293274,0.00011852561008600238,0.044935988851403944,0.07781211095897292,0.0001333413298126665,0.0002370506292627616,,,0.0025334790618936104,,0.0006518910770639793,0.00923017965107186,1.4815719726664148e-05,,0.04175069257610175,,0.015052674333174892,0.05573662799804591,,0.004118770379467254,0.00016297276926599481,0.00010370989035933822,0.00011852561008600238,,,0.02983884859768059,,0.00020741948526405488,,,0.0001333413298126665,,0.000385207826529403,,0.5905089021566973,,0.0006370755050646258,0.011289557454439946,0.00022223505726340822,,1.4815719726664148e-05,,1.4815719726664148e-05,,0.0004889183077979844,H2029
2869,,2.6761413491319137e-05,,6.690342595148598e-06,,0.621506841022198,,0.0010102427126364264,2.007106011848935e-05,0.00012042657626455985,1.3380706745659568e-05,0.001117289875477069,,,,,0.003652933372672309,9.366483944280512e-05,0.008697448606997532,2.007106011848935e-05,,6.690342595148598e-06,,6.690342595148598e-06,,4.6832473609808484e-05,,5.352282698263827e-05,,0.0005419179765383413,,8.028413269714554e-05,,0.0003144463929693761,0.0005619892522104544,6.0213180355468056e-05,,,,0.00110390399544444,1.3380706745659568e-05,0.003111010007293375,0.00875766351178199,6.690342595148598e-06,0.0002809946261052272,,,0.00011373579178448262,,6.690342595148598e-05,0.0002609233504331141,,,0.0020740030789685214,,0.00019401981670481632,0.26230181585676404,6.690342595148598e-06,0.01115953443010043,0.0003545889443136023,0.00015387834312870875,6.690342595148598e-06,,,0.0005419179765383413,6.690342595148598e-06,0.0003345176686414892,,,1.3380706745659568e-05,,,,0.06929197565585889,,6.690342595148598e-05,0.0014852614665189438,0.00024754285924107825,,,,6.690342595148598e-06,,8.028413269714554e-05,H2029
2870,,0.0016766152094401805,3.353230418880361e-05,,,0.19012794515900835,,0.004057408466393286,3.353230418880361e-05,0.0012071617592151033,0.0001341291316422268,0.0027831776729252194,,6.706477860358248e-05,,,0.019448743238545105,0.0010395019405308376,0.04493327399491882,0.00969083710214607,3.353230418880361e-05,6.706477860358248e-05,,3.353230418880361e-05,,0.00023472587398266236,,,,0.004895699048515851,6.706477860358248e-05,0.0004694534502250773,,0.004962768082768815,0.0002011939102458093,0.0023472587398266236,3.353230418880361e-05,,,0.19314605170039179,0.0001341291316422268,0.04134529344485432,0.018073913149346973,3.353230418880361e-05,0.010965063639964757,,,0.0003017906525862449,3.353230418880361e-05,0.0037891493519789567,0.006773504338117397,,0.00010059674234043557,0.019348139687165658,,0.005734019420184085,0.025216297175855672,3.353230418880361e-05,0.0001341291316422268,0.007712428261165078,0.00989204420490496,6.706477860358248e-05,,,0.0012071617592151033,,0.04724707056365845,,,,,0.0004694534502250773,,0.3119173958545414,,0.00043591893309859533,0.0025484530756373714,0.0008383076047200902,,0.00010059674234043557,,,3.353230418880361e-05,0.0037891493519789567,H2029
2871,,0.0001886239080279994,,1.714758366899029e-05,,0.10099968558022046,,0.005178590750137528,0.0003772478160559988,0.002194901113238356,,0.005281472675911359,,3.4295329894349315e-05,,,0.008470942419995063,0.0023663818266193215,0.04158305701757942,0.0008402359888024803,,0.0006001678667601913,,3.4295329894349315e-05,,0.00015432890324638756,,1.714758366899029e-05,,0.010700142927036986,,0.004715613956336858,,0.0014746983726751772,0.00015432890324638756,0.002932256801830694,3.4295329894349315e-05,0.00024006649647860157,,0.00744209065098302,5.144291356333961e-05,0.034569725044777865,0.049419574441666586,0.0002229200507041924,0.0005315772069714926,1.714758366899029e-05,,0.000548725278309589,,0.0001886239080279994,0.013821013883513558,,1.714758366899029e-05,0.018227933295618306,,0.006927648510840124,0.07616985048107468,,0.0058473476511227305,0.00032580522760539664,0.0002057719793660959,0.0001886239080279994,,,0.05175160810757171,,0.00015432890324638756,1.714758366899029e-05,,0.00029151071049289106,,1.714758366899029e-05,,0.5137610289578858,,0.0003943958873940953,0.026167348901116185,0.0006859065978869862,,,,,,0.003446682686336716,H2029
2872,,3.6066766896248e-05,,2.4044511264165338e-05,,0.008211206972107145,,0.00024044511264165335,1.2022255632082665e-05,0.0002765124591192363,,0.00039673501544006297,,,,,0.0008656035646726219,0.001538846402581241,0.009245122115628925,0.022000791560658133,2.4044511264165338e-05,2.4044511264165338e-05,,1.2022255632082665e-05,1.2022255632082665e-05,2.4044511264165338e-05,,1.2022255632082665e-05,,0.004400146720504926,1.2022255632082665e-05,0.0003847121802266454,,0.0018394056912899828,0.0002043789253267403,0.0009738032857800309,0.00018033441406257498,9.617816097292833e-05,,0.015965611119213942,0.000252467947855071,0.04673048387907058,0.007189312345473445,4.8089022528330675e-05,0.002055809770155481,,,0.003558594622072489,,0.00022842343659090569,0.002055809770155481,,1.2022255632082665e-05,0.022589878029560837,,0.008800293441009853,0.0019596340434241597,,,0.0006251572928682986,0.003774987109311287,3.6066766896248e-05,,,0.010639699132299835,,0.005446082380914783,,,4.8089022528330675e-05,,4.8089022528330675e-05,,0.8128373207707722,,0.00022842343659090569,0.003534541996669634,0.00015628990279840967,,,,2.4044511264165338e-05,4.8089022528330675e-05,6.011127816041334e-05,H2029
2873,,0.00046085012674884764,3.072334178325651e-05,,,0.0020738239507262987,,0.005422679866534573,7.680835445814127e-05,0.000445489427643329,0.00010753169624139777,0.0018126726302102893,,6.144668356651303e-05,,1.5361687088063414e-05,0.005653106549552513,0.009401350359965368,0.02126057454116532,0.001413275017744612,3.072334178325651e-05,,,0.00010753169624139777,1.5361687088063414e-05,0.0003840417722907063,,1.5361687088063414e-05,,0.007066375088723061,1.5361687088063414e-05,0.01132155112320132,,0.005837438178105768,0.00012289352909737765,0.001505444071308272,0.00013825519998900588,0.0001689790276653172,,0.01649849867549198,7.680835445814127e-05,0.027989059599585416,0.10736276742268144,9.21700253497695e-05,0.0005222977821014703,,,0.0009985086079558364,,0.0011214022990175658,0.02040038186983034,,0.000445489427643329,0.015131260405045473,,0.00775765513777688,0.06450376070291816,,0.005084708854055811,0.00010753169624139777,0.0015976147445154478,0.00012289352909737765,4.608501267488475e-05,1.5361687088063414e-05,0.05396555016621877,,0.005207607404048088,,1.5361687088063414e-05,0.00024578738212345844,,0.00221207672125003,,0.5765704166783181,3.072334178325651e-05,0.0004147647901452597,0.01468576125954105,0.0016590656391551025,3.072334178325651e-05,6.144668356651303e-05,1.5361687088063414e-05,1.5361687088063414e-05,1.5361687088063414e-05,1.5361687088063414e-05,H2029
2874,1.5957903200556053e-05,0.00044682009840502177,3.1915806401112107e-05,,,0.0019628171799248853,9.574727030201785e-05,0.003766056816857395,1.5957903200556053e-05,0.0008457669339123307,1.5957903200556053e-05,0.004085211902842147,,1.5957903200556053e-05,3.1915806401112107e-05,,0.0035745697213192817,0.004851190065258289,0.060113249077669184,0.11039662871595732,,0.0002712833121002237,,0.00017553678630479808,,0.00022341004920251088,,0.0006861879019067703,,0.007484241859830262,3.1915806401112107e-05,0.0010372614745163663,,0.004324585662396633,0.0004308623441057842,0.004005430576411882,0.00044682009840502177,0.0002074522949032733,4.7873560700349696e-05,0.010484320514271511,0.0001117051735025739,0.028596498210026872,0.06952842834514229,0.0001117051735025739,0.0015957903200556052,4.7873560700349696e-05,,0.002026651175148205,,0.0006063991304105823,0.007595947628938108,,0.00014362083100236754,0.013596104937820614,,0.007260830321614566,0.006159734851874879,,6.383146390090575e-05,0.00033511581831035864,0.0027447575636798194,1.5957903200556053e-05,,,0.03796373125295622,,0.0025532555780098613,,,0.0001117051735025739,,0.0030160408757800433,,0.5908880800667213,,0.00017553678630479808,0.0029202973280109865,0.001547918546171077,,6.383146390090575e-05,,4.7873560700349696e-05,3.1915806401112107e-05,1.5957903200556053e-05,H2029
2875,,0.024351272004821324,0.00014219715452181878,,,0.03953065814560283,3.554937713483427e-05,0.050053474859464174,0.005758979978897164,0.0043014544543164045,0.0003199436861784719,0.05279073831093691,,,,,0.011909007708505245,0.0029861377668355667,0.024742284353780408,0.4003548712669442,0.0003199436861784719,0.00021329555477396904,,0.0004265911095479381,,0.002772842212061598,0.00046214154873532726,0.03640255935393015,7.109840025215025e-05,0.01592607989037363,,0.003234983760796925,,0.0006043362251345179,0.00024884493190880334,0.0090650787787696,0.0005332388869349225,0.0014219715452181878,,0.014610763202892795,7.109840025215025e-05,0.0048702544009642645,0.0985425463055737,0.00046214154873532726,0.0007465344417088917,3.554937713483427e-05,,,7.109840025215025e-05,0.00014219715452181878,0.06185571088445102,,,0.0004976884477475334,,7.109840025215025e-05,3.554937713483427e-05,,3.554937713483427e-05,0.0004976884477475334,0.0006754371035092964,0.00014219715452181878,,,0.05854954128107493,,0.00017774653165665308,,,0.0010309308748576392,,,,0.047600487475183945,,0.00010664777738698452,0.008993956659343723,0.00963384332366563,,0.00010664777738698452,,0.00024884493190880334,0.00010664777738698452,0.0011020282130572345,H2029
