,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1279,taxa1301,taxa133925,taxa1350,taxa1357,taxa1378,taxa1380,taxa1386,taxa1485,taxa1505663,taxa1506553,taxa1508657,taxa1573535,taxa1578,taxa1654,taxa1678,taxa1716,taxa1730,taxa189330,taxa2039240,taxa2048137,taxa207244,taxa2147,taxa216851,taxa2172,taxa237,taxa239759,taxa239934,taxa244127,taxa283168,taxa286,taxa292632,taxa29465,taxa32207,taxa32636,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa44249,taxa447020,taxa44748,taxa459786,taxa52225,taxa52784,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa79206,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,condition
2889,,3.763917248887472e-05,0.022839558404747936,7.527853237156637e-06,0.03128577252042564,,0.00216801528595381,7.527853237156637e-06,1.5055706474313274e-05,6.0222750939726316e-05,1.5055706474313274e-05,1.5055706474313274e-05,0.00033875367676277393,0.01884975664895955,1.5055706474313274e-05,0.0007828957622164422,0.1437820286866406,0.03903937908881135,0.00023336339413371064,0.00024089100375890526,0.12323092357397324,1.5055706474313274e-05,0.013934060783210392,0.0005721170708964846,5.269495392071475e-05,0.0017464616511902323,6.0222750939726316e-05,0.00014302926772412114,0.01623004730673068,0.0832504527366499,4.5167156901703194e-05,0.01919606042260555,0.1286284276823746,0.0012044568927326953,3.763917248887472e-05,,3.0111375469863158e-05,0.000293586145073437,7.527853237156637e-06,2.2583578450851597e-05,0.0052092670193172414,6.0222750939726316e-05,0.014995478101559039,0.0686238031455292,7.527853237156635e-05,,6.0222750939726316e-05,,0.0664333568196915,0.01881958624443736,0.001174344580293748,0.0002785309258230476,0.0001279734862922811,0.04348848308984127,,0.0004893096171430053,0.00012044568927326954,3.763917248887472e-05,0.0001053899078414295,0.00023336339413371064,0.09644691271712867,0.0008355909035309739,1.5055706474313274e-05,0.025971096479097646,0.0061653127944185145,,0.0015356810859321055,,0.0002559462230092946,7.527853237156637e-06,,H2029
2890,,3.969352105153866e-05,0.008880016474607483,5.670498442218111e-06,0.028318459058425467,5.670498442218111e-06,0.0012134880087871752,1.1341012862442167e-05,,2.2682057680896227e-05,5.670498442218111e-06,1.1341012862442167e-05,0.00014743305536570655,0.006866979461476309,5.670498442218111e-06,0.011289979111450478,0.17081287256626687,0.013728286730841767,9.639850547371977e-05,8.505763641333111e-05,0.14156417400166224,1.1341012862442167e-05,0.007927359826086037,0.00032321908228268205,3.402308652134434e-05,0.00027785432780065176,2.8352492211090553e-05,0.0006521071610750233,0.0034873595777852678,0.1596586266153281,2.8352492211090553e-05,0.008732571435737316,0.10960512628842889,0.0011964762258564138,6.23755787324349e-05,,1.7011463370642438e-05,0.00011908056315461599,,1.1341012862442167e-05,0.0012645217597788646,0.00010206909978397357,0.0266457216159333,0.015106229963629276,0.00011341012862442167,,4.5363955581733e-05,,0.06617482898628708,0.017090874060194317,0.0013609202652525845,8.505763641333111e-05,3.402308652134434e-05,0.013127210125157244,,0.0003459014595236972,5.670498442218111e-06,2.8352492211090553e-05,4.5363955581733e-05,6.804601326262921e-05,0.17697718726025366,0.0002835249221109055,2.2682057680896227e-05,0.0034136370583501847,0.00119080563154616,,0.0008732571435737317,,0.00023816176542946986,,7.3716607572883e-05,H2029
2891,,,0.01776072880158621,,0.02964484261466458,,0.0010770922549617778,9.01332575806314e-06,4.506655953960879e-06,,1.802665151612628e-05,4.506655953960879e-06,0.00023885261320837132,0.011708300118371515,2.7039908023482505e-05,0.006083993155424946,0.1604995933804511,0.012744844699422485,0.0001442132121290102,0.00011266646809972887,0.16648008442932616,1.802665151612628e-05,0.005849648763236511,0.0019784234457539533,1.3519981712024016e-05,9.013325758063138e-05,3.605330303225255e-05,0.0009373858788385666,0.0008607724367682625,0.08950681568591017,1.802665151612628e-05,0.008679828203718855,0.21595971451757565,0.0007616261996831025,3.154660552786753e-05,,4.506655953960879e-06,5.407995454837883e-05,,3.605330303225255e-05,0.0007571193636773035,9.914651408798761e-05,0.0061606121375518035,0.012019263492686807,6.759990856012008e-05,,3.605330303225255e-05,2.7039908023482505e-05,0.04225899738000373,0.005507134766852352,0.0005858665205276386,2.7039908023482505e-05,0.0004506655953960878,0.006570714823881563,,0.0003920794973489792,2.7039908023482505e-05,3.605330303225255e-05,0.0002027993101761188,3.605330303225255e-05,0.18948655427945665,2.7039908023482505e-05,0.0006354389465631495,0.001536770137355325,0.000572346012510242,,0.0009283722068269688,,0.00013519981712024017,4.506655953960879e-06,1.802665151612628e-05,H2029
2892,,0.0014349078965103649,0.0007434480038324821,0.0002287528796475099,0.020748987347609806,2.599466623227294e-05,0.0015128915898796973,,,1.0397881759283507e-05,0.00012477452004590477,1.5596891337609764e-05,1.5596891337609764e-05,0.003176550839400139,1.5596891337609764e-05,0.0022563395937121792,0.033252453254064215,0.007377292200072301,3.639259379067945e-05,0.00028594224453746235,0.005703242656180621,2.0795702453069687e-05,0.01650661458413075,0.003420904426978842,0.00010917778137203834,0.007637248022219632,7.798415136056215e-05,1.0397881759283507e-05,0.03249340912221284,0.0018456283250235723,3.639259379067945e-05,0.01755159790724472,0.09760495364494154,0.0008734213349938467,0.0002547484618622429,,2.599466623227294e-05,0.0027918382062011313,4.15915575698827e-05,,0.004257929198924682,0.006639040870062873,0.037120494518890906,0.08756578588336743,4.15915575698827e-05,,4.15915575698827e-05,,0.0027658395707115314,0.01015873400535246,0.00037952206592568763,0.00046270548639293965,3.639259379067945e-05,0.05111594318893813,,0.03865934505168693,8.838192625522532e-05,5.198933246454588e-06,0.004008385044072659,1.0397881759283507e-05,0.10614160484463285,0.0004055176481404205,1.5596891337609764e-05,0.3764336783980622,0.014910560946707868,,0.0003639259379067945,,7.27851875813589e-05,5.198933246454588e-06,2.599466623227294e-05,H2029
2893,,0.0001834849863957114,0.0035489667588307766,0.0005263099483384404,0.016262463413949383,,0.004326362341850084,4.8285431090197935e-06,,4.8285431090197935e-06,0.00011588481300095556,8.691364932491657e-05,2.897116367603898e-05,0.003645543636289559,0.00021245488369735324,0.0014968466225313403,0.012119630381598913,0.020975117435954635,9.657070388359623e-06,0.00037179802518036366,0.00892314310652075,1.9314109117359322e-05,0.03113919664387291,0.0006325381816711151,0.00012071334028029539,0.0038000571424156326,0.0001062277584422759,,0.02838689018857731,0.0024963563599618745,2.897116367603898e-05,0.010038534016125847,0.08259689559880448,0.0005552814286080787,9.174217660425641e-05,3.8628218234718644e-05,1.4485613497379417e-05,0.0048043870173951255,9.174217660425641e-05,9.657070388359623e-06,0.004886479737687084,0.005234131169050758,0.041134373166578066,0.022259537668212554,4.345690381085811e-05,,2.897116367603898e-05,,0.0008691364932491657,0.0020666122083062414,0.000420083297973762,0.0003283408047759063,2.897116367603898e-05,0.021375924932636552,,0.04643114237924535,7.242806748689708e-05,4.8285431090197935e-06,0.0012602483109532894,,0.10563873605082512,0.000439397090497522,1.9314109117359322e-05,0.47430786668955577,0.035064798978080965,,0.0001786553510387741,,3.379969095537881e-05,4.8285431090197935e-06,5.3113958369537766e-05,H2029
2894,,9.288817287494966e-06,0.0048766267654381515,0.00011146575463858634,0.004704778621939517,,0.0019692297402511124,,,,1.3933219329823292e-05,2.7866438659646585e-05,2.7866438659646585e-05,0.007273139962054227,0.00013933219329823293,0.0009010144979195512,0.02828906151408661,0.013923977343003298,1.8577581763636676e-05,0.00027866438659646586,0.07503040985620739,1.3933219329823292e-05,0.02688652399996091,0.0028052202594728466,2.3222076225833204e-05,0.00011611011707239972,1.3933219329823292e-05,,0.004779097398810585,0.030327975834960472,1.3933219329823292e-05,0.03608243291423831,0.17545119807460177,0.002196807064274313,0.00019506533467429242,,4.644402042328326e-05,0.001983158734672675,3.7155295555656486e-05,,0.001193611839789074,0.005926265614261525,0.03421528751983319,0.06484059127363119,8.824367841275314e-05,,,9.288817287494968e-05,0.006502173421530308,0.005944842007769713,0.00033439752797252535,0.002326841818831632,5.108851488547978e-05,0.00712916301023703,,0.03807949423765592,0.00019506533467429242,3.2510801093459965e-05,0.0013886745338957036,,0.22024182705578807,0.0005201733456088921,1.3933219329823292e-05,0.1771886915967607,0.0146484170813077,,0.0002507984760503518,,0.00013933219329823293,3.7155295555656486e-05,5.108851488547978e-05,H2029
2895,,,0.004007472350774382,,0.017933509838405994,,0.0005009344083016217,,,6.679130303419271e-05,,,0.0003339557862613162,0.0035399351247001175,0.0005677258571177438,0.0035065364846534664,0.027584856698504114,0.00010018688166032432,0.006077998517158401,0.00010018688166032432,0.04448302327365688,3.339557862613161e-05,0.0270170360831322,0.0013024288784564983,0.0010018688166032433,0.0010686602654193654,6.679130303419271e-05,0.00010018688166032432,0.030657210862551115,0.0016363875803564042,0.0005009344083016217,0.1960329605880905,0.01703170282256757,0.02374423176603349,0.00631177441929201,,0.0002003743464483666,,,,0.013191267406605287,0.00026716433744519393,0.03797079870131316,0.07781183377608109,0.02601522266366216,0.0024378820505112806,6.679130303419271e-05,6.679130303419271e-05,0.001235638887459671,0.0239780659809389,0.00043414295948549945,0.0002003743464483666,,0.017933509838405994,,0.0023377007085642774,0.00026716433744519393,0.00010018688166032432,,6.679130303419271e-05,0.36578289710804174,0.00013358246028645593,0.00010018688166032432,0.000601121581525805,0.004141052332768037,,0.0023043020685176263,0.00010018688166032432,0.00036735151066937726,0.006578934383279318,,H2029
2896,,,0.0007235634014862941,,0.025028686689431968,,0.00039467216459495696,,,,,3.288931514094459e-05,3.288931514094459e-05,0.005492503567073662,0.00039467216459495696,0.002433812000755253,0.01894423326826819,6.577863028188919e-05,0.0018417989675675447,0.000197335125038424,0.0311132166913201,,0.035158593455421175,0.000197335125038424,0.0009537899476355826,0.006577863028188919,9.866794542283378e-05,0.00023022463163117955,0.07189589854343947,0.009636554594507329,0.0007235634014862941,0.19204148246732156,0.010787677752663228,0.0105245655289574,0.00907743872598481,,0.000197335125038424,6.577863028188919e-05,,,0.0053280656067004285,6.577863028188919e-05,0.03453369474467692,0.16599216617403617,0.006248967962261365,0.0026640328033502142,3.288931514094459e-05,,0.0016444638425291208,0.016411747004180348,0.0003617826580022014,0.00023022463163117955,,0.009899666818213155,,0.001249793592452273,0.00032889315140944593,,,0.00013155706911196748,0.3036674608066084,0.0003617826580022014,0.0001644463842529121,0.00039467216459495696,0.009274787252649996,,0.0029929278692777694,,9.866794542283378e-05,0.0030587107114994983,,H2029
2897,,,0.001030542247800675,,0.053658365816850094,,0.0003981626554629188,,,9.368554730507399e-05,,,2.3421489113340238e-05,0.021196336154664718,0.0003044779264544187,0.002154758995902675,0.023187251719051054,,0.0014521265969510773,0.00011710703641841423,0.045086095482439845,,0.024568945484142023,0.0002342148911334024,0.0004215843491504025,0.00206108449560135,4.6842773652536996e-05,0.00014052832095761097,0.03618609737016821,0.013233083045406342,0.0007260622756048212,0.1658468261034784,0.006112982268517293,0.0378488760084062,0.003560060617151699,,4.6842773652536996e-05,2.3421489113340238e-05,,,0.00484822308384178,,0.010867530852057748,0.15287150647886188,0.0049653417809863735,0.0004684277365253699,4.6842773652536996e-05,,0.0022016064747605126,0.02611491228645065,0.00014052832095761097,0.00028105623276693497,,0.010586466436325074,,0.000819749050354756,0.0001639498100709512,2.3421489113340238e-05,2.3421489113340238e-05,,0.3313896550297396,0.0002342148911334024,,0.00028105623276693497,0.007166948255746886,,0.002154758995902675,,2.3421489113340238e-05,0.004543755386094536,2.3421489113340238e-05,H2029
2898,,,0.0019464894480137156,,0.027976705351086206,,0.0011546960690864267,3.299131625961219e-05,0.00013196526503844876,0.00029692214445260914,,,0.0003958951988831474,0.004783734895321779,0.001286661632240975,0.003826990897418417,0.03800592716813818,,0.003662028353798368,0.00013196526503844876,0.038467858064206245,3.299131625961219e-05,0.026162072653850742,0.0011876870872299394,0.0004618787257506701,0.0009897394877883658,6.598263251922438e-05,0.00013196526503844876,0.022929003555523395,0.004948697438941829,0.0006268353070487311,0.22523118486148322,0.026656945378905922,0.02500746900075514,0.005080658530354885,,0.0001649565812980609,,,,0.014285231593161293,6.598263251922438e-05,0.022929003555523395,0.11995640326312637,0.03335427261066923,0.0010227305059318783,,3.299131625961219e-05,0.0008907649427773302,0.02332490173556754,0.0005278607620376955,0.00023093861758508648,,0.037478112614095886,,0.0005278607620376955,0.0004948697438941829,3.299131625961219e-05,,,0.26366729356110014,0.0003299131625961218,6.598263251922438e-05,0.0001649565812980609,0.007126122523379637,,0.00867671379134921,9.897394877883657e-05,0.0001649565812980609,0.0027712723545040207,,H2029
2899,,,0.003285043348454358,,0.00815325082889981,,0.003245463306052024,,1.978939513279598e-05,0.00013852639199794266,,,0.00027705153185914375,0.002631991430866978,0.0002572627627947185,0.0005738930849194542,0.022619349382511707,,0.000514525525589437,0.00027705153185914375,0.07702043354060173,1.978939513279598e-05,0.007618926517152015,0.0001978939513279598,0.0003562103645270693,5.936831061206211e-05,1.978939513279598e-05,1.978939513279598e-05,0.002117463401004057,0.247941856890164,0.00017810518226353466,0.11426423921043692,0.0777724668676135,0.007421038826507764,0.0019195757103598057,,7.915770574485808e-05,,,,0.00829177471662427,3.9578915479266125e-05,0.037560345838114524,0.026418833111257076,0.019294675906185353,0.00017810518226353466,7.915770574485808e-05,0.00011873662122412422,0.0017216754983481381,0.025290908334413605,0.0001978939513279598,9.894710087765405e-05,,0.02598346516619882,,,0.00011873662122412422,0.00011873662122412422,,,0.26234894223914373,3.9578915479266125e-05,5.936831061206211e-05,0.00047494673532384523,0.0032058832636496907,,0.008984406676613982,7.915770574485808e-05,7.915770574485808e-05,0.0002176839725291266,,H2029
2900,,,0.0027108724418630496,,0.019853836443147407,,0.0006712615346544771,,,2.5817715945641297e-05,,,5.1635585235916514e-05,0.0007228972732350277,0.0002839957954698578,0.0016265265320105082,0.01882121367831675,,0.0053442751746687125,2.5817715945641297e-05,0.033330682940015094,,0.01827898705276861,0.00023236005688930734,0.0005421729549262707,0.002530140456322597,5.1635585235916514e-05,7.745330118155782e-05,0.02524972742159426,0.03206574305479263,0.0005679915909397156,0.19094780505233575,0.04161819368032883,0.012185991368512405,0.007977693241937766,2.5817715945641297e-05,2.5817715945641297e-05,,,,0.004802109886974137,2.5817715945641297e-05,0.03862337297983245,0.11938140436704298,0.006402813182632183,0.0017039655721411116,,,0.0025043172199701344,0.022874572386776613,0.0004647201137786147,0.00023236005688930734,,0.01123073097149539,,0.0008778044889766788,0.0002065414208758625,2.5817715945641297e-05,,2.5817715945641297e-05,0.35538232289956,5.1635585235916514e-05,0.00023236005688930734,0.0002839957954698578,0.005628269436692231,,0.004853741025215671,,5.1635585235916514e-05,0.008287510740313747,,H2029
2901,,,0.006613991654206998,,0.0763827432833937,,0.0010828216425029155,,2.9265449797376098e-05,0.00011706179918950439,,,0.00017559269878425658,0.0014047415902740527,0.00026338904817638486,0.0027216787623801845,0.030143332603539456,,0.01460345138011488,0.00026338904817638486,0.0735733569281551,,0.02013466173569792,0.0027216787623801845,0.0007316362449344024,0.0012876797910845483,2.9265449797376098e-05,5.8530899594752196e-05,0.022885630154202863,0.07761194058753824,5.8530899594752196e-05,0.10491667786747227,0.052004712358713116,0.015539945773630916,0.0013169452408819244,,0.00032191994777113706,5.8530899594752196e-05,2.9265449797376098e-05,,0.023997668833848403,2.9265449797376098e-05,0.02906066426777659,0.05542877805378191,0.05279480688426014,0.00017559269878425658,,0.00011706179918950439,0.0007901671445291546,0.007930928826313131,0.0002926544979737609,8.779634939212829e-05,,0.04922453497184134,,0.00023412359837900879,8.779634939212829e-05,,,2.9265449797376098e-05,0.24653176179185823,5.8530899594752196e-05,,0.0005560435461501458,0.01513022947646765,,0.005355569244144034,,2.9265449797376098e-05,0.004975126465553936,,H2029
2902,,4.069664102189949e-05,0.0004476641129570256,,0.048795411670070676,,0.0019127453131776695,,,,,,0.0001220901354089247,0.007854469766400831,8.139349438702521e-05,0.007895154728545288,0.022830931340343908,,0.0020755318772652676,8.139349438702521e-05,0.023807497837746612,,0.0747191221003625,0.00097672150795785,0.0021976249854793596,0.004028979140045493,4.069664102189949e-05,0.00020348362979594992,0.1534672445750931,0.00024417984613139696,0.0003255731281751959,0.07659113998275045,0.007162613066718837,0.0029301666473058124,0.005982409415367619,,,0.0001627867764308242,,,0.01603450416724781,,0.07231815724145133,0.07952147650463726,0.007569590094099142,0.007406807776876068,0.0001220901354089247,,0.0002848775488694276,0.008668402586838823,0.0001627867764308242,0.0001220901354089247,,0.013836879181768449,,0.003215046319607502,0.0001220901354089247,,0.0001220901354089247,,0.32842277427111777,0.0001627867764308242,8.139349438702521e-05,0.0005290573950008247,0.007610275056243598,,0.000569752974306593,,,0.008139349438702523,,H2029
2903,,2.5690454311815642e-05,0.003596652512174786,7.707117807745685e-05,0.04778412671086345,,0.006140002682736792,,0.00012845208670108816,0.00012845208670108816,2.5690454311815642e-05,2.5690454311815642e-05,5.1380908623631284e-05,0.006525357648834127,0.000205523264778545,0.0010019266090128699,0.03072580110329855,5.1380908623631284e-05,0.0412845197800459,0.0002312129796584004,0.13708403054734883,,0.010455993091666138,0.0004624278078967015,0.00030828582145776785,0.0064739856133940185,0.00015414254101290382,0.0001027616323892725,0.023198383747698705,0.12038525373046766,0.00030828582145776785,0.09600507285225938,0.015080271170633153,0.004007702738891677,0.0015671151250088932,,7.707117807745685e-05,2.5690454311815642e-05,,,0.008452150965119802,,0.023378250572035613,0.06127173538226022,0.025048072796326704,2.5690454311815642e-05,7.707117807745685e-05,,0.0012845208670108812,0.006551052909453684,0.0002569045431181564,0.0001027616323892725,,0.01862555164736783,,2.5690454311815642e-05,0.00015414254101290382,,,5.1380908623631284e-05,0.2879902627281189,0.0004367362444369454,5.1380908623631284e-05,0.00030828582145776785,0.00529222545448246,,0.004393057704989011,,2.5690454311815642e-05,0.002491978135121899,,H2029
2904,,2.084934047634105e-05,0.004003083521016125,,0.03114899547775504,,0.0031065651986584017,2.084934047634105e-05,2.084934047634105e-05,0.0012509643322568644,,,4.1698876136502174e-05,0.029543608557657447,0.0012926634035771867,0.00058378309480811,0.0607552580416558,2.084934047634105e-05,0.013739750311812545,8.339755708918429e-05,0.049725810736990166,,0.010174503135983401,0.0001459457737020275,0.00037528969004469955,0.0012926634035771867,8.339755708918429e-05,6.254821661284322e-05,0.007526639432877749,0.13026704780323117,0.000291891547404055,0.09843002935972003,0.08183393950658223,0.011029330194373606,0.0015220063440007587,,4.1698876136502174e-05,,,2.084934047634105e-05,0.007255587661942852,2.084934047634105e-05,0.034255541158031436,0.05487573582960718,0.01861852604158464,2.084934047634105e-05,0.00022934294042357167,,0.004920466993739616,0.023726545168032076,0.0004169887613650218,0.0001876446498385297,8.339755708918429e-05,0.01667953093621886,,8.339755708918429e-05,0.0003127410830642161,,,4.1698876136502174e-05,0.28592868170083535,6.254821661284322e-05,,0.00027104201174389393,0.007630887111178555,,0.003940546625064847,,4.1698876136502174e-05,0.001918145569705619,2.084934047634105e-05,H2029
2905,,,0.0010750206200511247,,0.0007049961386334146,,,,,0.0020387207436451606,,,,,,,,,,,0.0005714519495986857,,0.0251621698203265,0.014182453485558896,,,0.0007882339690151218,,0.03375415242119554,,,0.05586430213312093,,,0.010218958931121201,,0.03577893284858746,,,,0.03344938478252854,,0.005953424191196489,0.013291182396411074,,0.0064656803051110975,,,,0.0008970290458611152,,,0.0005201354231012254,0.00838409005848367,,,0.0006740850025936059,,,,0.6461013329669791,,,0.08116334969636879,0.022960913070511235,,,,,,,H2029
2906,,,,,0.00429045127552915,,0.0007318826082210281,,,,,,,,,,,,,,,,0.17505325272817512,0.02255231225800901,,,0.0010327924801344702,,0.031653466266643886,,,0.029707697408441633,0.01201072724417284,,,,0.017108948041001663,,,,0.0023150581143603606,,0.02146199587451145,0.028280861117615384,0.041954810357792596,,,,,7.578545998629167e-05,,,,0.012725667185971231,,0.0009237304058570089,,,0.0008699602669109118,,0.522970400451588,,,,0.074280200455078,,,,,,,H2029
2907,,,0.027460537490404866,,0.17298788155939177,,0.034442114847539555,,,0.0008732585866174523,,,,,,,,,0.0018005152787078016,,0.0004862891766973165,,0.3019086135654673,0.033391346420813664,,,0.0008233435136944911,,0.07848047902137874,,,0.002933148508059906,0.024053246827483703,,,,0.23412619020398825,,,,0.019845375557333938,,1.5005144621012917e-05,,,,,0.007233704617093207,,,,,0.000299490437537768,0.025176489081970954,,,0.00018189910009962595,,,,0.01637183769129007,,,,0.015351998236129935,,0.0017572351336784854,,,,,H2029
2908,,,0.03791561567386847,,0.3238646065306038,,0.012067900482611164,,0.0014475148151563363,0.00024332558536148345,,,,0.0003958795222759074,,,,,,,0.0019933782956250636,,0.241508096409565,0.03726849503176854,,,0.0007924786385938639,,0.1098234147060556,,,0.0022056585380295685,0.04253088626127412,,,,0.09514791101335598,,,,0.02184276315065822,,0.0008390466530293316,,,,,0.005342882963066219,,2.5082992322856764e-05,,,,0.015146940589390695,,,0.00037675888058717234,,,,0.03956543921398949,,,,0.006914476350901606,,0.002741447701909608,,,,,H2029
2909,,,0.016977454922122482,,0.22214478701518459,,0.001070845028947215,,,,,,,0.0023810649677102626,,,,,,,0.007527270373098115,,0.4462875782585479,0.018765409950081347,,,0.0001034010314126042,,0.037797389585659175,,,0.003040741224053088,,,,,0.10685111489447714,,,,0.018459671669761254,,0.0007741378495061406,,,,,0.00012968254970098937,,,,,0.0011268581490058583,0.01315212412507405,,,,,0.0018452872975841092,,0.08879804571035899,,,,0.012724922611583308,,4.2212786131151476e-05,,,,,H2029
2910,,,0.012148810061381818,,0.08519682466556601,,0.0005339578739506288,,,,,,,,,,,,,,0.0011358020682495987,,0.3257224210555157,0.007627418767269661,,,,,0.049063848657139586,,,0.037978692422202184,,,,,0.11034520549057254,,,,0.005644610546632019,0.0014358616336756739,0.01236322530038936,,,,,,,8.188977656369393e-05,,,0.006829120288674147,0.004542193529794383,,0.00042253907015021245,,,,,0.32300189452556194,,,,0.015925684266711048,,,,,,,H2029
2911,,,0.00743868942915563,,0.05581241352852589,,,,,,,,,,,,,,,,0.0004694457255033201,,0.140040934932639,0.011288328034511045,,,0.0001459046701738204,,0.05022395856715492,,,0.05892763128359379,0.011706860172310351,,,,0.13942364594344203,,,,0.006799361692575798,,0.0292966374585243,,,,,,,0.00030374699518004425,,,0.01800749317411018,0.0072158532056174314,,6.866702309579101e-05,,,,,0.45980479383568074,,,,0.003025634328205924,,,,,,,H2029
2912,,,0.008893740271160456,,0.17383288551731976,,0.005212438882137191,,,,,,,0.0005177256587808789,,,,,,,0.004376859391837647,,0.37918122106622776,0.010388077893195248,,,,,0.060662969897199964,,,0.019638392739344993,,,,,0.07153399554903536,0.00027781880693806974,,,0.008300089603642135,0.000339691117653535,0.007399099353484902,,,,,0.00042461389706691886,,0.00029146711077236356,,,,0.00857558314400103,,4.670752867736107e-05,,,0.01384463721241381,,0.2042180537943346,,,,0.02204393156477601,,,,,,,H2029
2913,,,0.005284550780674583,,0.023716069939177582,,0.0003295605892673372,,,,,,,,,,,,,,0.0009444897652337961,,0.2882060180364325,0.004373078028853822,,,,,0.0535907779925859,,,0.029282027264941723,,,,,0.0786156423434562,0.0009413404501082451,,,0.0030990276743526886,0.0003716191848150184,0.07284508112534172,,,,,,,0.004023504049917661,,,0.0004770704461157262,0.0038402342277726927,,0.0007049386340709164,,,0.0016381518193390298,,0.407100791290823,,,,0.02061602635671988,,,,,,,H2029
2914,,,6.25121662923964e-05,,0.009390872621677976,,,,,,,,,,,,,,,,,,0.08091492525631996,0.0011975645340284928,,,,,0.02509055735165151,,,0.009307288938657806,,,,,0.07216522878650139,,,,0.00014168086485531896,0.000718237698749556,0.008805686499980935,,,,,,,0.007088458227223196,,,,0.0004203265884411693,,0.0006053545734221949,,,,,0.7801929749570041,,,,0.0038983309351940487,,,,,,,H2029
2915,,,0.005697411100286431,,0.12461744390933419,,5.389826277388827e-05,,,,,,,5.481007548998788e-05,,,,,,,0.0003354457670006468,,0.3240045436640768,0.008213001071481254,,,,,0.04937698876484633,,,0.025619404509298865,,,,,0.08791130858498013,,,,0.007338370051693702,0.0012208159143333715,0.013225134259356817,,,,,,,0.0007704817451041735,,,0.0016242423849454452,0.0057096699156917695,,0.00047090061160344487,,,,,0.3235749785622699,,,0.0005815338878235313,0.019599616957609218,,,,,,,H2029
2916,,,0.0031894663652692174,,0.061421146761119066,,,,,,,,,0.0001535680216417755,,,,,,,,,0.2633024762641426,0.0054776298877316715,,,,,0.05430165245253181,,,0.04390600667172228,,,,,0.07216636185435002,0.00010173881433767626,,,0.005217574566872508,0.0031718868680549613,0.01546389565295405,,,,,0.00019236415342496088,,0.004137243740941254,,,,0.001288556939486319,,0.0010123365637174937,,,0.0019716315410126637,,0.44766795845661705,,,,0.015856504424072434,,,,,,,H2029
2917,,,0.013919100920247745,,0.023300078693030447,,,,,,,,,0.05261204459946611,,,,,,,0.038214360310780654,,0.04583863858784748,0.001088562818173235,,,3.295231913050502e-05,,0.002036329363697949,0.07212270989129453,,0.06473756835023749,0.08028992669296929,,0.007857320383519543,,0.03310840362644921,,,,0.007342685731769776,,0.03765313789750155,0.02381223417343498,,,,0.0003222922748814285,,0.0034550351660125444,,,0.009191631061289868,0.0034815829591678415,,,,,,,0.47127291193342935,,,0.0009913586416785479,0.0061735498448761824,,,,0.0011455837591137954,,,H2029
2918,,,0.0076947669316215755,,0.048237882701035587,,,,,,,,,0.044187812910074134,,,,,,,0.005668217112576583,,0.01462277358474796,0.0006582081693036785,,,,,0.0044391439532609515,0.02210806315455146,,0.13619580752739402,0.01770047140242221,,0.024422657405782207,,0.1135064316341115,,,,0.0017779978770174605,,0.07224388388789985,0.0694267529232801,,,,,,0.0021226691072607677,,,0.00798699046329497,0.002281161455329606,,,,,,,0.400757879692084,,2.810444405439516e-05,,0.0027818175739491653,,,0.0011505060889479537,,,,H2029
2919,6.167289986522883e-05,,0.009937443085388924,,0.0020396969724521506,,,,0.006412228892559564,0.00013057566010542233,,,,0.001128077305172516,,,,,0.003172375097863281,,0.022384524067602704,,0.08189284755390272,0.015325879931517886,,,0.002076065361005003,,0.027082180617905495,,,0.09418470562473277,,,0.0006431289433548108,,0.035143474935991084,,,,0.1790694008538027,,0.012708560932441666,0.031186769530783153,,0.002219348048436121,,0.0014315123542430024,,,,,0.005567759292095889,0.019756250734625017,,,0.002637584516793925,,,,0.4059489920205346,,,0.0015322922261364492,0.036326652540687954,,,,,,,H2029
2920,,,0.00157463869613214,,0.003135262338621399,,,,0.003949189213340307,,,,,0.0001777698909439149,,,,,0.00034194623361766675,,0.0016473483729260352,,0.027946227716591585,0.004314634371487015,,,0.00030738279305477157,,0.0198595417646491,,,0.12719135374459048,,,0.018343808444354334,,0.02367132022648326,,,,0.011375903127949219,0.0004590193508901561,0.03577885130512816,0.053096294166913596,,0.006531647255641742,,0.0006907419295420048,,0.001313199988703656,,,0.0013814838590840096,0.0038355935153927437,,3.930537600597525e-05,0.0002486881699037576,,,,0.6304771988776154,,1.0853763347494509e-05,0.004006197815000449,0.0169861396388289,,,,0.0013084580532605756,,,H2029
2921,,,0.0021101742061867155,,0.004554313309971783,,,,,,,,,,,,,,,,0.005658420869614556,,0.01863121535062038,0.002886157603479576,,,0.00015582247252090515,,0.015217722793281568,,,0.0839794472870515,,,0.022923321367474655,,0.016771358369366846,0.000342308805096125,,,0.02636622619874312,0.0006843047136610834,0.013392701625831236,0.06816169324583635,,0.0109171685700858,,4.526569817541689e-05,,,,,0.0013540075892010646,0.007446624545230966,,,,,0.00015926433436373635,,0.4078116079189522,,,0.2607637971203923,0.028827366014054896,,,,0.0008397099908070999,,,H2029
