,taxa100175,taxa100883,taxa1017280,taxa102106,taxa114627,taxa117563,taxa118966,taxa1236988,taxa1243,taxa1263,taxa1279,taxa1301,taxa133925,taxa1350,taxa1357,taxa1378,taxa1380,taxa1386,taxa1485,taxa1486726,taxa1505652,taxa1505657,taxa1505663,taxa1506553,taxa1506577,taxa1508657,taxa1562,taxa1573,taxa1573535,taxa1578,taxa162289,taxa1637257,taxa1654,taxa1663,taxa166484,taxa1678,taxa1716,taxa1730,taxa1870884,taxa189330,taxa2005359,taxa2039240,taxa204475,taxa2048137,taxa2057233,taxa207244,taxa2132,taxa2147,taxa216851,taxa2172,taxa2282742,taxa237,taxa239759,taxa239934,taxa241189,taxa244127,taxa246875,taxa253238,taxa264995,taxa278993,taxa283168,taxa28453,taxa286,taxa292632,taxa29465,taxa32207,taxa33042,taxa33986,taxa35832,taxa36853,taxa375288,taxa397864,taxa39948,taxa40544,taxa420345,taxa44249,taxa44261,taxa44748,taxa459786,taxa46205,taxa46255,taxa52225,taxa52784,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa588605,taxa61170,taxa644652,taxa653683,taxa66831,taxa698776,taxa724,taxa762551,taxa79206,taxa816,taxa830,taxa836,taxa83660,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa848,taxa86331,taxa872,taxa904,taxa906,taxa990721,taxa1647,taxa184869,condition
2556,0.000830483615600264,0.00043966733243798353,4.885183817136863e-05,0.0008793346648759671,,,0.00043966733243798353,0.012506100023975225,,0.11924762807881152,,0.004445532262612195,,,,,,,0.005031760631833945,0.0017586693297519341,4.885183817136863e-05,0.04015636717820684,0.15730342906433753,0.042501228062049444,0.0016121135522726062,0.1599901447366735,4.885183817136863e-05,0.005520271124590973,0.0020517835143628086,0.0005373720606416084,0.007572057268606,,9.770393930795918e-05,,0.0007327788873966391,0.000830483615600264,,0.039570217698551666,,0.0018563740579555588,0.00039081628316228056,0.009526125536156308,0.013532006244243838,0.0055691300628233345,0.0011724462198346225,0.0042012638679725855,,0.005373720606416083,0.07259391619745525,,,0.0002931115549586556,0.02398632012420403,0.000830483615600264,0.023693192791332064,0.0021983392918421365,,0.00043966733243798353,0.0001465557774793278,9.770393930795918e-05,0.0004885183817136862,,,0.00019540787861591836,0.0004885183817136862,,0.000928188343803889,,,4.885183817136863e-05,0.0006350767888452332,0.00039081628316228056,0.0005862231099173112,,0.00019540787861591836,0.012848059998557365,,0.019833888897941614,0.003419626042343586,,,0.0023448950693214644,,,,0.08485598449549059,,,,4.885183817136863e-05,0.0027845650314116672,0.0032242165859363353,,,,,,0.000244259716787287,0.03825118414541108,,,0.0018075230086798558,0.0021983392918421365,0.01885686791242756,,,,,9.770393930795918e-05,0.0015632625029969032,4.885183817136863e-05,0.0007816325663245611,0.032730755241686955,,,IBS
2557,0.0013414976346216238,,,0.009585217262430779,0.00010818525411824063,4.327413186951124e-05,4.327413186951124e-05,0.016379231637060974,,0.009260660895631757,6.491112224872938e-05,0.0014929577761647504,,,,,,2.163699037921814e-05,0.0049548868146149,,,0.010883442729626866,0.0005841999491274896,0.007118585852536714,0.010775262311063023,0.012138389984954418,0.00038946764015882607,0.009477036843866936,0.0003245563667990217,0.00010818525411824063,8.654826373902248e-05,,,8.654826373902248e-05,4.327413186951124e-05,0.00012982239560853373,2.163699037921814e-05,0.011229638202360153,,0.0025964509343921736,6.491112224872938e-05,0.0008222089588539386,0.011900390041892467,0.0004111037238715945,0.00034619245051179003,0.0011900390041892465,,6.491112224872938e-05,0.11270740414749267,,,6.491112224872938e-05,0.08605065496917931,0.0002380074986156994,0.010753623205128756,0.0007140224958470982,0.0034186614043568617,4.327413186951124e-05,,,0.007984074534369938,,2.163699037921814e-05,2.163699037921814e-05,6.491112224872938e-05,,0.002055518619357972,,,,0.007053683645841408,0.0009953051841098336,0.0002380074986156994,0.00028128117715198577,0.0004327413186951124,2.163699037921814e-05,,0.00837354821897176,0.0029426464071254633,,,0.00015146014154312666,,,,0.0217235770251702,0.005387623599977764,0.008351909113037494,0.00038946764015882607,,0.0002596450934392174,,2.163699037921814e-05,,6.491112224872938e-05,2.163699037921814e-05,4.327413186951124e-05,0.0002380074986156994,0.5681459085237424,0.00012982239560853373,,2.163699037921814e-05,0.009001021846635539,0.008481728637535603,,4.327413186951124e-05,,,0.00010818525411824063,0.00028128117715198577,0.006967127222104338,2.163699037921814e-05,0.0015795036221265735,,,IBS
2558,4.9268309060858716e-05,,,0.017982960491063477,,,9.853683107441006e-05,0.01497758043528415,,0.026457029579318742,,0.13376367844150486,,,0.0001970734491961275,0.00014780514013526877,9.853683107441006e-05,4.9268309060858716e-05,0.027885942146847694,,0.0012809785910146382,0.01970734491961275,0.07252295604844866,0.015470267784946588,0.021579561107383873,0.020200032269275192,4.9268309060858716e-05,0.15076113646162786,0.0019214657569950311,0.004187821176861475,0.0004926830906085873,4.9268309060858716e-05,0.00039414775020302564,4.9268309060858716e-05,0.0003448790152367816,0.0001970734491961275,0.0003448790152367816,0.04168101757524191,4.9268309060858716e-05,0.004384887598618746,9.853683107441006e-05,0.00029561028027053754,0.010691247342813301,0.002315604989090352,0.0010346349161834182,0.0033995128992938663,,0.018426370587651963,0.12775287573940766,,,,0.006207805238046658,0.00216781582040703,0.055722479269005865,0.00024634154530429365,9.853683107441006e-05,,0.00029561028027053754,,0.00014780514013526877,,,9.853683107441006e-05,0.0012809785910146382,,0.0012317098560483944,,,,0.0001970734491961275,0.00044341435564234326,0.04202600093729808,,,0.00029561028027053754,,0.0013302451964539558,0.00024634154530429365,,,4.9268309060858716e-05,,,,0.11563288619121953,4.9268309060858716e-05,9.853683107441006e-05,,4.9268309060858716e-05,0.0014780514013526883,9.853683107441006e-05,,,,0.00024634154530429365,4.9268309060858716e-05,9.853683107441006e-05,0.01359807289244473,,,,0.00044341435564234326,0.009065374829873398,,,,0.0001970734491961275,4.9268309060858716e-05,0.0001970734491961275,0.004828297695207236,,0.00029561028027053754,4.9268309060858716e-05,,IBS
2559,,5.604444368447888e-05,5.604444368447888e-05,0.001457155535796451,,,,0.00100879998632062,5.604444368447888e-05,0.03379477657013886,,0.01020008039726537,,5.604444368447888e-05,,0.0002802222184223944,,0.00011208888736895776,0.03194535378342744,,5.604444368447888e-05,0.06680496851858904,0.0011769333173740565,0.00919129294090943,,0.006781383950804285,,0.00022417777473791552,5.604444368447888e-05,0.0007846222115827045,0.04926301796712568,,,5.604444368447888e-05,0.00016813333105343667,,,0.0071176464362562655,5.604444368447888e-05,0.011377019979621768,0.00011208888736895776,5.604444368447888e-05,0.005604444368447889,0.0066692825334706465,0.023818836357717362,0.002185727038712337,,0.00033626666210687334,0.10261727823489085,,5.604444368447888e-05,,0.00498794922293628,0.00011208888736895776,0.13663634117279483,0.00016813333105343667,5.604444368447888e-05,,,5.604444368447888e-05,0.00011208888736895776,,,,0.00100879998632062,,0.0011769333173740565,0.00016813333105343667,,5.604444368447888e-05,0.0007285777678982255,0.003362666621068733,0.0017373777542188454,,,0.00011208888736895776,,5.604444368447888e-05,5.604444368447888e-05,,,0.00033626666210687334,,5.604444368447888e-05,,0.25225533725748994,5.604444368447888e-05,,0.007453908921708246,,0.00016813333105343667,,,,,0.00011208888736895776,0.00022417777473791552,0.00022417777473791552,0.13080761043658182,,,,0.07039187974087399,0.012497908853311342,,,,,5.604444368447888e-05,0.0008967110989516621,0.0002802222184223944,,,,,IBS
2560,0.0006785049004654041,0.00014750107898999678,,0.0007965058894345636,5.900049448457972e-05,8.850074172686956e-05,0.0012095093508266213,,0.00035400296690747825,0.003953034702681366,,0.04882292097759864,,,2.9500247242289856e-05,0.00017700148345373913,0.0008850074172686957,,0.005752544281710209,0.00014750107898999678,,,0.012095093508266215,0.0012685098453112014,,0.3390763622058874,2.9500247242289856e-05,0.0033630297578355686,2.9500247242289856e-05,0.0012390088119616487,0.0007670064282995362,,0.0007965058894345636,0.00017700148345373913,0.0007080059338149565,0.00041300346139205797,,0.033187719189531395,2.9500247242289856e-05,0.007198054038260624,0.00023600197793831887,,0.017729705978446367,0.013452103309197022,0.11044885649769412,0.00017700148345373913,,8.850074172686956e-05,0.011564093774548574,,,2.9500247242289856e-05,0.010561083796096193,0.0002655014390733461,0.029175742164302878,0.0016225096677896292,8.850074172686956e-05,0.0007670064282995362,0.00035400296690747825,,0.0002655014390733461,,2.9500247242289856e-05,8.850074172686956e-05,8.850074172686956e-05,,0.0025370196906224027,,,,,0.00035400296690747825,0.0003835024280425056,,0.00014750107898999678,0.0005900049448457971,,0.004749534303257829,0.0025370196906224027,,,0.00032450193355792583,,,,0.06088840968635665,0.0004425029225270852,,0.00035400296690747825,,,0.0004425029225270852,0.0006195044059808244,,2.9500247242289856e-05,,0.0017700148345373913,5.900049448457972e-05,0.06802752140207012,,,,0.0005900049448457971,0.0006195044059808244,,0.0005605039114962446,,5.900049448457972e-05,0.001062008900722435,,0.0063130544820645534,0.16779773962362404,0.018201684778890607,2.9500247242289856e-05,,IBS
2561,0.0005861672157368009,,7.32708200814146e-05,0.0004396245929457455,,0.0003297192635661643,0.0026011151774041298,0.0004029889372479817,,0.0033338282913594063,,0.0017951307520533252,,,7.32708200814146e-05,0.00036635491926392816,0.00021981229647287276,0.00014654180393420022,0.008645965613260958,,,0.0006228028714345648,0.003040743045777296,0.023739806629328352,0.012419405395856427,0.06198713638932596,7.32708200814146e-05,0.002564479521706366,0.0003297192635661643,0.0007693438565119098,0.009854925874150062,,0.00010990631200780741,3.663549192639281e-05,7.32708200814146e-05,0.0004396245929457455,3.663549192639281e-05,0.03388773586337501,,0.0040665250281775814,0.0006594385271323286,0.022384270991373988,0.011613437347642726,0.0015753233687215834,0.023116984105329263,0.0008426151679074374,0.020552488206485794,0.008426151679074373,0.03883363126825864,,,0.0032605569799638795,0.09418966484487803,0.0043962459294574555,0.011356987757758381,0.06598037372897089,0.0008792508236052013,7.32708200814146e-05,,,0.012749126297136303,,,3.663549192639281e-05,3.663549192639281e-05,,0.0004029889372479817,,0.00021981229647287276,,0.009012322170238595,0.027330002624886593,0.01908706197857524,0.0005495315600390371,,0.0004396245929457455,,0.00036635491926392816,0.01494724926186503,,,0.00029308360786840044,,,,0.16288110984975765,,7.32708200814146e-05,0.006631020927021049,0.00014654180393420022,0.0032605569799638795,0.00018317664077510895,,,0.00010990631200780741,,0.010734181610896393,3.663549192639281e-05,0.2240981932525352,0.00014654180393420022,0.00014654180393420022,,0.008426151679074373,0.001245604105155419,,0.00010990631200780741,,0.007290446352443697,0.001978309030542145,0.0008059795122096735,0.00029308360786840044,0.0004029889372479817,0.004322974618061927,,,IBS
2562,0.0012126979004291917,0.00017324261021021067,,0.0025120119113715283,,,,0.024080644158255313,,0.00887868933890754,,0.0022088518141526914,,8.662130510510533e-05,,,,8.662130510510533e-05,0.01901331970110134,0.00017324261021021067,8.662130510510533e-05,0.027242480971731008,0.003724707956589306,0.00576032012887005,8.662130510510533e-05,0.026419509188325613,,0.011434001884689984,0.00021655326276276334,0.0003031749389101515,0.0012993195765765798,,4.331065255255267e-05,4.331065255255267e-05,,8.662130510510533e-05,,0.044350127508012635,4.331065255255267e-05,0.0029451295681655414,4.331065255255267e-05,0.004850784180871109,0.008488890868638584,0.0015158728393393432,0.0010394545481344152,0.0013426294870445667,,0.0016458044259547184,0.10533148326110198,,,0.000129931957657658,0.06639523370244378,0.0011260762242818036,0.020096206603657088,0.0022088518141526914,0.0006929696987562769,0.002035593620166601,0.000129931957657658,,0.010048066197600259,,,0.0005630381121409018,0.000129931957657658,,0.0025120119113715283,,8.662130510510533e-05,4.331065255255267e-05,0.010827663138138167,0.037030576393838485,0.10364231326833684,0.010437864667869213,,0.0004331065255255267,,0.000822901285371652,0.0029451295681655414,,,0.00017324261021021067,,4.331065255255267e-05,,0.0527523800036011,0.009528347271984415,4.331065255255267e-05,,,,,0.00025986317323075026,,,8.662130510510533e-05,4.331065255255267e-05,0.00034648484937813845,0.3100614836802165,,8.662130510510533e-05,,0.00576032012887005,0.029321245361509516,,4.331065255255267e-05,,0.000129931957657658,0.0004764164359935136,0.0029884302025764567,0.0003031749389101515,0.00038979661505753976,0.008055773211844574,,,IBS
2563,7.659693616281351e-05,,,0.0013276828919903739,2.5532338705953904e-05,0.001021292482170847,0.0007659693616281351,0.013864072097151976,,0.025328080209519734,0.00012766182678818316,0.0516008559650475,,5.1064624108542344e-05,0.0004595816169768811,0.0009446955460080333,0.00028085543259698286,0.00028085543259698286,0.04049430022143954,2.5532338705953904e-05,0.00010212924821708469,0.013659813600717809,0.02772814419430395,0.11397645422372835,0.008629921474343657,0.018817340635680583,,0.00048511392903115226,0.0001787264508967255,0.004212831488954744,0.03480070124006798,2.5532338705953904e-05,0.004059637616629117,,,0.00033192005670552524,7.659693616281351e-05,0.0728947509149442,7.659693616281351e-05,0.0014808767643160008,0.0001787264508967255,0.005029865474691421,0.028417623226500186,0.004825606978257252,0.005029865474691421,0.0006638401134110505,2.5532338705953904e-05,0.006229884141242165,0.012383197998004249,,,5.1064624108542344e-05,0.004034105304574845,0.00145534445226173,0.082392877605864,0.0017106675728044414,,,0.00028085543259698286,,0.000255323387059539,,0.00010212924821708469,0.00048511392903115226,0.00232344306210695,,0.00012766182678818316,,0.0001787264508967255,,0.0017361998848587127,0.00010212924821708469,0.16756872392227806,0.00038298468081406756,0.00012766182678818316,0.00033192005670552524,,0.0001787264508967255,0.0043915576733346414,,,0.0011489567076104754,,,,0.11144880863372096,,,0.00010212924821708469,,0.00957461702035169,0.00145534445226173,2.5532338705953904e-05,,0.00043404930492261,2.5532338705953904e-05,2.5532338705953904e-05,2.5532338705953904e-05,0.07279267497009256,,2.5532338705953904e-05,5.1064624108542344e-05,0.0021191845656727804,0.02619617881936495,,0.0034213298152723374,,0.00033192005670552524,0.0001787264508967255,0.0008170339857366775,0.0001787264508967255,,0.00040851699286833875,,,IBS
2564,0.005109301848068061,,,0.0005895355989196814,,,4.912796657664012e-05,0.0008843033983795221,,0.011692459383191602,0.00019651186630656047,0.0054040763234304125,,,,4.912796657664012e-05,,0.00039302373261312093,0.05723401430276062,0.0002947677994598407,,0.0028985433521192556,0.0024563983288320057,0.00835175431802882,9.825593315328023e-05,0.019798557178580947,0.001326455097569283,0.0009334313649561622,0.00437238234941846,0.0003438957660364808,0.0011299432312627227,4.912796657664012e-05,4.912796657664012e-05,0.00044215169918976105,0.0002947677994598407,4.912796657664012e-05,,0.019258142870335393,,0.001817731425384429,4.912796657664012e-05,0.0011299432312627227,0.007123555153612817,0.0004912796657664011,0.009186926411880446,0.0014247110307225631,4.912796657664012e-05,0.00014738389972992035,0.042937902871106055,,4.912796657664012e-05,0.0014247110307225631,0.13750923853113825,0.0002947677994598407,0.01650700344565359,0.0027020381617152063,,0.0007369194986496017,9.825593315328023e-05,,0.00044215169918976105,,,,4.912796657664012e-05,,0.0029476779945984068,,,4.912796657664012e-05,0.045738110179241905,0.089953280098218,0.015033164448354387,,0.005158436490547212,0.00019651186630656047,,0.010120367790690372,0.05025786307658526,,,0.010169485743413248,0.00019651186630656047,,,0.03217885148721183,0.00859739415091202,4.912796657664012e-05,4.912796657664012e-05,,0.0006386635654963216,0.00019651186630656047,,,0.00014738389972992035,0.00044215169918976105,0.020240668822355642,0.0007369194986496017,0.31412457878977246,0.00019651186630656047,9.825593315328023e-05,0.0011790711978393628,0.007713087414581242,0.0019651186630656042,,0.0028985433521192556,,0.00014738389972992035,0.00014738389972992035,0.0007860474652262419,0.0009334313649561622,,0.008695646746114045,9.825593315328023e-05,,IBS
2565,0.0040832097634190935,,,0.0002882259010540019,0.0007205640219821279,0.000336263989621395,,4.803779630624236e-05,,0.03482730003062295,,0.04150459054209563,,,0.00024018839700891027,,9.607530035133396e-05,9.607530035133396e-05,0.022049291805901997,0.00024018839700891027,0.0013930920012249178,0.021905177832460966,0.03425096104131914,0.03132045848262274,0.000336263989621395,0.15597831485623556,0.0008646779954231564,0.016380828334631586,0.0005764529711526068,0.0027861840024498356,0.00682134603268356,9.607530035133396e-05,0.00019215060070266793,0.0004323389977115782,,0.0005284140058017615,4.803779630624236e-05,0.06168025456268888,,0.0026420729516203148,0.00019215060070266793,0.0005284140058017615,0.012489780277838893,0.00230580896199892,0.00230580896199892,0.0032185259227729217,,0.00783014384677076,0.1871546885915324,,,4.803779630624236e-05,0.008358552007349506,0.0009127169607740019,0.012826055957906318,0.005284140058017614,,0.0003843000323607328,9.607530035133396e-05,9.607530035133396e-05,0.00067252797924279,,4.803779630624236e-05,0.0012970169931347346,0.0002882259010540019,,0.008935007901113621,,,9.607530035133396e-05,,0.0001441130966575763,0.0012009419850445514,,0.00024018839700891027,0.007253687953006647,,0.001729355990846313,0.013786806038808152,,,0.000336263989621395,9.607530035133396e-05,,,0.06427436453685753,0.0004803779630624236,,0.00019215060070266793,,0.00019215060070266793,0.00024018839700891027,0.0004323389977115782,,0.0001441130966575763,,0.0011048669769543682,0.00067252797924279,0.16371242168886577,,0.0001441130966575763,0.000336263989621395,0.0009127169607740019,0.024979589781792863,,0.007589963633074071,,,9.607530035133396e-05,0.0004803779630624236,0.0002882259010540019,,0.010808460329731918,,,IBS
2566,0.0001759880395677201,,3.519760791354402e-05,0.002675020019738062,,0.00010559282374063208,3.519760791354402e-05,0.0001759880395677201,0.0011263240593363142,0.0034845613651321426,,0.1201645982628708,0.0009151381088035974,,3.519760791354402e-05,,0.0001407904316541761,0.0001407904316541761,0.0033085793865934754,,,0.0019358623742158686,0.0014079043165417609,0.006159581384870204,3.519760791354402e-05,0.009327363066574642,,0.0273485752905864,0.00010559282374063208,0.00855302114740282,0.002745418872182581,,,0.0007743479802008738,0.0006687542473058838,0.0002463838614977134,,0.01626128637061667,,0.012600743026945856,3.519760791354402e-05,0.0035901596437989225,0.0009151381088035974,0.0016190826907881623,0.0001759880395677201,7.039521582708805e-05,,0.012811924431706784,0.3505335542209508,,,7.039521582708805e-05,0.07989860632991926,0.0009151381088035974,0.007426700118581031,0.000950336019768594,0.0006335563363408873,,7.039521582708805e-05,,0.014712602532273024,,,,0.0031677816817044365,,0.002111859505327168,3.519760791354402e-05,,,0.0009151381088035974,0.0337193229276449,0.006863539604170138,7.039521582708805e-05,,3.519760791354402e-05,,7.039521582708805e-05,0.0010911261483713176,,,0.0002463838614977134,,,,0.0551546067489085,,,7.039521582708805e-05,0.0002111859505327168,,,,3.519760791354402e-05,0.00010559282374063208,0.00010559282374063208,,3.519760791354402e-05,0.15212425293085535,0.0048924626511593775,,3.519760791354402e-05,0.004047721879543037,0.03801341048559849,,3.519760791354402e-05,,,,0.0010911261483713176,0.00031677816817044364,,0.000281580257205447,,,IBS
2567,,,8.192686031692244e-05,0.004833700265123535,,0.0009011959981904611,0.0004915616966058489,0.02670818640675831,,0.04678021104045131,,0.010814368019414959,,,,0.00024578084830292446,0.00024578084830292446,8.192686031692244e-05,0.01114206155837048,,,0.014091437085048713,0.01179747537149723,0.07742090706118585,0.000163853987986002,0.004997533666993442,8.192686031692244e-05,0.15762735624718,0.00040963430158461224,0.00024578084830292446,0.0026216605995501466,,0.0004915616966058489,0.0004915616966058489,0.0005734890916270855,0.004424063290017352,8.192686031692244e-05,0.03645747690272463,,0.013190246433901395,,8.192686031692244e-05,0.010568564446178682,0.0009831233932116978,0.003686706040739939,0.022857620228932757,,0.000163853987986002,0.21432098527284035,,,,0.002375881088008008,,0.05005741378216363,8.192686031692244e-05,,,8.192686031692244e-05,,0.00040963430158461224,,,0.00024578084830292446,0.0008192686031692245,,0.0029493755266782355,,,8.192686031692244e-05,0.00040963430158461224,8.192686031692244e-05,0.0763557760673058,,,8.192686031692244e-05,,8.192686031692244e-05,8.192686031692244e-05,,,8.192686031692244e-05,,0.000163853987986002,,0.1289530353419043,8.192686031692244e-05,,8.192686031692244e-05,8.192686031692244e-05,,,,,8.192686031692244e-05,,,8.192686031692244e-05,0.029411678154553145,,,,0.0024578084830292443,0.022529899954761526,,8.192686031692244e-05,,,0.000163853987986002,0.0003277069065633756,0.0009011959981904611,,0.000163853987986002,,,IBS
2568,0.00698167908398387,,,0.004047361187692689,,0.0001011838572851716,0.00040473611876926883,0.00020236805938463441,,0.024891281648738776,,0.004350901208269447,,,,,,,0.01042194298980848,,0.0001011838572851716,0.009005359677830215,0.010523111502857693,0.016290596023105407,0.008600633903489684,0.024891281648738776,0.00050591842439013,0.033087172537173366,0.006475767555879566,0.00030355208907695166,0.0006071024540824472,,0.0001011838572851716,,,0.00020236805938463441,,0.015885870248764873,0.0020236805938463444,0.0014165729675495286,0.0001011838572851716,0.001315390661928668,0.0061722102945882444,0.00283314938324197,0.001315390661928668,0.00050591842439013,,0.00050591842439013,0.23525299833999677,,,,0.09066064233802655,0.00030355208907695166,0.007791147873379495,0.002731963629478196,0.0023272206144231027,0.00030355208907695166,0.00020236805938463441,,0.007285236345275192,,,0.00040473611876926883,0.0006071024540824472,,0.0038449896801651417,,,,0.03207531499953563,0.0025295921219506494,0.0001011838572851716,0.00040473611876926883,,,,0.0012142066322363503,0.007892333627143268,,,0.00050591842439013,,,,0.026611387740579234,0.002934335137005743,0.0001011838572851716,,0.00030355208907695166,0.003541432418873822,0.0001011838572851716,,,,,,0.00030355208907695166,0.36284463052677157,0.002124866347610118,,,0.0033390609113462754,0.0033390609113462754,,,,0.0001011838572851716,0.0001011838572851716,0.00040473611876926883,0.001315390661928668,0.0001011838572851716,0.001821309086318798,,,IBS
2569,0.0002913643053139861,3.6420538164248266e-05,,0.00025494452732043277,,0.00010926176652688376,7.284122836263551e-05,3.6420538164248266e-05,7.284122836263551e-05,0.016935538843815014,0.00010926176652688376,0.05098890546408656,7.284122836263551e-05,,,0.00025494452732043277,3.6420538164248266e-05,0.00014568230469113206,0.004406891959410294,,0.002294499225542505,0.0057908739299931174,0.025421628379470065,0.023491250916793605,0.020759805575811852,0.011326801812324414,3.6420538164248266e-05,0.22781099453600584,0.0007648320616199085,0.04902219184219298,0.0010197765889403412,,0.00014568230469113206,0.00010926176652688376,7.284122836263551e-05,0.0004006266799774257,7.284122836263551e-05,0.01431329962486528,,0.003132176924515079,,0.00010926176652688376,0.026441321349633968,0.0007284122836263552,0.021123927338677892,0.0001821034509919362,,0.0008012533599548514,0.06479223697655868,,,7.284122836263551e-05,0.0018210345099193622,0.0005463088326344189,0.04213869416556546,0.0015660884622575395,3.6420538164248266e-05,,0.00036420538164248263,,0.00010926176652688376,,,0.00014568230469113206,0.00014568230469113206,3.6420538164248266e-05,0.001129038963603781,7.284122836263551e-05,,7.284122836263551e-05,0.00025494452732043277,3.6420538164248266e-05,0.24540134441642383,,,0.00014568230469113206,,0.00014568230469113206,0.0006555712072978585,,,0.0008012533599548514,,,,0.06817940555897731,,,,,0.0013839819705828238,,,,3.6420538164248266e-05,0.00010926176652688376,3.6420538164248266e-05,0.0006919909852914119,0.00826747964721034,,,,0.020286219232877524,0.020614004836526447,,3.6420538164248266e-05,,3.6420538164248266e-05,0.00010926176652688376,0.00010926176652688376,0.010270605445390518,3.6420538164248266e-05,0.00010926176652688376,,,IBS
2570,0.002080806638625245,,,0.000629082638382198,,,4.839094922656009e-05,0.22071200637685806,,0.014517299689813877,,0.0010162105306315958,,,,,,0.0045487605678994954,0.010016930668014777,0.0004839094922656008,0.0001935646922169915,0.017275617817536348,0.0017420807377683384,0.006000477107219617,0.0030970291067335233,0.11144440262492693,,0.00662956720652474,0.0006774741844825922,4.839094922656009e-05,4.839094922656009e-05,,4.839094922656009e-05,0.0001451729968981388,,,,0.04640694060198148,,0.0013065568228647906,9.67820476715787e-05,0.0007258642383984013,0.0035809296458916124,0.0001451729968981388,9.67820476715787e-05,0.001161383676748193,,0.002080806638625245,0.11628355723496635,,,0.0002419547461328004,0.161673723260543,0.0001451729968981388,0.005903694015018828,0.0019356469221699152,0.006484392568223558,4.839094922656009e-05,4.839094922656009e-05,,0.011807402951883508,,,0.0001451729968981388,0.0008226473305991897,4.839094922656009e-05,0.003871278922493977,,,,0.006436001022123165,0.02511495875472509,0.016162597335381428,,0.0003871278922493977,,,0.0017420807377683384,0.003968062014694767,,,0.010452454582918325,4.839094922656009e-05,,,0.021485667406424786,0.0014517299689813877,,0.0022259812769264277,0.0001451729968981388,9.67820476715787e-05,9.67820476715787e-05,,,,0.0003871278922493977,0.0001935646922169915,9.67820476715787e-05,0.12300987769000019,0.0001935646922169915,9.67820476715787e-05,4.839094922656009e-05,0.00295185446843234,0.013791426498307967,4.839094922656009e-05,,,9.67820476715787e-05,,0.0002419547461328004,0.0001451729968981388,4.839094922656009e-05,0.00237115591522761,,,IBS
2571,0.005068252948698,,,0.038653890428566956,,,0.00047303706779655655,0.0008784976814466261,0.00013515347492431827,0.009055297741221395,,0.00391944567312313,,,,,,6.757683190071654e-05,0.0077037497705801745,0.00027030770535709593,,0.0007433447731536525,0.0012839582950966958,0.028449804299482174,0.00033788415950358275,0.030612258387254346,,0.0516286149552,6.757683190071654e-05,0.00013515347492431827,0.001486689546307305,,0.0005406135219430435,6.757683190071654e-05,6.757683190071654e-05,0.00020273125121060903,,0.052507082416308255,,0.0032436811316582602,6.757683190071654e-05,0.011961096602147222,0.00682526342176044,0.0012839582950966958,0.00013515347492431827,0.00202731251210609,,0.0009460741355931131,0.13116646790721784,,,0.00297337909261461,0.12609832828478876,0.0010812289326572353,0.016556306816735217,0.004392488407233131,,,0.00020273125121060903,6.757683190071654e-05,0.007636169538891391,,,0.00013515347492431827,0.0004054606136500697,,0.0028382186292370427,,,,0.01243412044854574,0.006419800919339222,0.0010812289326572353,,6.757683190071654e-05,0.00027030770535709593,,0.0009460741355931131,0.04581705500877131,,,0.0006081918648606787,,,,0.029598554911922596,0.006892824765737739,,0.0008109212273001394,,0.0006081918648606787,0.00013515347492431827,0.002297614551149741,,,0.00013515347492431827,0.00020273125121060903,0.00033788415950358275,0.23381475799938242,,6.757683190071654e-05,0.00013515347492431827,0.08109212273001394,0.0016894189087467654,0.0008784976814466261,0.00033788415950358275,,,,0.0010812289326572353,0.0004054606136500697,,0.017434812053266444,,,IBS
