accession_id,ncbi_taxon_id_644652,ncbi_taxon_id_1654,ncbi_taxon_id_1279384,ncbi_taxon_id_1716,ncbi_taxon_id_416916,ncbi_taxon_id_1283313,ncbi_taxon_id_836,ncbi_taxon_id_544,ncbi_taxon_id_248744,ncbi_taxon_id_1263,ncbi_taxon_id_29465,ncbi_taxon_id_1301,ncbi_taxon_id_570,ncbi_taxon_id_906,ncbi_taxon_id_620,ncbi_taxon_id_674963,ncbi_taxon_id_724,ncbi_taxon_id_150022,ncbi_taxon_id_580024,ncbi_taxon_id_117563,ncbi_taxon_id_561,ncbi_taxon_id_196081,ncbi_taxon_id_40544,ncbi_taxon_id_-1,ncbi_taxon_id_841,ncbi_taxon_id_846,ncbi_taxon_id_46123,ncbi_taxon_id_2172,ncbi_taxon_id_1678,ncbi_taxon_id_61170,ncbi_taxon_id_713,ncbi_taxon_id_574697,ncbi_taxon_id_1243,ncbi_taxon_id_1253,ncbi_taxon_id_1378,ncbi_taxon_id_543311,ncbi_taxon_id_419014,ncbi_taxon_id_191303,ncbi_taxon_id_52225,ncbi_taxon_id_1578,ncbi_taxon_id_459786,ncbi_taxon_id_2038,ncbi_taxon_id_397864,ncbi_taxon_id_46255,ncbi_taxon_id_28196,ncbi_taxon_id_1298,ncbi_taxon_id_577309,ncbi_taxon_id_207244,ncbi_taxon_id_940557,ncbi_taxon_id_158846,ncbi_taxon_id_84111,ncbi_taxon_id_162289,ncbi_taxon_id_1380,ncbi_taxon_id_239934,ncbi_taxon_id_286,ncbi_taxon_id_292632,ncbi_taxon_id_33024,ncbi_taxon_id_568,ncbi_taxon_id_375288,ncbi_taxon_id_838,ncbi_taxon_id_482,ncbi_taxon_id_194,ncbi_taxon_id_946234,ncbi_taxon_id_248038,ncbi_taxon_id_904,ncbi_taxon_id_1743,ncbi_taxon_id_123375,ncbi_taxon_id_216851,ncbi_taxon_id_2316,ncbi_taxon_id_872,ncbi_taxon_id_1164882,ncbi_taxon_id_100883,ncbi_taxon_id_2753,ncbi_taxon_id_35832,ncbi_taxon_id_970,ncbi_taxon_id_583,ncbi_taxon_id_469,ncbi_taxon_id_1279,ncbi_taxon_id_135858,ncbi_taxon_id_1348911,ncbi_taxon_id_39948,ncbi_taxon_id_174708,ncbi_taxon_id_209,ncbi_taxon_id_830,ncbi_taxon_id_1730,ncbi_taxon_id_239759,ncbi_taxon_id_84108,ncbi_taxon_id_264995,ncbi_taxon_id_29521,ncbi_taxon_id_547,ncbi_taxon_id_1213720,ncbi_taxon_id_160674,ncbi_taxon_id_1017280,ncbi_taxon_id_283168,ncbi_taxon_id_156973,ncbi_taxon_id_244127,ncbi_taxon_id_577310,ncbi_taxon_id_1357,ncbi_taxon_id_816,ncbi_taxon_id_32207,ncbi_taxon_id_1350,ncbi_taxon_id_447020,ncbi_taxon_id_1485,ncbi_taxon_id_580596,ncbi_taxon_id_848,ncbi_taxon_id_118747,ncbi_taxon_id_1257,ncbi_taxon_id_189330,ncbi_taxon_id_102106,ncbi_taxon_id_133925,ncbi_taxon_id_33042,ncbi_taxon_id_2701,ncbi_taxon_id_572511,ncbi_taxon_id_265975,ncbi_taxon_id_157,ncbi_taxon_id_283,ncbi_taxon_id_53335,group
ERR321564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025213400000000004,0.00016219999999999999,0.0013129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029860999999999998,0.0,0.021279,0.024292099999999997,0.045710499999999994,0.0,0.0,0.0005302999999999999,0.0016014,0.0002134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101264,0.0001298,0.002285,0.0,0.0143225,0.0,0.0,0.0,0.051245900000000004,0.0001822,0.0,0.0,0.0,0.0,0.0,0.0037999,0.0,0.292019,0.0747134,0.0,0.043021699999999996,0.00028089999999999994,0.0,0.0,2.9999999999999997e-06,0.0,0.0,0.0,0.0,0.101707,0.0,0.0,0.0,0.0001226,0.0,0.000911,0.0,0.0,0.0,0.0,0.0206495,0.000654,0.002137,0.0,0.0,0.0,0.0383068,0.0642932,0.0,0.0,0.0,0.0,0.0,0.0,6.85e-05,0.010169700000000002,0.0,0.0002695,0.0,0.0001055,0.119618,0.0,0.0,0.0001162,0.0006425000000000001,0.0,0.0,0.0,0.0,0.0080474,0.0023011,0.0,0.006104000000000001,0.0,0.0083452,0.0,0.0,0.0,0.0,Obesity
ERR321428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076825,0.0,0.0,0.0,0.0,0.0,0.010498,0.0,0.0,0.0,0.0,0.0,0.0,0.0130918,0.012020200000000002,0.013468799999999998,0.0,0.0,0.0,0.0061715,0.0012255999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005165100000000001,0.0,0.0555239,0.0,0.0,0.0,0.0,0.0013333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04444669999999999,0.0,0.0,0.05610609999999999,0.0,0.0,0.0,0.0005831,0.0,0.0,0.0,0.0,0.0375085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185032,0.051142599999999996,0.0004034,0.0,0.0,0.0,0.0,0.0,0.0,0.0018172,0.0,0.0,0.0,0.0,0.451545,0.0,0.0,0.0001025,0.0006106,0.0,0.0,0.0,0.0,0.019221099999999998,0.0043448,0.0,0.0,0.0,0.0209553,0.0,0.0,0.0,0.0,Obesity
ERR321251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034698000000000003,0.0023596999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022345999999999998,0.0,0.0,0.0025279,0.00030260000000000004,0.0,0.0,0.0,0.0029078000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001439,0.0,0.0,0.0,0.0,0.0,0.0126675,0.0,0.0037403000000000002,0.0,0.0,0.0,8.609999999999999e-05,0.0,0.0,6.63e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0760787,0.0,0.0,0.0,0.004581399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.849617,0.0,0.0,0.0,0.011486000000000001,0.0,0.0,0.0,0.0,0.0019267000000000002,0.0,0.0,0.0010242,0.0,0.024664900000000003,0.0,0.0,0.0,0.0,Health
ERR321447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05916919999999999,0.0007595000000000001,5.49e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011007,0.0,0.0155142,0.0096904,0.0290997,0.0,0.0,0.0,0.0083186,8.709999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015209299999999999,0.0035986,0.0,0.0186568,0.0,0.0,0.0,0.0,0.0015549000000000001,0.0,0.138108,0.0,0.0,0.0,0.0032763000000000002,0.0,0.09056829999999999,0.0,0.0,0.019786099999999997,0.00038169999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679487,0.0,0.0,0.0,0.0,0.0,0.0020305,0.0,0.0,0.0,0.0,0.0,0.007757699999999999,0.044470199999999994,0.0,0.0,0.0003342,0.106117,0.0651659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026749,0.0,0.0,0.0,0.0,0.276738,0.0,0.0,0.0005211,0.0,0.0,0.0,0.0,0.0,0.0027026999999999997,0.0005581000000000001,0.0,5.96e-05,0.0,0.0079866,0.0,0.0,0.0,0.0,Obesity
ERR321350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053732499999999996,0.011735500000000001,0.00048550000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063054,0.114444,0.0,0.0,0.0231989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039332,0.0,0.0,0.0,0.0,0.0011435999999999998,0.0,0.0,0.0,0.0,0.0,0.0004339,0.0,0.0952495,0.0,0.0,0.0216527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0429195,0.0,0.0,0.0,0.185865,0.0013055999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012977,0.0,0.0,0.0,0.0,0.0971283,0.0,0.0,0.0,0.047300800000000004,0.0,0.0,0.0,0.0,0.0820993,0.0,0.0,0.184756,0.0,0.012069799999999999,0.0,0.0,0.0,0.0,Health
ERR321400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245071,0.0061126,0.0024534,0.0,0.0126483,0.0,0.0,0.0178488,0.0,0.0,0.0,0.0,0.0,0.0087028,0.107959,0.0650336,0.0,0.0,0.0,0.0077659999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010345,0.0,0.0,0.0,0.0,0.0,0.0,0.0002872,0.0,0.0,0.0,0.0,0.0,3.0500000000000003e-05,0.0,0.057706099999999996,0.018275700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030639,0.0,0.0,0.0887508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18652100000000002,0.017144299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004576,0.0,0.0,0.0,7.13e-05,0.339477,0.0,0.0,0.0,0.0001874,0.0,0.0,0.0,0.0,0.0019212,0.0012499,0.0,0.0245352,0.0,0.006253999999999999,0.0,0.0,0.0,0.0,Obesity
ERR321587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053771999999999995,0.0006148,0.0009887,7.25e-05,0.0070274,0.0,0.0,1e-05,0.0,0.0,0.0,0.0002887,0.0,0.0085812,0.017055499999999998,0.0344526,0.0001354,0.0,0.0,0.0157348,6.34e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065963,0.0048295,0.0,0.074203,0.0,0.0,0.0,0.0485758,0.0004129,0.0,0.0,0.0,0.0,0.0,0.006987300000000001,0.0,0.20308099999999998,0.225247,0.0,0.0396561,0.056275500000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0605802,0.0,0.0036182,0.0,0.0,0.0,8.340000000000001e-05,0.0,0.0,0.0,0.000107,0.0,0.0006417,0.0,0.0,0.0,0.0,0.0525111,0.0243967,0.0,0.0,0.0,0.0,0.0,0.0,4.77e-05,0.0002641,0.0,0.0002788,0.0003601,0.0,0.04764959999999999,0.0,0.0,0.0,0.0009760000000000001,0.0,0.0,0.0,0.0,0.013889400000000001,0.0029588,6.63e-05,0.028465400000000002,0.0,0.0068387,0.0,0.0,0.0,0.0,Health
ERR321457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014860799999999999,0.011331200000000001,0.006509699999999999,0.0,0.0,0.0,0.022735699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006705899999999999,0.0,0.012987799999999999,0.0,0.0,0.0,0.0097432,0.0011597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038687099999999995,0.0,0.0,0.249475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351921,0.0,0.0001651,0.0,0.0,0.0,0.0043771,0.0,0.0,0.0,0.0,0.0,0.0169497,0.110618,0.0,0.0,0.0,0.0584842,0.08642389999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096975,0.0,0.0,0.0,0.0,0.264468,0.0,0.0,0.00011009999999999999,0.00043660000000000004,0.0,0.0,0.0,0.0,0.0086021,0.0016349,0.0,0.0049112,0.0,0.0061165,0.0,0.0,0.0,0.0,Obesity
ERR321382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069274,0.0,0.036879699999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010728999999999999,0.0179307,0.0,0.0,0.0162225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391689,0.0,0.0,0.0,0.0,0.0023673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029184099999999998,0.0,0.0,0.04364269999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014435000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052376,0.0,0.0,0.0465764,0.194162,0.0047583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404394,0.0,0.0,0.0007518,0.0,0.0210348,0.0,0.0,0.0,0.0,Obesity
ERR321211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036123,0.016385900000000002,0.0,0.0,0.0,0.007331300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141055,0.0,0.0,0.0,0.0107677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21049099999999998,0.0,0.0,0.0203295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293147,0.0,0.0,0.0,0.0,0.0,0.0010092999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23454899999999998,0.192447,0.0345845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020182999999999998,0.0,0.0,3.91e-05,0.0,0.167419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064966,0.0,0.0,0.0129904,0.0,0.004945100000000001,0.0,0.0,0.0,0.0,Obesity
ERR321246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000001e-07,0.27428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08966519999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486163,0.0,0.0,0.0,0.0,Health
ERR321180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471198,0.0,0.0,0.0,0.0,0.686472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Obesity
ERR321561,8.7e-05,0.0,0.0,0.0,3.67e-05,0.0,0.0,0.0,0.0,0.0113908,0.0002269,0.0017305,0.0,0.0,0.0,0.0,0.0079622,0.0,0.0,2.9900000000000002e-05,2.6e-05,0.0,0.0,0.0130191,0.0596967,0.0,0.0,0.0,0.0007616000000000001,0.0010103,0.0001796,1.33e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.04e-05,0.0,0.0025187,0.0,0.0187588,0.0,0.0,0.0,0.061991500000000005,4.96e-05,0.0,0.0,0.00020640000000000003,0.0,0.0,0.009830100000000001,0.0,0.0381405,0.0462807,0.0,0.0509784,0.0,0.0,0.0,0.0004412,0.0,0.0,0.0,0.0,0.0379786,0.0,0.00092,0.0,6.42e-05,0.0,0.0015077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001013,0.22273099999999998,0.031086099999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053947,0.0,5.35e-05,6.95e-05,0.0,0.303476,0.0,0.0,0.0002961,0.008349,1.55e-05,0.0,0.0,0.0,0.006404300000000001,0.0007752000000000001,0.0,0.0136737,0.0,0.0416971,0.0,0.0,0.0,0.0,Obesity
ERR321103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237012,0.0,0.0,-1.0000000000000001e-07,0.0114109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163032,0.0,0.0,0.0,0.0,Obesity
ERR321638,9.1e-06,0.0,7.599999999999999e-06,0.0,0.0,0.0,1.73e-05,5e-05,0.0,0.168444,0.0009672999999999999,0.0008582999999999999,1.0199999999999999e-05,0.0,0.0,0.0,0.0006401,0.0,0.0,7.159999999999999e-05,0.0021545,3.49e-05,0.0,0.0068904,0.002865,0.00037580000000000003,0.0,0.0034056,0.014100999999999999,0.0002492,0.0,5e-06,0.0,0.0,0.0,0.0,0.0,1.86e-05,0.0,1.3800000000000002e-05,0.0009032000000000002,0.0,0.0777199,0.0,0.0,0.0,0.0,2.64e-05,0.0,3.27e-05,0.0,0.0,0.0,0.0639413,0.0,0.210446,0.0,0.0,0.0219715,8.5e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.1e-06,0.04868840000000001,0.0004333,1.15e-05,0.0,0.0,0.0,0.0007374,0.0,0.0,0.0,0.0,0.0055128,0.0,0.0,0.0,0.0,0.0,0.0815769,0.0742707,0.0,0.0,0.0,0.0,0.0,0.0,0.0001179,0.0021199,0.0,0.00020659999999999998,0.0003347,0.0,0.186931,0.0,0.0,7.06e-05,7.82e-05,1.7500000000000002e-05,0.0,0.0,0.0,0.003523,0.0055352000000000005,1.95e-05,0.0099543,0.0,0.0035081999999999995,0.0001115,0.0,0.0,0.0,Obesity
ERR321310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505889999999999,0.0015692999999999998,0.004741100000000001,0.0,0.0,0.0,0.0,0.0020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0370654,0.0527741,0.0,0.0,0.0326004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017214,0.0,0.0,0.0,0.0056482,0.00029160000000000004,0.0,0.0,0.0,0.0,0.0,0.0060715,0.0,0.315166,0.0,0.0,0.030244499999999997,0.0,0.0,0.0,0.0,0.0,0.00022380000000000002,0.0,0.0,0.0179806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006937,0.0111343,0.0,0.0,0.0,0.08496319999999999,0.0055365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001665,0.0,0.0,0.0,0.0,0.21837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147894,0.0,0.0,0.0191391,0.0,0.0505324,0.0,0.0,0.0,0.0,Obesity
ERR321295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017673900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0984102,0.0,0.0,0.005542,0.0522467,0.0,0.0,0.015119999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232218,0.0,0.0,0.0362732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08900119999999999,0.0,0.0,0.0080105,0.04189369999999999,0.02544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020448300000000003,0.0,0.0,0.0119955,0.0,0.0,0.0,0.0,0.0,0.0,Obesity
ERR321651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0787387,7.35e-05,7.979999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002248,0.0,0.0094795,0.0626038,0.0171997,0.0035004000000000003,0.0,0.0056379,0.0364122,0.0005016,0.0,4.929999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.14e-05,0.0,0.0015903,0.0,0.009764299999999998,0.0,0.0,0.0,0.0,0.0007208,0.0,0.0,0.0,0.0,0.0,0.0379881,0.0,0.279929,0.0,0.0,0.035474399999999996,0.006977399999999999,0.0,0.0,6.4000000000000006e-06,0.0,0.0,0.0,0.0,0.0555633,0.0,0.0,0.0,0.0,0.0,0.00031539999999999997,0.0,0.0,0.0,0.0,0.0,0.0011475,0.0,0.0,0.0,0.0,0.0796135,0.07393279999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.00011350000000000001,0.0112225,0.0,0.0012472000000000002,0.0001781,0.0,0.134056,0.0,0.0,9.620000000000001e-05,0.0005364,0.0,0.0,0.0,0.0,0.012363899999999999,0.0062006000000000006,1.3500000000000001e-05,0.0150029,0.0,0.0214033,0.0,0.0,0.0,0.0,Health
ERR321618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327912,0.00017490000000000002,0.0002979,0.0,0.0,0.0,0.0,0.000471,0.0,0.0,0.0001316,4.83e-05,0.0,0.0,0.023336799999999998,0.383773,0.0,0.0,0.0,8e-06,2.9e-06,2.4299999999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003481,0.0,0.0,0.0,0.0,0.0,7.2000000000000005e-06,0.0001471,0.0,0.0,0.00013590000000000002,2.5200000000000003e-05,0.0,0.0,0.0,0.07739449999999999,1.4999999999999998e-06,0.0,0.0,0.000586,0.0,0.0,0.0,0.0,0.0,0.0,3.0200000000000002e-05,0.145544,0.0,0.0,0.0,0.0009927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021431,0.0,0.0,0.0,0.222436,0.00028010000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02e-05,0.0766779,0.0,0.0,0.0,9.71e-05,0.0,0.0,0.0,4.5e-06,0.0052708,0.004695899999999999,0.0,0.010685799999999999,0.0,0.011416200000000001,0.0,0.0,0.0,0.0,Health
ERR321304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08241439999999998,0.0,0.0011518,0.0,0.0,0.0,0.0,0.001028,0.0,0.0,0.0,0.0,0.0,0.0,0.0095084,0.026820499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671886,0.0,0.0,0.0,0.019006099999999998,0.0014068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216463,0.0,0.0,0.0388659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171479,0.009657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065332,0.0,0.0,0.0,0.0,0.254301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018640999999999998,0.0,0.0,0.07943889999999999,0.0,0.0005623,0.0,0.0,0.0,0.0,Obesity
ERR321254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421977,0.0001207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014885999999999999,0.0,0.0051581,0.0105453,0.0278562,0.0,0.0,0.0,0.0132524,0.0010517999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040741,0.0,0.045568800000000007,0.0,0.0,0.0,0.025693599999999997,0.0048382,0.0,0.0,0.0,0.0,0.0,0.0105654,0.0,0.110501,0.0,0.0,0.0289256,0.0,0.0,0.0,2.5200000000000003e-05,0.0,0.0,0.0,0.0,0.106545,0.0,0.0,0.0,0.0,0.0,0.0031461999999999996,0.0,0.0,0.0,0.0,0.0,0.0006628,0.0,0.0,0.0,0.0,0.07357860000000001,0.07980989999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012401,0.0,0.0005051999999999999,0.0,0.0,0.38062199999999996,0.0,0.0,6.02e-05,0.000284,0.0,0.0,0.0,0.0,0.007456000000000001,0.0014202000000000002,0.0,0.0027043,0.0,0.010101899999999999,0.0,0.0,0.0,0.0,Health
ERR321527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543636,0.020672299999999998,0.001188,0.0,0.0,0.0,0.0,0.0011703,0.0,0.0,0.0,0.0,0.0,0.0189694,0.0100559,0.0496721,0.0,0.0,0.0018786,0.0046125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002398,0.0,0.0146766,0.0,0.0,0.0,0.0,0.0032881,0.0,0.0,0.0,0.0,0.0,0.0008734999999999999,0.0,0.182807,0.0,0.0,0.0288056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0413825,0.0,0.0,0.0,0.0,0.0,0.0007774,0.0,0.0,0.0,0.0,0.0,0.0,0.055671,0.0,0.0,0.0,0.020264400000000002,0.101922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114001,0.0,0.0008349,0.0,0.0,0.34848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011888299999999997,0.0018767,0.0,0.0045702,0.0,0.0076592,0.0,0.0,0.0,0.0,Obesity
