group,Blautia,Anaerostipes,Fibrobacter,Methylobacterium,Desulfonatronum,Methylocapsa,Parvibacter,Oxalobacter,Dorea,Acetivibrio,Anaerofustis,Catabacter,Clostridium_XI,Anaerovorax,Campylobacter,Enterorhabdus,Acetatifactor,Delftia,Anaerococcus,Anaerobacterium,Paraeggerthella,Ralstonia,Pedobacter,Flavonifractor,Mucilaginibacter,Burkholderia,Pyramidobacter,Ruminococcus2,Ezakiella,Treponema,Paracoccus,Pantoea,Achromobacter,Megamonas,Murdochiella,Odoribacter,Mobiluncus,Streptomyces,Butyrivibrio,Parasutterella,Rubrivivax,Kocuria,Ethanoligenens,Aeromonas,Undibacterium,Proteus,Psychrobacter,Stenotrophomonas,Bacillus,Intestinimonas,Mesorhizobium,Enhydrobacter,Brachyspira,Flavobacterium,Methylophilus,Microbacterium,Ureibacillus,Hyphomicrobium,Serratia,Varibaculum,Pelomonas,Mycobacterium,Rhizobium,Cupriavidus,Bosea,Glycocaulis,Bilophila,Anaerobiospirillum,Zoogloea,Gallicola,Acetobacter,Cloacibacillus,Roseburia,Facklamia,Clostridium_IV,Fluviicola,Cellulosibacter,Caryophanon,Tessaracoccus,Senegalimassilia,Tetragenococcus,Cetobacterium,Corynebacterium,Alkalibaculum,Helicobacter,Veillonella,Dialister,Turicibacter,Anaerofilum,Faecalibacterium,Collinsella,Bradyrhizobium,Saccharofermentans,Weissella,Fusobacterium,Sutterella,Slackia,Klebsiella,Fusicatenibacter,Akkermansia,Adlercreutzia,Gordonibacter,Streptococcus,Haemophilus,Erysipelotrichaceae_incertae_sedis,Lactococcus,Alistipes,Eggerthella,Clostridium_sensu_stricto,Olsenella,Oscillibacter,Butyricimonas,Lachnospiracea_incertae_sedis,Clostridium_III,Megasphaera,Alloprevotella,Sphingomonas,Mitsuokella,Granulicatella,Enterococcus,Howardella,Clostridium_XVIII,Clostridium_XlVb,Buttiauxella,Bifidobacterium,Ruminococcus,Selenomonas,Coprobacillus,Barnesiella,Paraprevotella,Escherichia/Shigella,Coprobacter,Acetanaerobacterium,Salmonella,Actinomyces,Gemella,Parasporobacterium,Pseudoflavonifractor,Peptostreptococcus,Bacteroides,Abiotrophia,Phascolarctobacterium,Allisonella,Faecalitalea,Elusimicrobium,Parabacteroides,Enterobacter,Holdemania,Parvimonas,Acinetobacter,Mogibacterium,Propionibacterium,Faecalicoccus,Finegoldia,Solobacterium,Holdemanella,Peptoniphilus,Lactobacillus,Atopobium,Acidaminococcus,Coprococcus,Citrobacter,Porphyromonas,Gemmiger,Christensenella,Anaerotruncus,Catenibacterium,Pediococcus,Brevundimonas,Rothia,Eubacterium,Hydrogenoanaerobacterium,Piscicoccus,Prevotella,Sneathia,Victivallis,Erysipelothrix,Desulfovibrio,Staphylococcus,Succinivibrio,Peptococcus,Gardnerella,Raoultella,Clostridium_XlVa,Pseudomonas,Aggregatibacter,Scardovia
obesity,5.916066249,0.16141106,0.001169645,0.001169645,0,0.002339291,0.009357163,0,1.542762234,0,0,0,0,0,0,0,0,0.001169645,0.004678581,0,0,0.005848227,0,0.195330776,0.001169645,0,0,0.947412744,0,0.002339291,0,0,0,0.118134182,0,0.030410779,0,0.001169645,0.002339291,0.011696454,0.005848227,0.001169645,0,0,0.002339291,0,0,0,0,0.162580706,0,0,0.001169645,0,0,0,0,0,0,0,0.002339291,0,0,0,0,0,0.039767942,0,0,0,0,0.005848227,0.002339291,0,0.105268083,0,0,0,0,0.182464677,0,0,0,0,0,0.003508936,4.818938898,0.018714326,0.016375035,11.75610555,4.373304014,0.003508936,0.060821559,0.007017872,0,0,0.106437728,0,1.651539253,0,0,0.010526808,0.204687939,0,0.004678581,0.023392907,0.75676055,0.005848227,0.308786376,0.188312904,0.010526808,0.019883971,5.909048377,0.083044821,2.982595677,0.001169645,0.031580425,0.001169645,0,0.037428652,0,0.555581548,0,0,6.403808365,1.133386357,0,0,0.264339852,0.007017872,0.160241415,0.007017872,0.088893048,0,0.012866099,0.002339291,0,0.008187518,0,5.863432207,0,0.004678581,0.14386638,0,0,0.314634603,0,0.002339291,0,0.051464396,0,0.003508936,0.035089361,0,0.003508936,0,0,2.209460092,0.001169645,0.769626649,2.543978666,0,0.001169645,0.913493029,0.009357163,0.004678581,0,0,0.012866099,0,0.616403107,0.004678581,0,34.64138673,0,0,0,0.001169645,0.002339291,0.001169645,0,0,0,0.331009638,0.007017872,0,0
obesity,1.380204432,0.067878906,0.000611522,0.002446087,0,0,0,0,0.728933843,0.000305761,0,0,0,0,0,0.000305761,0,0,0.003974891,0,0,0,0,0.403298548,0,0,0.000305761,0.205165524,0,0,0.001834565,0,0,0.000611522,0,0.104570207,0,0,0.01834565,0.005503695,0,0.000305761,0,0,0,0,0.000305761,0,0,0.194769655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000611522,0,0,0,0,0.008561304,0.000611522,0,0.037608583,0,0,0,0,0.025072389,0.003974891,0,0.000611522,0,0,0.009784347,4.217970788,0.004892173,0.003974891,1.663033209,0.136063574,0,0.044335322,0.006115217,0,0,0.001834565,0.000917283,0.111908467,0,0,0.012841955,0.323494969,0.016205325,0.002140326,0.012841955,1.120919239,0.006420978,0.013453477,0.017428368,0.019568694,0.050756299,0.880285458,0.025072389,0.950610452,0,0.000305761,1.732440919,0.002751848,0.010701629,0.02201478,0.049839017,0,0.102735642,1.684742228,1.633985929,0.005809456,0,0.324412251,0.275490517,0.081638144,0.000611522,0.581862878,0,0.005197934,0.002751848,0,0.011618912,0.000917283,3.583517045,0,0.003974891,0.028129997,0.009172825,0,0.382812572,0.002446087,0.000305761,0,0.008867064,0,0.000611522,0,0,0.005197934,0.177647048,0,0.619471462,0.000305761,0,0.24736052,0.056565755,0.001223043,0.619471462,0.002751848,0.005197934,1.323027155,0.002446087,0.008867064,0.000611522,0.112519989,0.006115217,0,72.56805472,0,0,0,0.764707861,0.002446087,0,0,0.000305761,0.002446087,0.071548037,0.002446087,0,0
obesity,7.007537856,0.443599493,0,0.003335335,0.270162097,0,0,0,2.364752185,0.006670669,0,0,0,0,0,0,0.003335335,0,0.010006004,0.006670669,0,0,0,1.080648389,0,0,0,1.487559202,0,0,0,0,0,0,0,0.100060036,0,0,0.063371356,0,0,0,0.003335335,0,0,0,0,0,0,0.667066907,0,0,0.003335335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03668868,0,0,0,0,0.013341338,0,0,0.023347342,0,0,0,0,0.920552331,0,0,0,0,0,0.043359349,0.040024014,0.023347342,0.016676673,9.595757454,3.625508639,0.026682676,0.236808752,0.003335335,0.003335335,0.006670669,0.243479421,0,0.830498299,0,0,0.020012007,0.466946835,0.033353345,0,0.013341338,1.607631245,0,0.480288173,0.013341338,0.123407378,0.320192115,6.427189647,0.010006004,2.835034354,2.011206724,0.003335335,2.418117537,0.006670669,0.056700687,0.126742712,0.710426256,0,0.006670669,2.414782203,2.601560937,0,0,0.216796745,0.126742712,1.043959709,0,0.526982856,0.03668868,0.030018011,0.003335335,0,0.006670669,0.006670669,6.357147622,0,3.181909145,0.120072043,0,0.013341338,1.354145821,0.043359349,0.003335335,0,0,0,0,0,0,0.020012007,2.501500901,0.006670669,0.613701554,0.006670669,0,1.244079781,0.03668868,0,1.904476019,0.003335335,0,4.952971783,0,0.003335335,0,0.600360216,0,0,22.89707158,0.003335335,0,0,0.013341338,0.003335335,0,0,0.003335335,0,0.196784738,0,0,0
obesity,18.49659663,0.858242083,0,0,0,0,0,0,6.007694584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503107428,0,0,0,2.071618822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147972773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118378218,0,0,0,0,0,0,0,0.503107428,0,0,0,0,0.503107428,0,0,0,0,0,0,2.989050015,0,0.118378218,10.23971589,4.261615863,0,0.266350991,0,0,0,0,0,0.71026931,0,0,0.029594555,0.207161882,0.029594555,0,0.088783664,0.38472921,0,3.965670317,0.591891092,0,0.029594555,14.56052086,0,0,0.029594555,0,0,0,0.088783664,0.621485647,0.976620302,0,0,0.917431193,4.291210417,0,0,1.302160402,0.236756437,0.118378218,0,1.035809411,0.029594555,0.029594555,0,0,0.029594555,0,1.420538621,0,0,0,0,0,0.207161882,0,0,0,0,0,0,0,0,0,1.272565848,0,0.38472921,0,0,0.828647529,0,0,4.320804972,0,0,0,0,0,0,0.355134655,0,0,0.355134655,0,0,0,0.029594555,0,12.10417283,0,0,0,1.331754957,0,0,0
obesity,26.84373809,0.870843085,0,0,0,0,0,0,4.789636967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103412616,0,0,0,0.821858161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038099385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038099385,0,0,0,0,0.005442769,0,0,0.255810156,0,0,0,0,0.136069232,0,0,0,0,0,0.032656616,0.103412616,0.010885539,0.005442769,11.91966473,11.16856256,0.005442769,0.010885539,0.005442769,0,0.005442769,0.402764927,0.010885539,0.783758776,0,0,0.005442769,0.29935231,0,0,0.021771077,0.032656616,0,0.315680618,0.010885539,0,0,5.056332662,0.005442769,0,0,0,0,0.016328308,0.342894465,0.277581233,0.15239754,0,0.032656616,14.35802536,0.310237849,0,0,0.038099385,0.016328308,0.097969847,0,0.059870462,0.021771077,0.087084308,0.005442769,0,0,0.005442769,0.092527078,0,0.070756001,0,0,0,0.005442769,0.027213846,0,0,0,0,0,0,0,0,1.752571708,0.005442769,8.561476079,0.005442769,0,0.849072008,0.038099385,0,5.241386818,0,0,0,0,0.016328308,0.016328308,0.168725848,0,0,2.481902792,0,0,0,0.005442769,0,0,0,0,0.005442769,0.718445545,0,0,0
obesity,17.12780994,1.021356516,0,0.00096811,0,0,0,0,3.072782543,0,0,0,0,0,0,0,0,0,0.028075203,0,0,0,0,0.151993339,0,0,0.013553546,0.839351753,0,0,0,0,0,0.001936221,0,0.015489767,0,0,0.056150406,0.031947645,0,0.002904331,0,0,0,0,0,0,0,0.053246074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004840552,0,0,0,0,0.006776773,0.004840552,0,0.028075203,0,0,0,0,0.114237032,0,0,0,0,0,0.016457878,0.13166302,0.027107092,0.010649215,14.84113308,2.994365597,0.014521657,0.057118516,0,0.003872442,0.001936221,0.060022847,0.006776773,1.236277034,0.006776773,0,0.012585436,0.600228474,0.005808663,0,0.083257498,0.646697775,0.00096811,10.42364513,0.002904331,0.013553546,0.02226654,23.91232792,0.019362209,0.00096811,0.00096811,0.003872442,0.779328906,0.002904331,0.185877205,0,1.05039983,0.004840552,0.004840552,0.802563556,1.304044765,0.002904331,0,0.157802002,0.051309853,0.132631131,0.003872442,0.140376014,0.101651596,0.020330319,0.02129843,0,0.004840552,0.008712994,2.215036691,0.002904331,0.896470269,0.036788197,0,0.00096811,0.077448835,0.012585436,0,0.00096811,0.001936221,0,0.02129843,0,0.00096811,0.032915755,1.864580711,0.004840552,0.023234651,0.003872442,0.00096811,0.914864368,0.010649215,0.001936221,3.81145081,0,0,5.115495576,0,0.006776773,0,0.550854842,0.001936221,0,1.318566422,0,0,0,0.310763452,0.001936221,0.018394098,0,0.00096811,0.004840552,0.215888629,0.001936221,0,0
obesity,0.368106268,0.001321746,0,0.002643492,0,0,0,0,0.095826587,0,0,0,0,0,0,0,0,0.000660873,0,0,0,0,0,1.364041899,0,0,0,0.083930873,0,0.001982619,0,0,0,0,0,0.450054522,0,0,0,0.118296269,0,0,0,0,0,0,0,0,0,0.046261111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137461587,0,0,0,0,0.00660873,0,0,0.012556587,0,0,0,0,0,0,0,0,0,0,0.031721905,0.009252222,0.01321746,0,1.112910154,0.001321746,0,0,0,0.017843571,0.423619601,0.000660873,0,0.079965635,0.176453095,0,0.009252222,0.167200872,0.02841754,0.078643889,0.000660873,1.461190232,0.011895714,0.011234841,0,0.229322936,0.137461587,1.025674917,0.001321746,0,0,0.000660873,0.000660873,0,0.015200079,0,0.11631365,0,0,0.238575158,0.001321746,0,0,1.496216502,0.29607111,0.275584047,0.020487063,0.012556587,0,0.002643492,0.000660873,0,0.003304365,0,30.892509,0,2.102237055,0.000660873,0,0,2.026236659,0,0,0,0.002643492,0,0,0,0,0.000660873,0,0,0.000660873,0,0,0.000660873,0,0.076000397,2.048706341,0,0.003304365,0,0,0,0.000660873,0.049565476,0.007930476,0,52.5334567,0,0,0,0.021147936,0,0,0,0,0,0.032382778,0.001321746,0,0
obesity,6.50581225,0.295496728,0,0,0,0,0,0,4.434893035,0,0,0.002442122,0.002442122,0,0,0,0,0,0.007326365,0,0,0,0,0.051284556,0,0,0,1.255250562,0,0,0,0,0,0,0,0.004884243,0,0,0,0.17094852,0,0,0,0,0,0,0,0,0,0.058610921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019536974,0,0,0,0,0,0.009768487,0,0.310149458,0,0,0,0,0,0,0,0,0,0,0.002442122,3.377454332,0.004884243,0,6.398358894,6.137051871,0,0,0,0,0,0,0,0.39806584,0.002442122,0.004884243,0.061053043,1.504346977,0,0.002442122,0.004884243,0.334570675,0.026863339,0.105011234,0.24177005,0.002442122,0,5.431278695,0.009768487,0,0,0,0,0.004884243,0.024421217,0,1.318745726,0,0,40.6320211,7.248217251,0,0,0.148969425,0,0.261307024,0,0,0,0.01465273,0.007326365,0,0.004884243,0,5.079613168,0,0,0.236885806,0,0,0.24177005,0,0,0.002442122,0,0,0,0,0,0.007326365,0,0.004884243,1.23815571,0,0,0.056168799,0,0,3.895184136,0.017094852,0.002442122,0,0,0.017094852,0,0.600761942,0.002442122,0,0.012210609,0,0,0,0.688678324,0.002442122,0,0,0.002442122,0.002442122,1.045228094,0,0,0
obesity,19.76462944,2.76885311,0,0.003609978,0,0,0,0,7.656763294,0,0,0,0,0,0,0,0,0,0.014439912,0,0,0,0,0,0,0,0,3.563048265,0,0,0.007219956,0,0,0.433197357,0.003609978,0,0,0,0.028879824,0.003609978,0.007219956,0,0,0,0,0,0,0,0,0.01804989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014439912,0,0,0,0,0,0.010829934,0,0.35738782,0,0,0,0,0.400707556,0,0,0,0,0,0.256308437,0.202158767,0,0.007219956,0.638966102,3.909606151,0,0.05414967,0,0,0,0.032489802,0,0.718385618,0.046929714,0.144399119,0.111909317,5.884264106,0.003609978,0.137179163,0.01804989,0.014439912,0.028879824,3.891556262,0.010829934,0,0,12.55189343,0.003609978,0,0,0.003609978,0,0.003609978,9.616981336,0,7.447384571,0,0,1.371791632,0.859174759,0,0,0.010829934,0.010829934,3.42947908,0,0.050539692,0,0.075809538,0.010829934,0.028879824,0,0.021659868,0.166058987,0.014439912,1.050503592,0.057759648,0,0,0.010829934,0.003609978,0.007219956,0.01804989,0,0,0,0,0.014439912,0.043319736,0,0.028879824,0.03609978,0.007219956,0,0.064979604,0,0,7.761452655,0.003609978,0,0,0,0.028879824,0.007219956,0.761705354,0.010829934,0,0.721995596,0,0,0,0.014439912,0,0,0.003609978,0.003609978,0,2.494494784,0,0,0
obesity,0.614642911,0.03113242,0,0.003557991,0,0.000889498,0,0,0.214368946,0,0,0,0,0,0.000889498,0,0,0,0.004447489,0,0,0.000889498,0,0.016900456,0,0,0,0.423400906,0,0.000889498,0,0,0.000889498,2.517278493,0,0.026684931,0,0.000889498,0.000889498,0,0.003557991,0,0,0,0,0,0,0.000889498,0,0.015121461,0.000889498,0,0,0,0,0,0,0,0,0,0,0,0,0.000889498,0,0,0.003557991,0,0.004447489,0,0,0.000889498,0,0,0.002668493,0,0,0,0,0,0,0,0.000889498,0,0,0.029353424,10.07711945,0.012452968,0.010673972,1.227506827,0.469654786,0.000889498,0.04269589,0,0.001778995,0.005336986,0.03113242,0,0.072938811,0.002668493,0.000889498,0.002668493,0.147656618,0.273965292,0.001778995,0.012452968,0.089839268,0.000889498,0.022237443,0.002668493,0,0.010673972,0.489223735,0,0,0,0.007115982,0,0.007115982,0.001778995,0,0.033800913,0,0.002668493,0.248169858,0.03469041,0,0,0.005336986,0.032911415,0.016010959,0.000889498,0,0,0.003557991,0.013342466,0,0.000889498,0,0.811221903,0,0.008005479,0.001778995,0,0,0.028463926,0,0,0.003557991,0.014231963,0,0.000889498,0,0,0.008894977,0.310434698,0,0.006226484,0,0,0.007115982,0,0.005336986,0.221484927,0,0,0.643996335,0,0.004447489,0.002668493,0.045364383,0,0,80.48797844,0,0,0,0.019568949,0.005336986,0.000889498,0,0,0,0.021347945,0.000889498,0,0
obesity,4.749331409,0.556097975,0.000849005,0.002547014,0,0,0,0,1.77187248,0.000849005,0.004245023,0,0,0,0,0,0,0,0.005943032,0,0,0,0,0.104427559,0,0,0,4.02428153,0,0,0.000849005,0,0,0,0,0.072165386,0,0,0.076410409,0.432992317,0.000849005,0.000849005,0,0,0,0,0.000849005,0.000849005,0,0.079806427,0,0,0,0,0.000849005,0,0,0,0,0,0,0,0,0,0,0,0.128199686,0,0,0,0,0.005943032,0.001698009,0,0.361675935,0,0,0,0,0.31582969,0,0,0,0,0,0.090843486,0.00933905,0.050940273,0.027168145,9.075009551,0.87107866,0.003396018,0.012735068,0,0,0.002547014,0.007641041,0,0.084900454,0.04669525,0.15706584,0.06537335,0.568833043,0.029715159,0.017829095,0.002547014,2.126756378,0.087447468,0.097635522,0,0.109521586,0.012735068,3.92155198,0.0747124,0,0,0.004245023,0,0.004245023,0.008490045,0,2.890860466,0.001698009,0,24.02173452,3.391773146,0,0.056883304,0.073863395,0.002547014,0.105276563,0,0,0,0.031413168,0.013584073,0,0.004245023,0.00933905,23.16423993,0.003396018,1.642823789,0,0,0,1.410196545,0,0.014433077,0.001698009,0.003396018,0,0.000849005,0,0,0.003396018,5.10846033,0.001698009,0.005094027,0.000849005,0,0.042450227,0,0.000849005,6.265653521,0.000849005,0.000849005,0.001698009,0,0.005094027,0,0.708918793,0,0,0.023772127,0,0,0,0.002547014,0,0,0,0,0,0.708918793,0.001698009,0,0.001698009
obesity,13.04576162,0.711369984,0,0,0,0,0,0,3.721563104,0.002387148,0,0,0,0,0,0,0,0,0.007161443,0,0,0,0,0.107421642,0,0,0.002387148,3.160583419,0,0.002387148,0.002387148,0,0,0.083550166,0,0,0,0,0.004774295,0.097873051,0,0.002387148,0,0,0,0,0,0,0,0.057291542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016710033,0,0,0,0,0.014322886,0.004774295,0,0.035807214,0,0,0,0,0.214843284,0,0,0,0,0,0.033420066,2.828769903,0,0.002387148,23.62082548,4.857845361,0,0.00954859,0.133680265,0,0,0.093098756,0,3.401685326,0,0.007161443,0.162326037,0.159938889,0.014322886,0.004774295,0.026258624,0.114583085,0.021484328,0,0,0.026258624,0.011935738,11.94051228,0.085937314,0,0.12890597,0,0,0.00954859,0.233940465,0,4.77906949,0,0,0.883244611,9.570074718,0,0,0,0.007161443,0.133680265,0,0.045355804,0,0.035807214,0.004774295,0,0.002387148,0.016710033,1.164928027,0.004774295,0.004774295,0.047742952,0,0,0.045355804,0,0,0.00954859,0,0,0.002387148,0,0,0.021484328,1.10286219,0.002387148,0.296006302,0.00954859,0,1.656680433,0,0,3.322909455,0,0,0,0,0.021484328,0,0.895180349,0,0,6.161227949,0,0,0,0.062065838,0.004774295,0.00954859,0,0.007161443,0,0.441622306,0.002387148,0,0
obesity,39.32378594,1.621143055,0,0.003589247,0,0,0,0,3.425337688,0.001196416,0,0.001196416,0,0,0,0,0.001196416,0,0.008374909,0,0,0,0,0.064606439,0,0,0,1.355538806,0,0,0,0,0,0,0,0.004785662,0,0,0.008374909,1.640285704,0,0,0,0,0,0,0,0,0,0.037088882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068195686,0,0,0,0,0.002392831,0.003589247,0,0.046660206,0,0,0,0,0.011964155,0,0,0,0,0,0.002392831,3.622746252,0.001196416,0.004785662,3.287749901,3.310481797,0.126820047,0.008374909,0.075374179,0,0,0.005982078,0.014356986,1.579268512,0.001196416,0.001196416,0.03230322,0.092123997,0.001196416,0,0.069392101,1.194022708,0.011964155,2.36292069,0.022731895,0.004785662,0,23.07287367,0.148355527,0,0.002392831,0.035892466,0,0.001196416,0.014356986,0.003589247,0.002392831,0.22253329,0,0.262015003,2.425134298,0.003589247,0,0.130409294,0.151944773,0.104088152,0,0.086141919,0.003589247,0.009571324,0.019142649,0.002392831,0.002392831,0.002392831,2.228922149,0.001196416,0.011964155,0,0,0,0.04546379,0,0,0.011964155,0,0.002392831,0.001196416,0,0.005982078,0,0,0.007178493,0.011964155,0.008374909,0,1.243075745,0.001196416,0.002392831,5.05006999,0,0.001196416,0.003589247,0,0.015553402,0,0.467798476,0.001196416,0,0.050249453,0,0,0,0.011964155,0.001196416,0.028713973,0,0.002392831,0,0.612564756,0,0.001196416,0
obesity,6.268811226,1.134904051,0,0.001917068,0,0,0,0.067097368,2.057013592,0.011502406,0.001917068,0.001917068,0,0,0,0,0,0.001917068,0,0,0,0,0,0.797500144,0,0,0,0.655637137,0,0,0,0,0,0,0,0.082433909,0.001917068,0,1.257596381,0.797500144,0.001917068,0,0,0.001917068,0,0,0.013419474,0,0,0.138028871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28564308,0,0.001917068,0,0,0.026838947,0.001917068,0,0.878016985,0,0.001917068,0,0.001917068,0.412169545,0,0,0,0,0,0.172536089,0.013419474,0.017253609,0.080516841,7.628012193,1.9439066,0.007668271,0.642217664,0,0.003834135,0,0.369994057,0.001917068,0.341238042,1.752199835,0.153365412,0.115024059,1.033299465,0.03259015,0.005751203,0.024921879,0.709315032,0.007668271,0.078599774,0,0.116941127,0.036424285,5.678354389,0.427506087,0,0.001917068,0.009585338,0,0,0.118858195,0,2.936947645,0.003834135,0,2.31198359,7.927074746,0,0.001917068,0,0,1.075474954,0,1.15215766,0,0.015336541,0.011502406,0.001917068,0.026838947,0.001917068,9.474148343,0.001917068,4.355577708,0.017253609,0,0,0.878016985,0.001917068,0.001917068,0,0.047926691,0,0,0,0,0.007668271,0.001917068,0,0.722734505,0,0,0.327818569,0.003834135,0,1.138738186,0.007668271,0.019170677,0,0,0.007668271,0.005751203,0.427506087,0.034507218,0,26.37885091,0.001917068,0,0,3.709525909,0.095853383,0.007668271,0,0,0,0.425589019,0,0,0
obesity,18.21432782,0.386424071,0,0,0,0,0,0,4.604341049,0,0,0,0,0,0,0,0,0,0.007859473,0,0,0.001309912,0,0.052396484,0,0,0,0.221375146,0,0.001309912,0,0,0,4.434052475,0.002619824,0.003929736,0,0,0.001309912,0.023578418,0,0,0,0,0,0,0,0,0,0.019648682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001309912,0,0,0,0,0.001309912,0,0.001309912,0.001309912,0,0.596010008,0,0,0.001309912,0,0.482047655,0,0,0.002619824,0,0,0.079904638,1.417324897,0,0.002619824,5.231788947,5.692878008,0.022268506,0.017028857,0,0,0.001309912,0.408692577,0,5.984988407,0.001309912,0.001309912,0.010479297,0.607799217,0.176838134,0.157189453,0.009169385,0.044537012,0.048466748,0.104792968,0.411312401,0.005239648,0.002619824,9.01743493,0.002619824,0.241023827,0.001309912,0.003929736,0,0.053706396,0.006549561,0,6.000707353,0.010479297,0.003929736,10.79105592,0.036677539,0,0,0.005239648,0.005239648,4.606960873,0,0,0,0.103483056,0.010479297,0,0.001309912,0.005239648,1.605952241,0.006549561,0.02488833,0.037987451,0,0,0.013099121,0,0,0.001309912,0.043227099,0,0.006549561,0,0.001309912,0.02488833,0.001309912,0.006549561,0.028818066,0.010479297,0,0.003929736,0,0.022268506,1.143553268,0,0,0,0,0.014409033,0.003929736,0.32354829,0,0,16.00581601,0,0,0,0,0.007859473,0.001309912,0,0,0,0.244953564,0.005239648,0,0.001309912
obesity,25.14092953,5.683895629,0,0.013475333,0,0,0,0,10.95230181,0,0.002695067,0,0,0.006288489,0.000449178,0,0.006288489,0,0.006737667,0,0,0,0,0.054799689,0,0,0,8.854641579,0.000898356,0.000898356,0,0,0,0,0.004940956,0.005390133,0,0.000449178,0.004940956,0.015721222,0,0,0,0,0,0,0,0,0,0.062435711,0,0,0,0,0,0.000449178,0,0,0,0.000449178,0,0,0.001347533,0,0.000898356,0,0.017068756,0,0,0,0,0.004940956,0.000449178,0,0.133854978,0,0,0,0,2.511352968,0,0,0.000449178,0,0,0,0.187307134,0.015272045,0.015272045,0.863319693,10.71513594,0.046714489,0.026950667,0,0,0,0.006288489,0.013026156,1.856900943,0.001347533,0.121278001,0.258277224,2.672158614,0.002245889,0,0.046714489,0.822444515,0.050757089,2.158748411,0.006288489,0.0161704,0.000898356,12.31420884,0.004940956,0,0,0.018865467,0.000449178,0.003593422,0.004491778,0.002695067,0.002245889,0.000898356,0.001347533,4.050236043,0.059740645,0.001796711,0,0.390784669,0.003144244,0.046265311,0.000449178,0.543505114,0.000898356,0.270405024,0.063334067,0.170687556,0.005390133,0.002245889,0.339578402,0.0040426,0.010331089,0,0,0.000449178,0.010331089,0,0,0.004940956,0,0.083097889,0.004940956,0,0.030544089,0,0.000898356,0.040875178,0.012576978,0.025153956,0.000449178,0.142389356,0.001347533,0.001796711,1.864087787,0.0080852,0,0.003593422,0,0.044019422,0.021560533,2.271042856,0.003593422,0,0.059740645,0,0.000449178,0,0.010331089,0.000898356,0.025603133,0,0,0,3.610940174,0,0,0.006737667
obesity,18.69565217,1.531556802,0,0.002805049,0,0,0,0,6.070126227,0.002805049,0,0,0,0,0,0,0,0,0.005610098,0,0,0,0,0.106591865,0,0,0,7.859747546,0.005610098,0,0,0,0,0,0,0.095371669,0,0,0,0.014025245,0,0,0,0,0,0,0,0,0,0.005610098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078541374,0,0,0.005610098,0,0,0,0,0.103786816,0,0,0,0,0,0,0,0,0,0.002805049,0.056100982,0.044880785,0.201963534,0.002805049,8.482468443,0.821879383,0.002805049,0,0,0,0.227208976,0,0,2.55259467,0.002805049,0.002805049,0.064516129,2.667601683,0.434782609,0.067321178,0.022440393,1.559607293,0.053295933,0.224403927,0.126227209,0.008415147,0.016830295,26.07012623,0.002805049,0.022440393,0,0.028050491,0,0.064516129,0.011220196,0,0.575035063,0.002805049,0,1.433380084,0.201963534,0,0.014025245,0.011220196,0.016830295,0.704067321,0,0.03085554,0,0.06171108,0.064516129,0,0.002805049,0.016830295,13.78681627,0.036465638,0.468443198,0.005610098,0,0,0.838709677,0.269284712,0.011220196,0,0,0,0.002805049,0,0.005610098,0.014025245,0,0.022440393,0.555399719,0.002805049,0,0.064516129,0,0.019635344,0.089761571,0,0.002805049,0,0,0.019635344,0,0.218793829,0,0,0.274894811,0.067321178,0,0,0,0.002805049,0,0,0.06171108,0.005610098,1.584852735,0.002805049,0,0
